word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
s'arrête,1700-1710,1710-1720,0.482966,0.517034,70,107,,,,,
concourir,1700-1710,1730-1740,0.482635,0.517365,90,177,,0.03089,0.96911,,
croyent,1770-1780,1789-1802,0.482624,0.517376,648,474,,,,,
capitole,1730-1740,1760-1770,0.48262,0.51738,463,326,,,,,
décrets,1720-1730,1789-1802,0.482375,0.517625,154,4835,,0.034527,0.965473,,
quando,1740-1750,1750-1760,0.482348,0.517652,309,446,,0.030237,0.969763,,
offense,1700-1710,1780-1789,0.482299,0.517701,73,217,,0.023673,0.976327,,
railleries,1700-1710,1789-1802,0.482196,0.517804,66,109,,0.05089,0.94911,,
ruinée,1700-1710,1730-1740,0.48218,0.51782,54,124,,0.022007,0.977993,,
l'intelligence,1700-1710,1789-1802,0.482126,0.517874,188,1251,,,,,
bailliages,1720-1730,1789-1802,0.482002,0.517998,290,557,,,,,
paysans,1700-1710,1760-1770,0.481853,0.518147,66,1198,,0.028023,0.971977,,
frein,1700-1710,1789-1802,0.481766,0.518234,67,1037,,0.024865,0.975135,,
aprés,1750-1760,1780-1789,0.481687,0.518313,176,709,,,,,
démonstrations,1720-1730,1760-1770,0.481201,0.518799,67,185,,0.016422,0.983578,,
l'aimable,1720-1730,1760-1770,0.480986,0.519014,81,486,,,,,
bassin,1700-1710,1770-1780,0.480846,0.519154,121,962,,0.021056,0.978944,,
témérité,1700-1710,1710-1720,0.480766,0.519234,101,129,,0.034372,0.965628,,
d'ame,1700-1710,1770-1780,0.480651,0.519349,112,664,,,,,
liquide,1710-1720,1720-1730,0.480586,0.519414,165,113,,0.010351,0.989649,,
ilr,1730-1740,1789-1802,0.48055,0.51945,104,508,,0.011845,0.988155,,
bonnets,1710-1720,1770-1780,0.480535,0.519465,52,349,,,,,
order,1700-1710,1710-1720,0.48023,0.51977,232,51,,,,,
fabriquer,1710-1720,1770-1780,0.480216,0.519784,185,984,,,,,
loco,1740-1750,1750-1760,0.48011,0.51989,615,305,,0.020944,0.979056,,
l'existence,1710-1720,1789-1802,0.480067,0.519933,109,2453,,,,,
chaudes,1700-1710,1730-1740,0.479598,0.520402,117,114,,,,,
distinctions,1710-1720,1789-1802,0.479124,0.520876,118,769,,0.027014,0.972986,,
confirmation,1710-1720,1789-1802,0.478951,0.521049,424,454,,,,,
hic,1730-1740,1740-1750,0.478824,0.521176,1097,738,,,,,
l'effet,1710-1720,1789-1802,0.478723,0.521277,852,5527,,,,,
atque,1720-1730,1770-1780,0.478695,0.521305,1483,4469,,,,,
nuisibles,1700-1710,1789-1802,0.478634,0.521366,75,810,,0.031946,0.968054,,
éditions,1710-1720,1750-1760,0.47848,0.52152,51,640,,0.015038,0.984962,,
perdroit,1720-1730,1740-1750,0.478427,0.521573,72,159,,0.011948,0.988052,,
odieuse,1700-1710,1770-1780,0.478389,0.521611,73,608,,0.036676,0.963324,,
folies,1700-1710,1740-1750,0.477872,0.522128,74,197,,0.015291,0.984709,,
violet,1700-1710,1760-1770,0.47781,0.52219,108,436,,0.014631,0.985369,,
iter,1710-1720,1789-1802,0.477736,0.522264,141,237,,0.024605,0.975395,,
l'été,1700-1710,1710-1720,0.477729,0.522271,55,68,,,,,
apologie,1710-1720,1720-1730,0.477627,0.522373,88,144,,0.025667,0.974333,,
humilité,1740-1750,1760-1770,0.47761,0.52239,120,142,,,,,
m'avez,1720-1730,1740-1750,0.477601,0.522399,363,1184,,,,,
d'cn,1710-1720,1730-1740,0.477592,0.522408,152,88,,,,,
raisins,1710-1720,1780-1789,0.477449,0.522551,260,634,,,,,
rti,1710-1720,1760-1770,0.477144,0.522856,75,162,,0.008717,0.991283,,
prélats,1720-1730,1730-1740,0.477108,0.522892,292,324,,,,,
cochon,1710-1720,1760-1770,0.477075,0.522925,256,293,,,,,
comprise,1710-1720,1789-1802,0.47678,0.52322,104,413,,0.017182,0.982818,,
brise,1700-1710,1770-1780,0.476776,0.523224,76,792,,0.018217,0.981783,,
l'allemagne,1700-1710,1780-1789,0.476724,0.523276,87,1208,,,,,
l'estime,1710-1720,1789-1802,0.476656,0.523344,341,1512,,,,,
grecque,1760-1770,1789-1802,0.476458,0.523542,559,529,,,,,
obvier,1700-1710,1780-1789,0.476355,0.523645,87,341,,0.050546,0.949454,,
expriment,1700-1710,1720-1730,0.475952,0.524048,83,63,,0.021888,0.978112,,
entr'autres,1710-1720,1789-1802,0.475647,0.524353,406,788,,,,,
pluies,1700-1710,1730-1740,0.475505,0.524495,51,153,,0.019888,0.980112,,
tempêtes,1710-1720,1770-1780,0.475463,0.524537,79,500,,0.022898,0.977102,,
fiat,1700-1710,1770-1780,0.47546,0.52454,169,320,,0.016465,0.983535,,
exclus,1700-1710,1789-1802,0.475299,0.524701,137,558,,0.025432,0.974568,,
peintures,1740-1750,1780-1789,0.475103,0.524897,307,756,,,,,
before,1710-1720,1789-1802,0.47493,0.52507,114,397,,,,,
l'afrique,1700-1710,1789-1802,0.474638,0.525362,130,1036,,,,,
l'exception,1700-1710,1789-1802,0.474636,0.525364,164,1316,,,,,
vires,1730-1740,1780-1789,0.474618,0.525382,215,235,,0.01779,0.98221,,
périt,1700-1710,1730-1740,0.474618,0.525382,101,428,,0.025819,0.974181,,
détache,1710-1720,1789-1802,0.474617,0.525383,70,347,,0.016622,0.983378,,
chaises,1710-1720,1789-1802,0.474482,0.525518,179,194,,0.019914,0.980086,,
représentée,1720-1730,1750-1760,0.474354,0.525646,123,1556,,0.034283,0.965717,,
etoffes,1710-1720,1789-1802,0.473741,0.526259,108,98,,,,,
lio,1750-1760,1789-1802,0.473651,0.526349,109,428,,0.010437,0.989563,,
complots,1710-1720,1789-1802,0.473433,0.526567,58,1273,,0.031912,0.968088,,
fincere,1700-1710,1770-1780,0.473232,0.526768,84,380,,0.010208,0.989792,,
châteaux,1700-1710,1789-1802,0.473065,0.526935,150,728,,0.016209,0.983791,,
marquées,1710-1720,1770-1780,0.47291,0.52709,274,645,,,,,
chosc,1740-1750,1750-1760,0.472881,0.527119,205,80,,,,,
d'huile,1760-1770,1770-1780,0.47264,0.52736,1462,1357,,,,,
bravoure,1700-1710,1710-1720,0.472631,0.527369,79,83,,0.051075,0.948925,,
perches,1730-1740,1760-1770,0.47255,0.52745,175,1278,,0.029308,0.970692,,
força,1700-1710,1760-1770,0.472507,0.527493,55,292,,0.021803,0.978197,,
offenser,1700-1710,1760-1770,0.472096,0.527904,50,156,,0.032262,0.967738,,
mourra,1730-1740,1770-1780,0.471907,0.528093,72,179,,,,,
cabarets,1710-1720,1720-1730,0.471894,0.528106,122,75,,0.022489,0.977511,,
femelle,1750-1760,1789-1802,0.47189,0.52811,466,477,,,,,
franchement,1700-1710,1780-1789,0.471796,0.528204,150,433,,0.010292,0.989708,,
tuis,1740-1750,1780-1789,0.471755,0.528245,378,119,,,,,
liée,1710-1720,1780-1789,0.471729,0.528271,84,548,,0.025118,0.974882,,
bouteilles,1730-1740,1780-1789,0.47143,0.52857,249,662,,0.011075,0.988925,,
terra,1720-1730,1740-1750,0.471056,0.528944,601,530,,0.009077,0.990923,,
l'obtenir,1700-1710,1720-1730,0.47102,0.52898,72,77,,,,,
communiquée,1700-1710,1780-1789,0.470986,0.529014,52,377,,0.056973,0.943027,,
tablettes,1700-1710,1760-1770,0.470851,0.529149,54,350,,0.021855,0.978145,,
étoile,1710-1720,1770-1780,0.470648,0.529352,67,446,,0.028375,0.971625,,
l'innocence,1710-1720,1780-1789,0.47054,0.52946,147,1301,,,,,
fauter,1700-1710,1760-1770,0.470477,0.529523,69,170,,0.014254,0.985746,,
satyres,1710-1720,1789-1802,0.470454,0.529546,52,104,,,,,
attribuée,1710-1720,1770-1780,0.470359,0.529641,144,572,,0.0238,0.9762,,
robes,1700-1710,1789-1802,0.469958,0.530042,78,388,,0.025699,0.974301,,
cuire,1710-1720,1720-1730,0.469889,0.530111,1273,340,,,,,
i'c,1700-1710,1789-1802,0.469695,0.530305,62,362,,,,,
s'abandonne,1720-1730,1740-1750,0.469319,0.530681,58,65,,,,,
s'étoit,1730-1740,1780-1789,0.469181,0.530819,5418,7919,,,,,
acheta,1710-1720,1740-1750,0.468869,0.531131,91,156,,0.016293,0.983707,,
l'estimation,1700-1710,1720-1730,0.468657,0.531343,90,72,,,,,
déplaire,1720-1730,1780-1789,0.468576,0.531424,102,680,,0.02164,0.97836,,
timides,1700-1710,1760-1770,0.468549,0.531451,62,286,,0.014282,0.985718,,
meut,1700-1710,1710-1720,0.468515,0.531485,104,52,,0.020036,0.979964,,
omnia,1740-1750,1770-1780,0.468087,0.531913,1274,1790,,,,,
moque,1740-1750,1770-1780,0.467827,0.532173,89,374,,,,,
jaloufie,1710-1720,1789-1802,0.467625,0.532375,106,430,,0.014773,0.985227,,
proprietaires,1710-1720,1740-1750,0.467434,0.532566,1023,57,,,,,
l'archevêque,1710-1720,1760-1770,0.467345,0.532655,372,597,,,,,
d'alexandre,1730-1740,1780-1789,0.467306,0.532694,955,1015,,,,,
primo,1700-1710,1720-1730,0.467186,0.532814,223,239,,,,,
vîte,1720-1730,1750-1760,0.467098,0.532902,188,370,,,,,
souffle,1700-1710,1770-1780,0.467083,0.532917,69,862,,0.009712,0.990288,,
susceptibles,1700-1710,1789-1802,0.466909,0.533091,61,1626,,0.039751,0.960249,,
inconvéniens,1700-1710,1789-1802,0.466857,0.533143,108,2518,,0.041714,0.958286,,
secretaire,1720-1730,1780-1789,0.466808,0.533192,701,818,,,,,
haleine,1720-1730,1770-1780,0.46675,0.53325,110,555,,0.012225,0.987775,,
envoyée,1720-1730,1730-1740,0.466588,0.533412,112,157,,,,,
connaissance,1700-1710,1760-1770,0.466514,0.533486,158,517,,0.017966,0.982034,,
dédommager,1720-1730,1730-1740,0.466464,0.533536,98,187,,0.032691,0.967309,,
diables,1710-1720,1760-1770,0.466458,0.533542,144,265,,,,,
élevés,1700-1710,1760-1770,0.466366,0.533634,80,1330,,0.020193,0.979807,,
l'unique,1700-1710,1789-1802,0.466075,0.533925,176,1225,,,,,
amandes,1700-1710,1789-1802,0.466064,0.533936,119,161,,,,,
natura,1700-1710,1770-1780,0.466005,0.533995,89,810,,0.015904,0.984096,,
mensonges,1710-1720,1740-1750,0.465951,0.534049,107,118,,0.012611,0.987389,,
l'époux,1720-1730,1789-1802,0.465575,0.534425,59,492,,,,,
considérablement,1710-1720,1760-1770,0.465438,0.534562,107,927,,0.034346,0.965654,,
qu'i,1720-1730,1740-1750,0.465357,0.534643,585,1010,,,,,
adoré,1700-1710,1789-1802,0.465291,0.534709,71,439,,0.009762,0.990238,,
donnerez,1700-1710,1730-1740,0.465228,0.534772,122,131,,,,,
camps,1700-1710,1740-1750,0.465205,0.534795,65,135,,0.013278,0.986722,,
provient,1730-1740,1740-1750,0.465195,0.534805,142,166,,,,,
distinguée,1700-1710,1780-1789,0.465121,0.534879,84,577,,0.035719,0.964281,,
tiges,1700-1710,1730-1740,0.465077,0.534923,141,57,,,,,
équitables,1700-1710,1760-1770,0.46464,0.53536,51,130,,0.01802,0.98198,,
orner,1700-1710,1710-1720,0.464413,0.535587,109,90,,,,,
prunes,1700-1710,1770-1780,0.464395,0.535605,153,237,,,,,
hardie,1700-1710,1789-1802,0.464154,0.535846,93,510,,0.022687,0.977313,,
contiendra,1700-1710,1710-1720,0.464072,0.535928,54,109,,0.022747,0.977253,,
economics,1720-1730,1789-1802,0.46407,0.53593,198,2170,,,,,
usé,1710-1720,1789-1802,0.463798,0.536202,336,571,,0.021868,0.978132,,
habet,1740-1750,1770-1780,0.46375,0.53625,553,892,,,,,
trouvâmes,1780-1789,1789-1802,0.46374,0.53626,360,426,,,,,
varier,1700-1710,1710-1720,0.463652,0.536348,66,83,,0.012096,0.987904,,
hec,1760-1770,1789-1802,0.463635,0.536365,59,73,,0.009476,0.990524,,
tempérament,1700-1710,1789-1802,0.46345,0.53655,125,485,,0.024399,0.975601,,
vaisselle,1710-1720,1789-1802,0.463425,0.536575,169,425,,,,,
orgueilleux,1720-1730,1750-1760,0.463078,0.536922,84,246,,0.032545,0.967455,,
quils,1700-1710,1780-1789,0.463061,0.536939,102,289,,0.015097,0.984903,,
supériorité,1700-1710,1789-1802,0.463023,0.536977,77,1736,,0.026416,0.973584,,
comédies,1700-1710,1780-1789,0.4629,0.5371,64,741,,0.040753,0.959247,,
l'entour,1740-1750,1770-1780,0.462707,0.537293,154,241,,,,,
assister,1720-1730,1740-1750,0.462633,0.537367,61,129,,,,,
d'avoine,1720-1730,1730-1740,0.462573,0.537427,60,93,,,,,
confirme,1700-1710,1789-1802,0.462521,0.537479,176,649,,0.011802,0.988198,,
imprimeur,1710-1720,1789-1802,0.462405,0.537595,83,756,,,,,
payeroit,1700-1710,1710-1720,0.462366,0.537634,66,69,,0.024775,0.975225,,
decem,1710-1720,1770-1780,0.462314,0.537686,145,282,,,,,
serons,1760-1770,1770-1780,0.462243,0.537757,362,405,,,,,
nid,1710-1720,1789-1802,0.462211,0.537789,143,332,,0.016094,0.983906,,
neptune,1700-1710,1710-1720,0.46211,0.53789,130,518,,,,,
rece,1700-1710,1789-1802,0.461704,0.538296,108,419,,0.014495,0.985505,,
éternels,1700-1710,1740-1750,0.46159,0.53841,56,138,,0.018137,0.981863,,
niveau,1710-1720,1789-1802,0.461414,0.538586,227,1492,,0.02582,0.97418,,
vendit,1700-1710,1740-1750,0.46137,0.53863,132,169,,0.012227,0.987773,,
continuent,1700-1710,1780-1789,0.461369,0.538631,63,577,,0.023228,0.976772,,
sûrs,1700-1710,1710-1720,0.461265,0.538735,53,97,,0.027534,0.972466,,
d'empêcher,1700-1710,1740-1750,0.46119,0.53881,176,370,,,,,
l'étude,1700-1710,1789-1802,0.461181,0.538819,151,1493,,,,,
réfléchir,1710-1720,1780-1789,0.460896,0.539104,55,1004,,0.028533,0.971467,,
domus,1720-1730,1730-1740,0.460814,0.539186,874,242,,0.039047,0.960953,,
rivages,1700-1710,1750-1760,0.460508,0.539492,81,182,,,,,
l'abri,1710-1720,1770-1780,0.460168,0.539832,178,2072,,,,,
pâturages,1700-1710,1770-1780,0.45999,0.54001,67,1129,,0.020657,0.979343,,
chanté,1700-1710,1720-1730,0.459919,0.540081,54,112,,0.010292,0.989708,,
imprimées,1700-1710,1750-1760,0.459865,0.540135,53,489,,0.028842,0.971158,,
fâcheuses,1710-1720,1770-1780,0.459852,0.540148,99,260,,0.023908,0.976092,,
suo,1730-1740,1780-1789,0.459778,0.540222,965,298,,0.053361,0.946639,,
regi,1710-1720,1730-1740,0.459762,0.540238,118,731,,0.031411,0.968589,,
achete,1730-1740,1740-1750,0.459554,0.540446,96,167,,,,,
tranchée,1730-1740,1770-1780,0.459473,0.540527,401,342,,,,,
tapis,1710-1720,1750-1760,0.45874,0.54126,204,420,,,,,
recevront,1700-1710,1730-1740,0.458697,0.541303,74,101,,0.01501,0.98499,,
d'autrui,1700-1710,1789-1802,0.458686,0.541314,300,1140,,,,,
éternelles,1720-1730,1730-1740,0.458361,0.541639,80,110,,,,,
l'examen,1700-1710,1750-1760,0.458296,0.541704,144,754,,,,,
divisent,1730-1740,1789-1802,0.458172,0.541828,71,488,,0.025374,0.974626,,
only,1710-1720,1789-1802,0.458042,0.541958,70,533,,,,,
gazon,1700-1710,1789-1802,0.457892,0.542108,182,427,,,,,
pernicieuse,1710-1720,1789-1802,0.457818,0.542182,131,195,,0.038153,0.961847,,
piller,1700-1710,1710-1720,0.457699,0.542301,109,117,,0.02917,0.97083,,
cci,1730-1740,1750-1760,0.457695,0.542305,88,120,,0.01381,0.98619,,
l'ambition,1700-1710,1789-1802,0.457609,0.542391,207,2207,,,,,
étes,1730-1740,1750-1760,0.45755,0.54245,84,86,,,,,
tuyaux,1700-1710,1770-1780,0.457526,0.542474,145,1354,,0.030996,0.969004,,
world,1700-1710,1780-1789,0.457471,0.542529,128,134,,,,,
offrent,1710-1720,1789-1802,0.457369,0.542631,90,1428,,0.019947,0.980053,,
comptables,1730-1740,1780-1789,0.456781,0.543219,79,231,,,,,
direz,1700-1710,1770-1780,0.456771,0.543229,266,898,,,,,
lasser,1700-1710,1789-1802,0.456725,0.543275,71,245,,,,,
signal,1700-1710,1789-1802,0.45668,0.54332,114,999,,0.02,0.98,,
etes,1700-1710,1789-1802,0.456423,0.543577,62,376,,0.023185,0.976815,,
maniére,1720-1730,1789-1802,0.45608,0.54392,1496,113,,,,,
ample,1700-1710,1789-1802,0.456063,0.543937,210,395,,,,,
quidem,1710-1720,1770-1780,0.45574,0.54426,983,2371,,,,,
vitesse,1700-1710,1740-1750,0.454995,0.545005,63,745,,0.071162,0.928838,,
d'herbes,1710-1720,1730-1740,0.454903,0.545097,146,111,,,,,
belli,1720-1730,1770-1780,0.45458,0.54542,134,476,,,,,
expirer,1700-1710,1710-1720,0.454559,0.545441,85,71,,0.025422,0.974578,,
surmonter,1710-1720,1789-1802,0.454147,0.545853,143,482,,0.016198,0.983802,,
graisse,1760-1770,1770-1780,0.453948,0.546052,531,728,,,,,
j'allai,1700-1710,1760-1770,0.453853,0.546147,117,253,,,,,
souffrances,1710-1720,1780-1789,0.453694,0.546306,84,686,,,,,
limon,1700-1710,1789-1802,0.453613,0.546387,51,349,,0.01327,0.98673,,
l'origine,1700-1710,1789-1802,0.453522,0.546478,255,2555,,,,,
inquiétudes,1700-1710,1789-1802,0.453275,0.546725,63,1239,,0.020891,0.979109,,
répandus,1710-1720,1789-1802,0.452559,0.547441,106,791,,0.027429,0.972571,,
procure,1700-1710,1760-1770,0.452497,0.547503,102,1335,,0.055863,0.944137,,
ultra,1700-1710,1789-1802,0.452409,0.547591,146,116,,0.016657,0.983343,,
environnent,1710-1720,1750-1760,0.452227,0.547773,71,207,,0.024167,0.975833,,
fon,1720-1730,1789-1802,0.451736,0.548264,1962,660,,,,,
concil,1730-1740,1789-1802,0.451612,0.548388,407,299,,,,,
sincérité,1700-1710,1770-1780,0.451535,0.548465,103,408,,0.031914,0.968086,,
lisette,1730-1740,1789-1802,0.451509,0.548491,1849,268,,,,,
certa,1780-1789,1789-1802,0.451344,0.548656,100,77,,0.010982,0.989018,,
ravages,1700-1710,1789-1802,0.4513,0.5487,53,1057,,0.028321,0.971679,,
inconnues,1700-1710,1720-1730,0.451283,0.548717,72,130,,0.022739,0.977261,,
d'exercer,1700-1710,1720-1730,0.451261,0.548739,113,152,,,,,
m'appelle,1700-1710,1740-1750,0.451108,0.548892,65,103,,,,,
sine,1730-1740,1750-1760,0.451085,0.548915,634,270,,0.045918,0.954082,,
fermées,1720-1730,1730-1740,0.450904,0.549096,137,175,,0.013079,0.986921,,
loca,1770-1780,1789-1802,0.450805,0.549195,191,88,,0.031505,0.968495,,
bancs,1730-1740,1770-1780,0.450796,0.549204,138,653,,0.014259,0.985741,,
gestes,1700-1710,1730-1740,0.45072,0.54928,64,176,,0.024004,0.975996,,
mea,1740-1750,1770-1780,0.45054,0.54946,643,337,,,,,
disciple,1700-1710,1780-1789,0.450183,0.549817,168,1038,,,,,
cùm,1720-1730,1770-1780,0.449977,0.550023,750,2234,,,,,
quibus,1730-1740,1770-1780,0.449779,0.550221,1572,2180,,,,,
bains,1700-1710,1780-1789,0.44969,0.55031,139,1212,,0.009103,0.990897,,
circa,1700-1710,1770-1780,0.449241,0.550759,84,775,,0.02635,0.97365,,
fécondité,1700-1710,1770-1780,0.44913,0.55087,126,1068,,0.019297,0.980703,,
subtile,1720-1730,1730-1740,0.449126,0.550874,79,190,,,,,
partagent,1710-1720,1720-1730,0.449125,0.550875,83,139,,0.012163,0.987837,,
qu'après,1700-1710,1710-1720,0.449056,0.550944,674,1203,,,,,
perce,1700-1710,1770-1780,0.44898,0.55102,145,928,,0.011992,0.988008,,
quem,1730-1740,1770-1780,0.44895,0.55105,1651,1593,,,,,
huiles,1700-1710,1730-1740,0.448782,0.551218,66,564,,0.018082,0.981918,,
nerfs,1710-1720,1760-1770,0.44865,0.55135,155,990,,,,,
l'image,1710-1720,1789-1802,0.448496,0.551504,345,1216,,,,,
pernicieux,1720-1730,1789-1802,0.448429,0.551571,229,444,,0.036914,0.963086,,
accuse,1700-1710,1730-1740,0.448341,0.551659,52,103,,0.011405,0.988595,,
eodem,1730-1740,1770-1780,0.448269,0.551731,627,835,,,,,
entr'eux,1700-1710,1760-1770,0.448229,0.551771,252,1571,,,,,
accompagnées,1710-1720,1789-1802,0.448105,0.551895,79,214,,0.017858,0.982142,,
allume,1710-1720,1770-1780,0.448,0.552,59,333,,0.011436,0.988564,,
l'ouverture,1740-1750,1789-1802,0.447988,0.552012,750,1322,,,,,
troncs,1710-1720,1760-1770,0.447973,0.552027,59,357,,0.034985,0.965015,,
concilier,1700-1710,1780-1789,0.447859,0.552141,87,1342,,0.02976,0.97024,,
perfectionner,1700-1710,1710-1720,0.447801,0.552199,91,181,,0.0121,0.9879,,
possede,1710-1720,1720-1730,0.4478,0.5522,183,356,,,,,
lege,1720-1730,1770-1780,0.44773,0.55227,156,406,,0.012809,0.987191,,
jusqu'alors,1710-1720,1770-1780,0.447662,0.552338,295,1245,,,,,
pontificat,1740-1750,1760-1770,0.447201,0.552799,81,102,,,,,
envoyés,1720-1730,1789-1802,0.447179,0.552821,134,2031,,0.015262,0.984738,,
d'exiger,1700-1710,1720-1730,0.446911,0.553089,61,109,,,,,
rerum,1720-1730,1770-1780,0.446813,0.553187,618,991,,,,,
haec,1730-1740,1770-1780,0.446792,0.553208,1306,2037,,,,,
pots,1720-1730,1789-1802,0.446676,0.553324,280,637,,,,,
attentats,1700-1710,1789-1802,0.446566,0.553434,77,975,,0.014765,0.985235,,
invisible,1720-1730,1789-1802,0.44656,0.55344,69,479,,0.009668,0.990332,,
interrompu,1700-1710,1720-1730,0.446324,0.553676,87,109,,0.012496,0.987504,,
harangues,1700-1710,1789-1802,0.446041,0.553959,91,264,,,,,
conférences,1710-1720,1770-1780,0.445911,0.554089,189,303,,0.007301,0.992699,,
solidairement,1700-1710,1789-1802,0.44578,0.55422,81,100,,,,,
blessures,1700-1710,1789-1802,0.445644,0.554356,70,660,,0.03158,0.96842,,
pattes,1710-1720,1780-1789,0.445624,0.554376,77,398,,0.02229,0.97771,,
frivoles,1710-1720,1760-1770,0.445399,0.554601,105,618,,0.020934,0.979066,,
soupire,1700-1710,1789-1802,0.44539,0.55461,62,340,,0.016881,0.983119,,
d'exécuter,1700-1710,1720-1730,0.445233,0.554767,72,102,,,,,
gloria,1730-1740,1740-1750,0.44517,0.55483,314,179,,,,,
ordures,1700-1710,1789-1802,0.445036,0.554964,57,113,,,,,
plaques,1700-1710,1760-1770,0.444809,0.555191,57,389,,0.033701,0.966299,,
facere,1740-1750,1770-1780,0.444551,0.555449,522,547,,,,,
m'empêcher,1700-1710,1789-1802,0.444478,0.555522,119,568,,,,,
sublimes,1700-1710,1789-1802,0.444398,0.555602,70,823,,0.023356,0.976644,,
deum,1710-1720,1750-1760,0.444386,0.555614,205,195,,0.027476,0.972524,,
ancres,1730-1740,1750-1760,0.444148,0.555852,59,73,,,,,
diligences,1750-1760,1789-1802,0.44381,0.55619,132,150,,,,,
baillifs,1760-1770,1789-1802,0.443662,0.556338,211,68,,,,,
poutres,1710-1720,1760-1770,0.443603,0.556397,61,322,,0.031391,0.968609,,
car,1710-1720,1720-1730,0.443398,0.556602,15790,19957,,0.009491,0.990509,,
vivoient,1700-1710,1789-1802,0.443017,0.556983,140,432,,0.028972,0.971028,,
graver,1700-1710,1740-1750,0.442849,0.557151,145,156,,,,,
l'erreur,1710-1720,1770-1780,0.442801,0.557199,357,1954,,,,,
coquilles,1720-1730,1770-1780,0.442719,0.557281,87,533,,0.020245,0.979755,,
d'employer,1700-1710,1780-1789,0.44263,0.55737,165,1850,,,,,
bene,1720-1730,1730-1740,0.442574,0.557426,286,512,,,,,
appelloient,1720-1730,1789-1802,0.442005,0.557995,222,163,,,,,
abonde,1710-1720,1770-1780,0.441851,0.558149,79,398,,,,,
décisions,1720-1730,1780-1789,0.441661,0.558339,70,680,,0.023434,0.976566,,
remboursement,1710-1720,1789-1802,0.441456,0.558544,268,2162,,,,,
sels,1710-1720,1789-1802,0.441297,0.558703,158,579,,0.025838,0.974162,,
venin,1720-1730,1770-1780,0.441121,0.558879,138,669,,0.021453,0.978547,,
traitée,1700-1710,1789-1802,0.4411,0.5589,91,473,,0.022764,0.977236,,
natif,1750-1760,1789-1802,0.441067,0.558933,1049,407,,0.019555,0.980445,,
l'espérance,1710-1720,1770-1780,0.44104,0.55896,352,1782,,,,,
protestations,1710-1720,1789-1802,0.440868,0.559132,139,530,,0.03266,0.96734,,
