word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
parfaite,1720-1730,1760-1770,1028,2660,5711,0.054,0.4998,0.2689
autorité,1710-1720,1780-1789,1919,4767,5715,0.054,0.5819,0.5562
rend,1710-1720,1720-1730,2186,4888,5722,0.0538,0.9849,0.9858
fenêtres,1700-1710,1770-1780,215,799,5673,0.0537,0.3398,0.3113
proportion,1720-1730,1789-1802,1971,6695,5715,0.0537,0.9377,0.8963
payent,1720-1730,1780-1789,600,2152,5673,0.0536,0.81,0.5781
force,1710-1720,1789-1802,4998,25102,5718,0.0535,0.5242,0.558
parties,1710-1720,1789-1802,5569,16444,5719,0.0534,0.8972,0.9433
payée,1720-1730,1770-1780,164,647,5675,0.0533,0.7277,0.5414
accablé,1720-1730,1750-1760,240,458,5697,0.0533,0.7737,0.1862
amende,1710-1720,1770-1780,620,844,5697,0.0532,0.9743,0.8899
origine,1710-1720,1760-1770,1013,2443,5716,0.0529,0.403,0.2398
possession,1700-1710,1720-1730,592,535,5709,0.0526,0.6631,0.5925
agréables,1720-1730,1770-1780,372,2193,5709,0.0524,0.2974,0.0701
contribue,1710-1720,1789-1802,188,650,5691,0.0523,0.6139,0.5671
payées,1700-1710,1750-1760,199,394,5668,0.0523,0.8188,0.7188
larges,1760-1770,1789-1802,1274,1010,5686,0.0522,0.6812,0.3935
couvre,1720-1730,1789-1802,468,1586,5703,0.0519,0.1516,0.2748
somme,1710-1720,1740-1750,3871,3567,5712,0.0519,0.5622,0.638
expliquer,1720-1730,1789-1802,489,1361,5712,0.0519,0.1422,0.2584
approcher,1700-1710,1789-1802,251,846,5703,0.0519,0.0881,0.0934
langage,1740-1750,1750-1760,1789,1982,5713,0.0516,0.1555,0.0445
regarde,1700-1710,1789-1802,1753,4009,5715,0.0514,0.6834,0.8385
mise,1700-1710,1720-1730,747,720,5712,0.0513,0.6911,0.4433
moment,1720-1730,1789-1802,2393,28710,5717,0.0512,0.823,0.852
douceurs,1710-1720,1780-1789,208,966,5689,0.0511,0.8195,0.4598
maladie,1720-1730,1760-1770,1582,3221,5713,0.051,0.5677,0.4708
dieux,1710-1720,1770-1780,5476,10535,5710,0.0509,0.3433,0.5998
jouir,1710-1720,1789-1802,1114,5638,5714,0.0509,0.5271,0.688
bontés,1720-1730,1780-1789,129,989,5670,0.0508,0.7914,0.6151
reste,1710-1720,1730-1740,4342,6790,5717,0.0507,0.2047,0.0736
maisons,1710-1720,1789-1802,3783,8021,5706,0.0506,0.4563,0.7691
beauté,1720-1730,1789-1802,1723,4331,5714,0.0505,0.6791,0.5498
garçon,1710-1720,1789-1802,682,1377,5693,0.0505,0.1751,0.3771
habiles,1710-1720,1789-1802,481,1024,5703,0.0503,0.813,0.5916
fenêtre,1720-1730,1780-1789,163,1031,5667,0.0502,0.3161,0.2844
soupirs,1720-1730,1789-1802,158,681,5679,0.0502,0.5993,0.185
réputation,1710-1720,1770-1780,861,3784,5709,0.0501,0.2347,0.3045
donnent,1700-1710,1750-1760,3925,3366,5716,0.0499,0.951,0.976
pourquoi,1700-1710,1780-1789,3463,17167,5717,0.0498,0.7068,0.9082
mouvemens,1720-1730,1789-1802,1235,3013,5702,0.0498,0.9624,0.3831
jette,1720-1730,1789-1802,999,2611,5709,0.0496,0.4406,0.5793
causé,1720-1730,1789-1802,168,958,5683,0.0495,0.5607,0.6007
liqueur,1710-1720,1760-1770,435,2830,5684,0.0495,0.441,0.6087
langue,1710-1720,1740-1750,1955,3829,5717,0.0493,0.3561,0.4712
septembre,1700-1710,1720-1730,1064,1819,5714,0.0492,0.7925,0.9337
portes,1730-1740,1760-1770,1966,2833,5708,0.0491,0.4902,0.4843
marier,1710-1720,1740-1750,473,770,5695,0.0491,0.5477,0.2906
tard,1710-1720,1789-1802,827,3606,5710,0.049,0.5503,0.7568
expressions,1720-1730,1789-1802,270,1990,5707,0.0489,0.2279,0.1558
devoit,1710-1720,1720-1730,2095,2734,5706,0.0488,0.8372,0.3755
forment,1700-1710,1770-1780,388,5246,5713,0.0488,0.5339,0.6233
crime,1730-1740,1740-1750,3172,3264,5710,0.0487,0.0738,0.0199
cas,1710-1720,1789-1802,7557,23287,5719,0.0486,0.5587,0.8134
couvert,1730-1740,1770-1780,2025,3743,5713,0.0484,0.3512,0.5101
importante,1710-1720,1789-1802,481,2902,5701,0.0484,0.4386,0.3605
aussi,1720-1730,1770-1780,20801,68971,5720,0.0483,0.1517,0.4915
longtemps,1710-1720,1789-1802,1750,1869,5692,0.0482,0.556,0.7149
suivi,1710-1720,1789-1802,980,4443,5716,0.0481,0.2863,0.2922
riche,1730-1740,1789-1802,2202,5565,5712,0.0481,0.308,0.1329
près,1710-1720,1750-1760,3880,10929,5718,0.048,0.238,0.4669
année,1720-1730,1789-1802,3062,11010,5718,0.0479,0.73,0.8365
tenus,1710-1720,1789-1802,3299,3168,5693,0.0478,0.8371,0.881
rang,1710-1720,1789-1802,2004,6323,5716,0.0477,0.4915,0.4927
auteur,1720-1730,1789-1802,2532,6205,5717,0.0476,0.5067,0.4233
soeur,1710-1720,1760-1770,1139,3147,5686,0.0474,0.7636,0.6035
haut,1720-1730,1789-1802,4128,10877,5716,0.0473,0.4952,0.534
main,1710-1720,1780-1789,7051,28219,5718,0.0471,0.1837,0.5802
voilà,1710-1720,1760-1770,4130,10844,5716,0.047,0.1068,0.0393
fus,1710-1720,1750-1760,1433,2665,5708,0.047,0.479,0.4783
cent,1720-1730,1750-1760,6956,17581,5718,0.0467,0.6689,0.841
séjour,1710-1720,1780-1789,464,2190,5694,0.0467,0.0475,0.1346
tenez,1720-1730,1789-1802,305,1003,5681,0.0466,0.3831,0.018
philosophes,1720-1730,1789-1802,673,2538,5705,0.0465,0.8738,0.5388
porte,1710-1720,1730-1740,7302,7595,5718,0.0464,0.0323,0.0731
premier,1710-1720,1789-1802,11281,38749,5721,0.0463,0.1797,0.6702
établir,1700-1710,1789-1802,542,4998,5715,0.0463,0.3189,0.5982
aventure,1720-1730,1780-1789,189,1417,5690,0.0462,0.0679,0.0537
puissant,1730-1740,1789-1802,1308,3086,5707,0.0461,0.2777,0.2318
difficiles,1720-1730,1780-1789,520,1507,5700,0.046,0.6485,0.3686
tenir,1710-1720,1789-1802,4448,8980,5716,0.0459,0.3674,0.7577
loix,1710-1720,1730-1740,3773,5419,5711,0.0457,0.6278,0.3171
couvrent,1710-1720,1780-1789,176,900,5685,0.0456,0.4939,0.4274
équipage,1710-1720,1780-1789,150,812,5692,0.0455,0.4149,0.6594
largeur,1710-1720,1750-1760,827,1752,5692,0.0454,0.7323,0.5471
conditions,1720-1730,1789-1802,1047,4107,5715,0.0453,0.2899,0.5329
enfance,1720-1730,1789-1802,196,1308,5710,0.0452,0.4897,0.5647
astre,1700-1710,1770-1780,55,499,5676,0.045,0.8685,0.6596
espace,1720-1730,1760-1770,543,2122,5712,0.0449,0.4674,0.6227
vend,1710-1720,1730-1740,672,393,5686,0.0448,0.2875,0.551
louanges,1720-1730,1789-1802,505,835,5700,0.0446,0.7724,0.0978
fin,1710-1720,1789-1802,5878,17131,5720,0.0445,0.2399,0.5601
fruits,1740-1750,1789-1802,3563,5043,5709,0.0444,0.4285,0.2558
service,1740-1750,1789-1802,4546,11531,5715,0.0443,0.5845,0.7536
premiere,1720-1730,1789-1802,5037,5824,5708,0.0442,0.8151,0.6816
promener,1700-1710,1789-1802,196,771,5682,0.0442,0.417,0.4143
permission,1720-1730,1789-1802,768,2264,5700,0.044,0.6414,0.8026
trône,1700-1710,1780-1789,755,6068,5705,0.0438,0.569,0.4148
jettent,1710-1720,1750-1760,296,434,5693,0.0436,0.5791,0.3454
payé,1720-1730,1789-1802,985,3641,5697,0.0434,0.4725,0.6686
extrême,1710-1720,1789-1802,935,2854,5712,0.0433,0.5023,0.4473
empressement,1720-1730,1789-1802,166,801,5695,0.0432,0.9018,0.5425
vendent,1720-1730,1730-1740,405,229,5677,0.0431,0.5848,0.6147
violence,1710-1720,1789-1802,1050,3646,5711,0.043,0.4671,0.2042
seconde,1710-1720,1740-1750,2849,4713,5716,0.0429,0.4802,0.4996
faite,1710-1720,1740-1750,5157,6356,5719,0.0428,0.369,0.5692
âme,1710-1720,1789-1802,370,2001,5674,0.0428,0.6586,0.6882
ame,1710-1720,1770-1780,1391,8999,5714,0.0427,0.763,0.3356
juin,1720-1730,1789-1802,1978,7415,5698,0.0426,0.7486,0.9587
princes,1710-1720,1730-1740,2803,5456,5707,0.0425,0.8219,0.4899
voeux,1720-1730,1789-1802,580,3395,5688,0.0423,0.6363,0.5224
alliance,1710-1720,1760-1770,514,678,5690,0.0422,0.5935,0.2752
mourir,1730-1740,1789-1802,2698,4573,5713,0.0421,0.4119,0.4635
courroux,1720-1730,1780-1789,304,1383,5683,0.0421,0.7209,0.4662
bras,1720-1730,1789-1802,2063,10174,5717,0.0419,0.7383,0.889
honnête,1710-1720,1760-1770,954,2464,5705,0.0418,0.5644,0.1199
fête,1710-1720,1730-1740,763,1115,5700,0.0417,0.2523,0.0911
janvier,1700-1710,1789-1802,1141,6426,5700,0.0417,0.9323,0.9589
distance,1710-1720,1750-1760,698,1784,5711,0.0416,0.4705,0.5052
petits,1710-1720,1750-1760,2850,5549,5716,0.0415,0.0629,0.2823
milieu,1720-1730,1789-1802,3708,14089,5716,0.0413,0.8379,0.9449
belles,1710-1720,1770-1780,1719,6772,5716,0.0412,0.4978,0.344
tels,1700-1710,1760-1770,1180,5613,5717,0.0411,0.3612,0.6053
obligés,1700-1710,1740-1750,238,2093,5699,0.041,0.8003,0.8168
mises,1710-1720,1789-1802,422,1416,5698,0.0409,0.587,0.4859
prix,1730-1740,1760-1770,5591,27968,5718,0.0408,0.9136,0.7636
ordres,1710-1720,1789-1802,2222,13808,5717,0.0407,0.4905,0.6802
petites,1710-1720,1770-1780,1917,9210,5713,0.0407,0.2027,0.3728
union,1710-1720,1780-1789,550,1978,5714,0.0406,0.6286,0.3346
habile,1710-1720,1789-1802,721,1593,5712,0.0405,0.5009,0.391
grandes,1710-1720,1750-1760,3422,6977,5718,0.0404,0.3744,0.315
juillet,1730-1740,1789-1802,3108,7425,5702,0.0403,0.7254,0.9523
crois,1700-1710,1710-1720,1971,1974,5716,0.0403,0.3261,0.7174
second,1710-1720,1730-1740,2879,3979,5719,0.0402,0.2279,0.3952
naître,1710-1720,1789-1802,830,3938,5711,0.0401,0.4939,0.289
dirai,1720-1730,1789-1802,814,2659,5699,0.04,0.6934,0.7734
dix,1710-1720,1720-1730,6481,6618,5718,0.04,0.4291,0.7739
ordre,1720-1730,1789-1802,6384,16717,5720,0.0399,0.625,0.5171
vertus,1730-1740,1789-1802,2161,8095,5715,0.0398,0.6554,0.3917
laissent,1710-1720,1780-1789,562,1908,5705,0.0397,0.659,0.7641
petit,1710-1720,1720-1730,6217,6333,5718,0.0396,0.0496,0.3123
valoir,1700-1710,1770-1780,645,2761,5701,0.0396,0.1597,0.5123
large,1700-1710,1789-1802,1355,3445,5712,0.0394,0.8294,0.8275
abondance,1720-1730,1750-1760,624,1121,5712,0.0393,0.9459,0.3228
amis,1720-1730,1789-1802,2809,11614,5713,0.0393,0.4074,0.5841
accorder,1720-1730,1789-1802,678,2558,5713,0.0392,0.299,0.3723
lieues,1700-1710,1770-1780,522,11205,5694,0.0391,0.9696,0.9481
état,1710-1720,1789-1802,3851,22564,5718,0.0388,0.9103,0.7608
importantes,1720-1730,1789-1802,415,1801,5709,0.0387,0.5718,0.4502
put,1700-1710,1770-1780,2749,4205,5713,0.0386,0.9802,0.9255
marchandises,1720-1730,1750-1760,2416,5766,5687,0.0386,0.6313,0.6039
maison,1720-1730,1740-1750,7726,9674,5714,0.0385,0.2171,0.5402
conserver,1710-1720,1740-1750,1606,2444,5715,0.0383,0.2479,0.4242
larmes,1720-1730,1780-1789,882,7636,5711,0.0382,0.5061,0.498
chacun,1720-1730,1750-1760,7388,8928,5718,0.038,0.2795,0.474
devient,1700-1710,1780-1789,624,6640,5714,0.0379,0.0636,0.5414
livres,1710-1720,1789-1802,11475,32541,5718,0.0378,0.9332,0.9242
terre,1720-1730,1760-1770,11754,37442,5719,0.0376,0.793,0.646
exemple,1710-1720,1730-1740,2816,4460,5719,0.0375,0.1086,0.1387
animaux,1710-1720,1760-1770,1231,6824,5704,0.0374,0.7035,0.2538
ardeur,1710-1720,1770-1780,493,1777,5708,0.0373,0.5255,0.1021
idées,1700-1710,1789-1802,1070,9989,5716,0.0372,0.6074,0.7846
ville,1710-1720,1730-1740,21808,24045,5718,0.0371,0.8517,0.8639
environs,1700-1710,1789-1802,392,3175,5697,0.0369,0.5617,0.7143
raison,1710-1720,1789-1802,8090,29998,5720,0.0368,0.5475,0.6962
suivre,1710-1720,1789-1802,1901,7103,5716,0.0368,0.2983,0.1428
orné,1730-1740,1789-1802,402,603,5694,0.0367,0.1762,0.3047
exemples,1710-1720,1750-1760,901,2313,5716,0.0366,0.0212,0.1053
huit,1710-1720,1760-1770,4295,10811,5714,0.0365,0.6155,0.8189
acquis,1710-1720,1770-1780,736,3228,5707,0.0364,0.4148,0.5505
lieu,1710-1720,1789-1802,13847,37886,5719,0.0362,0.6926,0.7544
non,1730-1740,1789-1802,35104,52820,5722,0.0361,0.2367,0.7159
cacher,1720-1730,1760-1770,668,2035,5708,0.0361,0.2252,0.0655
coeurs,1710-1720,1770-1780,789,3392,5689,0.0359,0.5761,0.4139
ici,1710-1720,1760-1770,7747,20937,5718,0.0358,0.1426,0.339
lieux,1720-1730,1789-1802,4415,8506,5717,0.0357,0.2691,0.6571
selon,1730-1740,1789-1802,6958,8068,5719,0.0357,0.3016,0.6179
chercher,1720-1730,1740-1750,2127,4204,5714,0.0355,0.0894,0.1551
parts,1710-1720,1789-1802,422,2258,5714,0.0354,0.7755,0.6732
coupable,1720-1730,1789-1802,587,5560,5707,0.0354,0.4775,0.1672
ancêtres,1700-1710,1789-1802,150,1278,5694,0.0353,0.7124,0.6099
beaux,1710-1720,1730-1740,1786,2385,5713,0.0352,0.1075,0.3456
élevé,1710-1720,1789-1802,740,3622,5711,0.0351,0.2989,0.2428
sens,1710-1720,1720-1730,3970,4253,5718,0.035,0.0983,0.3164
augmenter,1720-1730,1750-1760,694,1697,5711,0.0347,0.3885,0.1688
hélas,1710-1720,1740-1750,571,1677,5684,0.0346,0.5191,0.8522
obtenir,1710-1720,1789-1802,812,5173,5713,0.0345,0.1726,0.2426
jugé,1710-1720,1789-1802,982,2425,5708,0.0344,0.6932,0.8239
ennemis,1710-1720,1730-1740,2878,8344,5711,0.0343,0.7688,0.6626
nourriture,1720-1730,1730-1740,1062,865,5705,0.0342,0.4608,0.264
venger,1720-1730,1789-1802,483,2373,5703,0.0341,0.4114,0.164
idée,1720-1730,1789-1802,1449,8485,5716,0.034,0.5258,0.5756
magnificence,1720-1730,1789-1802,516,814,5700,0.0339,0.8587,0.3821
fondement,1710-1720,1789-1802,883,1393,5710,0.0338,0.4197,0.3136
davantage,1710-1720,1740-1750,2340,3020,5717,0.0337,0.4647,0.3223
ainsi,1720-1730,1789-1802,14079,54125,5720,0.0336,0.1738,0.2142
goût,1710-1720,1730-1740,2400,4070,5716,0.0336,0.39,0.4072
personnes,1710-1720,1789-1802,6016,14741,5718,0.0335,0.5637,0.7862
seul,1710-1720,1789-1802,6186,31685,5717,0.0334,0.1226,0.2369
met,1710-1720,1740-1750,4017,3893,5716,0.0333,0.7459,0.6736
propre,1710-1720,1789-1802,4404,15094,5720,0.0333,0.3246,0.577
pourroit,1710-1720,1720-1730,2893,3514,5714,0.0331,0.9381,0.5704
derniers,1710-1720,1760-1770,1273,4145,5716,0.033,0.4901,0.5445
même,1700-1710,1780-1789,32528,173803,5724,0.0329,0.3295,0.5939
part,1720-1730,1789-1802,10175,27691,5724,0.0329,0.2801,0.611
pieds,1710-1720,1750-1760,3913,6533,5718,0.0328,0.6321,0.8068
nuits,1720-1730,1760-1770,308,660,5693,0.0327,0.4051,0.5758
perdu,1710-1720,1760-1770,1874,4450,5715,0.0326,0.3058,0.4376
jour,1720-1730,1789-1802,13693,44605,5718,0.0325,0.7082,0.797
cru,1710-1720,1730-1740,1250,2681,5716,0.0324,0.4864,0.4408
desdits,1710-1720,1789-1802,7631,1539,5662,0.0323,0.9527,0.8634
mille,1710-1720,1789-1802,6627,30828,5718,0.0322,0.6879,0.8771
établi,1720-1730,1780-1789,1464,4910,5711,0.0321,0.163,0.2958
tel,1700-1710,1789-1802,3631,16054,5717,0.0319,0.461,0.4651
grands,1710-1720,1730-1740,6644,11122,5718,0.0319,0.1769,0.3111
exprimer,1710-1720,1789-1802,553,1562,5709,0.0318,0.3555,0.1572
guerre,1720-1730,1789-1802,10219,29499,5716,0.0317,0.634,0.7343
précautions,1720-1730,1789-1802,696,2524,5696,0.0316,0.3179,0.3337
vaisseaux,1710-1720,1740-1750,2180,6283,5707,0.0315,0.7158,0.6126
fondée,1720-1730,1760-1770,1023,1845,5713,0.0315,0.9603,0.9452
habitans,1710-1720,1750-1760,2609,4810,5706,0.0314,0.8248,0.3207
lesdites,1720-1730,1789-1802,770,728,5625,0.0313,0.9361,0.7099
couverte,1740-1750,1750-1760,1187,753,5701,0.0312,0.7881,0.6937
celle,1720-1730,1740-1750,14289,22587,5720,0.0312,0.2857,0.37
quatre,1700-1710,1750-1760,8277,15391,5718,0.0311,0.2667,0.7485
très,1740-1750,1789-1802,18889,51078,5720,0.031,0.6859,0.7689
mot,1730-1740,1760-1770,8051,12939,5716,0.0309,0.5112,0.2328
père,1710-1720,1730-1740,4135,4423,5708,0.0308,0.6364,0.5818
sais,1710-1720,1760-1770,1156,2599,5695,0.0307,0.5772,0.735
besoin,1710-1720,1789-1802,4596,17560,5716,0.0306,0.8917,0.5893
tort,1700-1710,1789-1802,1159,4168,5713,0.0305,0.5529,0.299
rochers,1740-1750,1760-1770,1621,1127,5696,0.0304,0.6654,0.2259
vit,1720-1730,1740-1750,2320,5410,5712,0.0303,0.0678,0.4224
plupart,1700-1710,1730-1740,1134,2557,5714,0.0302,0.7647,0.6395
maniere,1710-1720,1789-1802,5505,5265,5706,0.0301,0.9407,0.7969
sortes,1720-1730,1740-1750,742,816,5696,0.0301,0.7004,0.9063
nature,1730-1740,1750-1760,8320,18327,5721,0.03,0.4868,0.2734
novembre,1700-1710,1789-1802,789,4452,5702,0.0299,0.8875,0.9349
doux,1720-1730,1750-1760,1326,3376,5713,0.0298,0.1765,0.2126
jeunes,1710-1720,1789-1802,1389,5827,5714,0.0298,0.4506,0.629
contraire,1720-1730,1760-1770,4079,12891,5716,0.0296,0.7372,0.4739
marques,1710-1720,1789-1802,976,1652,5709,0.0294,0.3462,0.5763
droit,1700-1710,1750-1760,6409,24966,5720,0.0292,0.6417,0.7126
ami,1700-1710,1789-1802,1756,12599,5716,0.0291,0.2433,0.5027
mauvaise,1710-1720,1730-1740,1580,1791,5713,0.029,0.5665,0.2889
gloire,1720-1730,1740-1750,4004,4908,5715,0.029,0.2363,0.4443
ouvrages,1700-1710,1720-1730,1983,2959,5718,0.0289,0.2605,0.4306
bâtie,1710-1720,1780-1789,222,873,5679,0.0288,0.6338,0.331
quelquefois,1710-1720,1740-1750,3444,6755,5715,0.0287,0.1123,0.2421
habit,1700-1710,1780-1789,525,1865,5702,0.0287,0.261,0.2901
souvent,1710-1720,1740-1750,6414,9985,5717,0.0286,0.117,0.3209
avis,1740-1750,1770-1780,3909,6465,5715,0.0285,0.0672,0.5288
plaisirs,1720-1730,1789-1802,1184,4200,5712,0.0284,0.4492,0.204
malheurs,1700-1710,1789-1802,839,5637,5707,0.0283,0.8509,0.4468
choses,1710-1720,1789-1802,9288,16189,5719,0.0281,0.7438,0.6989
bâtir,1710-1720,1750-1760,729,879,5700,0.028,0.5297,0.2814
manière,1710-1720,1780-1789,2520,16372,5716,0.0278,0.9538,0.7298
quantité,1710-1720,1740-1750,3041,7258,5716,0.0277,0.875,0.7855
douleur,1720-1730,1730-1740,1562,2989,5713,0.0276,0.6986,0.4153
âge,1700-1710,1760-1770,945,3662,5718,0.0276,0.6639,0.5519
employer,1710-1720,1760-1770,749,3305,5714,0.0275,0.2373,0.4025
bon,1720-1730,1789-1802,10888,24306,5719,0.0274,0.7308,0.4989
mêmes,1720-1730,1730-1740,6487,11497,5718,0.0273,0.2646,0.6197
dames,1720-1730,1770-1780,909,2857,5694,0.0272,0.4166,0.3027
dieu,1710-1720,1770-1780,16528,29417,5722,0.0271,0.1761,0.6515
lesdits,1720-1730,1789-1802,2613,1774,5658,0.027,0.968,0.7873
pensées,1730-1740,1740-1750,1506,1060,5706,0.0269,0.3046,0.2319
loin,1740-1750,1770-1780,8465,16466,5716,0.0268,0.4402,0.392
craignent,1710-1720,1750-1760,146,373,5678,0.0267,0.3987,0.095
paroles,1720-1730,1770-1780,2265,4752,5710,0.0266,0.1561,0.209
illustre,1710-1720,1750-1760,630,1086,5709,0.0266,0.1557,0.0603
située,1720-1730,1750-1760,521,299,5669,0.0265,0.5127,0.7215
belle,1710-1720,1720-1730,4480,3994,5717,0.0264,0.1464,0.2188
habits,1710-1720,1760-1770,993,1492,5711,0.0263,0.2831,0.1524
fous,1720-1730,1789-1802,12990,33365,5716,0.0262,0.0193,0.7755
permis,1710-1720,1789-1802,3282,6695,5716,0.0262,0.7421,0.8013
cinq,1720-1730,1750-1760,6970,12296,5716,0.0261,0.7111,0.8806
coup,1710-1720,1789-1802,3608,14352,5717,0.026,0.5245,0.452
sujets,1700-1710,1789-1802,2430,10571,5717,0.0259,0.5541,0.6987
nomme,1730-1740,1740-1750,1773,3839,5711,0.0258,0.2074,0.5747
flots,1740-1750,1789-1802,868,1332,5693,0.0257,0.9798,0.7456
affreux,1720-1730,1789-1802,460,3714,5706,0.0256,0.2203,0.1192
tomber,1710-1720,1760-1770,1419,3802,5714,0.0255,0.2719,0.1741
tant,1720-1730,1789-1802,16546,41010,5719,0.0255,0.6331,0.6439
payer,1710-1720,1770-1780,4307,9403,5710,0.0254,0.5695,0.4223
affaires,1710-1720,1789-1802,3498,10188,5708,0.0252,0.4912,0.4701
composée,1700-1710,1760-1770,420,2031,5701,0.0251,0.9186,0.6243
forces,1740-1750,1760-1770,4242,5101,5716,0.0249,0.4624,0.2665
agréable,1710-1720,1740-1750,1145,2597,5712,0.0248,0.5036,0.0694
foi,1710-1720,1720-1730,5640,5430,5716,0.0248,0.1084,0.1391
presque,1720-1730,1789-1802,5231,18195,5717,0.0247,0.3596,0.7417
certain,1700-1710,1789-1802,2535,8507,5716,0.0246,0.8381,0.4157
enfans,1710-1720,1789-1802,3346,14486,5713,0.0245,0.85,0.7476
plaisir,1710-1720,1789-1802,4301,10216,5716,0.0245,0.6941,0.5898
arriver,1710-1720,1789-1802,1414,4154,5711,0.0242,0.6243,0.8038
occasion,1710-1720,1789-1802,2085,4727,5717,0.0241,0.2448,0.6539
fournir,1710-1720,1789-1802,1488,5115,5712,0.024,0.3663,0.4041
trouvons,1700-1710,1789-1802,186,895,5690,0.0238,0.4785,0.5619
empêcher,1710-1720,1770-1780,1581,4047,5714,0.0238,0.5751,0.4932
nations,1720-1730,1770-1780,2231,13179,5716,0.0237,0.8497,0.6869
dût,1710-1720,1780-1789,189,1020,5698,0.0235,0.9011,0.494
bout,1720-1730,1789-1802,3158,6756,5711,0.0234,0.9033,0.8308
entendre,1720-1730,1789-1802,2411,6651,5715,0.0234,0.4451,0.4787
doivent,1700-1710,1720-1730,4260,4556,5718,0.0233,0.5362,0.7022
appartement,1720-1730,1760-1770,252,898,5696,0.0232,0.1606,0.4064
regardé,1710-1720,1770-1780,416,2382,5710,0.0231,0.7695,0.8821
servi,1700-1710,1720-1730,717,906,5711,0.023,0.3086,0.3474
vivre,1710-1720,1730-1740,1464,2690,5710,0.0229,0.1494,0.2643
parti,1710-1720,1789-1802,2972,15764,5716,0.0228,0.2849,0.32
étendue,1710-1720,1760-1770,626,3701,5714,0.0227,0.4923,0.4904
épouser,1710-1720,1789-1802,244,522,5679,0.0227,0.7208,0.2335
genoux,1720-1730,1770-1780,681,2223,5702,0.0226,0.747,0.8584
endroits,1730-1740,1789-1802,2710,2838,5715,0.0224,0.5904,0.5265
soldats,1720-1730,1789-1802,2469,7937,5707,0.0224,0.6524,0.6085
dura,1710-1720,1750-1760,439,645,5687,0.0223,0.8463,0.5228
jeune,1710-1720,1720-1730,3336,3002,5718,0.0222,0.2913,0.5808
usage,1720-1730,1789-1802,2607,8059,5718,0.0219,0.4068,0.283
épée,1720-1730,1789-1802,252,876,5706,0.0218,0.5732,0.584
envoyé,1720-1730,1760-1770,955,2067,5708,0.0217,0.0971,0.1992
commencé,1710-1720,1789-1802,842,2372,5707,0.0217,0.2208,0.4061
bruit,1720-1730,1789-1802,1643,5089,5714,0.0216,0.2953,0.3767
maux,1740-1750,1789-1802,2552,7251,5708,0.0215,0.3378,0.3447
dîner,1700-1710,1760-1770,228,742,5682,0.0214,0.2805,0.5281
amitié,1720-1730,1789-1802,865,2585,5712,0.0213,0.2909,0.4546
courage,1720-1730,1789-1802,2293,9762,5714,0.0212,0.7375,0.3853
heures,1710-1720,1789-1802,3259,12951,5709,0.0211,0.804,0.865
afin,1710-1720,1789-1802,6593,12478,5716,0.021,0.388,0.8509
surpris,1720-1730,1789-1802,1332,2752,5711,0.021,0.2827,0.5379
occasions,1710-1720,1789-1802,922,1804,5712,0.0207,0.2995,0.5011
