word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
sollicitations,1700-1710,1770-1780,51,296,,0.1645,0.6021,
froides,1700-1710,1740-1750,112,198,,0.1644,0.7387,
dixi,1730-1740,1780-1789,160,86,,0.1642,,
quoiqu'ils,1700-1710,1789-1802,144,782,,0.1636,,
s'emparer,1710-1720,1789-1802,116,1198,,0.1636,,
commencemens,1700-1710,1770-1780,119,477,,0.1634,0.7241,
cantiques,1710-1720,1720-1730,55,73,,0.1629,,
fromage,1760-1770,1780-1789,392,575,,0.1628,,
l'huile,1750-1760,1770-1780,844,3202,,0.1625,,
quarrée,1710-1720,1789-1802,138,218,,0.1624,,
condamnée,1710-1720,1789-1802,157,475,,0.1621,0.88,
tambours,1760-1770,1770-1780,173,218,,0.162,0.3392,
nova,1720-1730,1789-1802,250,154,,0.1619,0.8422,
abondantes,1700-1710,1730-1740,60,164,,0.1618,0.9277,
déchiré,1700-1710,1710-1720,67,61,,0.1616,0.3108,
calomnies,1700-1710,1789-1802,81,855,,0.1614,0.9541,
erant,1770-1780,1780-1789,490,188,,0.1614,,
condamnés,1710-1720,1789-1802,106,1456,,0.1612,0.8321,
banni,1740-1750,1760-1770,237,372,,0.161,0.0115,
bijoux,1700-1710,1740-1750,61,419,,0.1608,0.1265,
aprcs,1720-1730,1750-1760,294,146,,0.1607,,
défit,1700-1710,1730-1740,62,230,,0.1605,0.6036,
cabanes,1700-1710,1760-1770,56,282,,0.1604,0.4773,
eos,1730-1740,1760-1770,950,149,,0.1601,,
exposés,1710-1720,1770-1780,86,1211,,0.1597,0.5626,
formées,1710-1720,1789-1802,143,949,,0.1597,0.6706,
déesse,1710-1720,1789-1802,766,506,,0.1596,,
scel,1710-1720,1789-1802,880,125,,0.1592,,
charmer,1710-1720,1780-1789,103,389,,0.1591,0.5881,
eadem,1720-1730,1770-1780,532,1025,,0.1589,,
formidable,1710-1720,1789-1802,109,685,,0.1586,0.3149,
citron,1710-1720,1789-1802,355,229,,0.1585,,
l'herbe,1720-1730,1770-1780,226,1297,,0.1582,,
dum,1730-1740,1770-1780,1010,1026,,0.1576,,
nisi,1720-1730,1730-1740,185,832,,0.1575,,
tempus,1770-1780,1789-1802,560,151,,0.1574,,
l'entrée,1730-1740,1740-1750,2497,1993,,0.1572,,
meo,1710-1720,1730-1740,367,224,,0.1569,,
enflammé,1720-1730,1770-1780,57,306,,0.1567,0.0882,
omnibus,1730-1740,1770-1780,1285,1249,,0.1565,,
huitaine,1710-1720,1770-1780,236,263,,0.1564,,
enne,1710-1720,1730-1740,87,302,,0.1558,,
entendue,1710-1720,1760-1770,112,515,,0.1557,0.547,
tués,1700-1710,1720-1730,71,65,,0.1552,0.762,
quas,1730-1740,1770-1780,921,829,,0.1551,,
métaux,1720-1730,1789-1802,251,2192,,0.155,0.8346,
never,1740-1750,1789-1802,59,278,,0.1545,,
sortez,1710-1720,1720-1730,66,52,,0.1543,,
comparable,1710-1720,1720-1730,74,108,,0.154,0.3799,
surpasse,1700-1710,1730-1740,102,132,,0.1537,0.6552,
renfermée,1700-1710,1780-1789,99,481,,0.1533,0.7229,
d'animaux,1700-1710,1760-1770,95,591,,0.1529,,
séparées,1710-1720,1760-1770,67,513,,0.1527,0.2663,
admirables,1700-1710,1760-1770,128,455,,0.1525,0.448,
n'ef,1700-1710,1710-1720,361,490,,0.1523,,
jugée,1720-1730,1760-1770,113,345,,0.1521,,
jugent,1720-1730,1780-1789,228,575,,0.1519,,
entr'elles,1710-1720,1760-1770,95,929,,0.1516,,
rencontrent,1760-1770,1789-1802,829,420,,0.1515,,
ressent,1700-1710,1730-1740,78,120,,0.1513,0.5712,
minces,1710-1720,1720-1730,68,190,,0.1512,0.6432,
propice,1700-1710,1789-1802,88,409,,0.1511,,
hinc,1730-1740,1770-1780,396,675,,0.151,0.3268,
l'avez,1750-1760,1780-1789,618,1290,,0.1509,,
empêchement,1720-1730,1789-1802,102,83,,0.1506,,
sacrées,1720-1730,1789-1802,98,548,,0.1503,0.7138,
d'airain,1720-1730,1789-1802,135,281,,0.1502,,
cueillir,1700-1710,1720-1730,179,90,,0.15,,
boutons,1720-1730,1750-1760,119,552,,0.1499,,
appartenans,1720-1730,1780-1789,133,461,,0.1498,0.97,
adorable,1710-1720,1740-1750,113,258,,0.1495,0.1142,
fibi,1750-1760,1770-1780,319,1088,,0.1492,,
gravées,1700-1710,1760-1770,70,329,,0.1491,0.7721,
genus,1770-1780,1789-1802,812,93,,0.149,,
quinzaine,1710-1720,1770-1780,202,295,,0.1488,,
prévaloir,1710-1720,1720-1730,107,129,,0.1484,,
primary,1730-1740,1789-1802,74,1683,,0.1483,,
chambellan,1740-1750,1760-1770,172,80,,0.1482,,
prima,1760-1770,1770-1780,179,561,,0.1479,0.2984,
divines,1730-1740,1770-1780,204,461,,0.1477,,
donnerent,1700-1710,1730-1740,178,563,,0.1477,,
fum,1730-1740,1789-1802,223,135,,0.1475,,
fléchir,1700-1710,1789-1802,91,521,,0.1474,0.754,
blâmer,1700-1710,1750-1760,131,407,,0.1472,0.722,
drogues,1720-1730,1780-1789,307,630,,0.1469,0.421,
courses,1720-1730,1780-1789,178,502,,0.1466,0.1414,
insultes,1720-1730,1789-1802,157,350,,0.1463,,
valoient,1700-1710,1710-1720,130,89,,0.1462,0.8605,
disputes,1710-1720,1770-1780,196,1049,,0.1461,0.5418,
commodités,1710-1720,1770-1780,79,675,,0.1459,0.5697,
cachées,1700-1710,1770-1780,99,360,,0.1458,0.3897,
puissantes,1700-1710,1780-1789,82,475,,0.1456,0.2789,
where,1710-1720,1789-1802,103,526,,0.1455,,
quoi,1700-1710,1780-1789,6723,23773,,0.1453,0.7175,
eorum,1730-1740,1770-1780,1169,1088,,0.145,,
aliquo,1740-1750,1789-1802,207,79,,0.1449,,
faces,1700-1710,1750-1760,85,254,,0.1449,0.8666,
find,1720-1730,1770-1780,112,277,,0.1443,,
collines,1700-1710,1740-1750,54,478,,0.1438,0.9267,
commettent,1710-1720,1789-1802,239,302,,0.1436,0.9351,
attaques,1700-1710,1770-1780,81,698,,0.1435,0.3609,
miennes,1700-1710,1760-1770,74,312,,0.1433,0.764,
immobile,1720-1730,1789-1802,86,543,,0.1432,0.2577,
rubans,1700-1710,1770-1780,62,400,,0.1429,0.6619,
quittez,1710-1720,1720-1730,96,80,,0.1428,0.7363,
n'aurez,1700-1710,1789-1802,103,442,,0.1427,,
fondateur,1700-1710,1789-1802,89,514,,0.1424,0.1606,
observée,1700-1710,1760-1770,111,363,,0.1421,,
attaquée,1700-1710,1750-1760,68,234,,0.142,0.496,
surnom,1700-1710,1710-1720,139,140,,0.1416,,
allées,1730-1740,1760-1770,168,427,,0.1415,,
tamen,1700-1710,1780-1789,1448,935,,0.1414,,
évidentes,1700-1710,1789-1802,58,190,,0.141,0.7462,
pleurant,1720-1730,1730-1740,79,149,,0.1407,0.801,
contenus,1700-1710,1789-1802,207,583,,0.1404,,
aliud,1700-1710,1770-1780,193,773,,0.1402,,
roseaux,1700-1710,1760-1770,55,216,,0.1398,0.8425,
eum,1720-1730,1730-1740,407,1790,,0.1392,,
commodes,1700-1710,1789-1802,76,331,,0.1389,0.6204,
pistoles,1730-1740,1760-1770,182,331,,0.1386,,
c'ef,1700-1710,1750-1760,675,1572,,0.1386,,
c'ell,1700-1710,1730-1740,144,223,,0.1385,,
j'entends,1720-1730,1760-1770,194,854,,0.1382,,
opérations,1700-1710,1789-1802,147,6373,,0.1382,0.6712,
convenus,1700-1710,1770-1780,149,436,,0.1381,,
minus,1700-1710,1770-1780,393,686,,0.138,,
usque,1720-1730,1770-1780,534,795,,0.1379,0.7978,
taches,1720-1730,1780-1789,113,746,,0.1378,0.3075,
omnes,1710-1720,1770-1780,728,1474,,0.1376,,
patria,1770-1780,1780-1789,165,109,,0.1372,,
exposées,1710-1720,1789-1802,117,439,,0.1371,0.9256,
l'autorité,1700-1710,1789-1802,653,6602,,0.1371,,
remede,1710-1720,1770-1780,834,2712,,0.1366,,
bagatelle,1700-1710,1780-1789,113,405,,0.1365,,
composa,1700-1710,1710-1720,74,117,,0.1363,0.3159,
canelle,1750-1760,1770-1780,107,230,,0.136,,
débauches,1700-1710,1770-1780,87,496,,0.1359,0.9513,
d'agir,1700-1710,1770-1780,287,1053,,0.1358,,
arte,1760-1770,1789-1802,94,127,,0.1356,0.0634,
habent,1740-1750,1770-1780,281,519,,0.1355,0.2421,
l'aimer,1720-1730,1789-1802,105,484,,0.1354,,
dici,1770-1780,1780-1789,250,155,,0.1354,0.5731,
puisqu'elle,1710-1720,1750-1760,188,602,,0.1352,,
l'argent,1720-1730,1789-1802,2318,9031,,0.1349,,
nullus,1720-1730,1760-1770,356,63,,0.1348,0.9257,
artifices,1710-1720,1770-1780,243,467,,0.1347,0.617,
puissions,1700-1710,1710-1720,105,161,,0.1342,,
dépendre,1710-1720,1789-1802,112,650,,0.1341,0.6058,
devenues,1700-1710,1770-1780,56,838,,0.1339,0.4579,
qu'environ,1700-1710,1730-1740,64,94,,0.1336,,
chantent,1700-1710,1730-1740,79,118,,0.1335,0.1405,
extrémités,1720-1730,1760-1770,108,1739,,0.1334,0.8741,
transportées,1700-1710,1780-1789,51,263,,0.1333,0.8374,
traversé,1710-1720,1730-1740,72,145,,0.1329,0.3961,
n'e,1710-1720,1730-1740,184,254,,0.1323,,
illa,1740-1750,1770-1780,826,1028,,0.1322,,
amor,1730-1740,1789-1802,241,94,,0.1321,0.8354,
domain,1720-1730,1789-1802,257,95,,0.132,,
vautre,1750-1760,1789-1802,223,511,,0.1319,0.1359,
mettoient,1700-1710,1760-1770,113,321,,0.1318,0.8085,
muraille,1700-1710,1740-1750,267,689,,0.1317,,
redouble,1700-1710,1780-1789,87,451,,0.1316,,
work,1700-1710,1780-1789,218,207,,0.1315,,
tempore,1730-1740,1740-1750,949,532,,0.1312,,
bâties,1710-1720,1789-1802,126,303,,0.1311,0.9503,
sont,1710-1720,1720-1730,9760,8105,,0.131,,
noix,1730-1740,1770-1780,316,1380,,0.1305,,
l'embouchure,1700-1710,1740-1750,136,1121,,0.1305,,
l'y,1700-1710,1789-1802,733,1937,,0.1304,,
erit,1740-1750,1789-1802,437,376,,0.1299,,
l'automne,1710-1720,1730-1740,132,112,,0.1295,,
contenues,1730-1740,1789-1802,284,521,,0.1292,,
subvenir,1700-1710,1789-1802,73,857,,0.129,0.9114,
arrivâmes,1730-1740,1770-1780,133,114,,0.1288,,
regitre,1700-1710,1710-1720,104,404,,0.1287,0.4057,
genere,1760-1770,1770-1780,81,578,,0.1286,0.6387,
quos,1720-1730,1730-1740,636,989,,0.1281,,
vêtus,1710-1720,1750-1760,75,135,,0.128,0.8308,
implorer,1700-1710,1750-1760,78,168,,0.128,0.7968,
volumus,1700-1710,1730-1740,60,240,,0.1278,0.8755,
hardis,1720-1730,1760-1770,185,274,,0.1275,0.883,
excitent,1700-1710,1730-1740,78,100,,0.127,0.6789,
huic,1770-1780,1780-1789,515,261,,0.1269,,
locis,1750-1760,1770-1780,113,524,,0.1267,,
diem,1730-1740,1780-1789,405,236,,0.1266,,
poignée,1710-1720,1789-1802,143,469,,0.1258,,
illi,1710-1720,1789-1802,559,390,,0.1257,0.8121,
tentes,1750-1760,1760-1770,239,349,,0.1254,0.1234,
l'hyver,1710-1720,1780-1789,355,408,,0.1253,,
l'idée,1700-1710,1789-1802,702,4668,,0.1252,,
morbleu,1700-1710,1760-1770,52,172,,0.1249,,
venit,1730-1740,1789-1802,486,105,,0.1248,,
d'ailleurs,1700-1710,1750-1760,2066,6660,,0.1248,,
changée,1700-1710,1710-1720,127,129,,0.1246,,
détours,1700-1710,1720-1730,97,131,,0.1245,0.6551,
omnium,1770-1780,1789-1802,1139,229,,0.1243,,
coquin,1700-1710,1789-1802,82,357,,0.124,,
tunc,1700-1710,1770-1780,458,617,,0.1238,,
tentatives,1700-1710,1780-1789,54,658,,0.1236,0.6227,
tanto,1720-1730,1780-1789,157,176,,0.1235,0.7957,
expiré,1710-1720,1770-1780,112,254,,0.1234,,
parfums,1710-1720,1720-1730,130,59,,0.1234,,
dissertation,1720-1730,1789-1802,212,387,,0.1229,0.607,
d'augmenter,1700-1710,1789-1802,110,930,,0.1228,,
contrées,1700-1710,1789-1802,55,2253,,0.1227,0.8735,
vero,1730-1740,1770-1780,1571,1034,,0.1226,0.8993,
apprennent,1710-1720,1789-1802,138,508,,0.1225,0.7396,
dûs,1710-1720,1789-1802,300,460,,0.1223,,
j'étois,1710-1720,1740-1750,511,3022,,0.1222,,
délicats,1700-1710,1789-1802,117,457,,0.1221,0.6613,
derriere,1710-1720,1730-1740,637,979,,0.1218,,
cura,1740-1750,1770-1780,263,338,,0.1215,,
causa,1720-1730,1730-1740,202,773,,0.121,,
détails,1700-1710,1789-1802,133,6461,,0.1202,0.583,
révérence,1700-1710,1789-1802,137,235,,0.1201,,
quoniam,1730-1740,1770-1780,833,986,,0.12,,
humblement,1710-1720,1789-1802,349,258,,0.1199,,
distinguées,1700-1710,1770-1780,65,371,,0.1196,0.9145,
payemens,1710-1720,1789-1802,359,646,,0.1195,,
fuo,1770-1780,1789-1802,654,73,,0.1195,,
verds,1720-1730,1760-1770,96,404,,0.1193,,
pores,1710-1720,1789-1802,121,278,,0.1191,,
prétextes,1700-1710,1789-1802,87,670,,0.119,0.5946,
tremper,1720-1730,1789-1802,237,170,,0.1189,,
haud,1770-1780,1789-1802,728,58,,0.1188,0.7608,
propter,1730-1740,1770-1780,667,685,,0.1185,,
videri,1770-1780,1789-1802,238,142,,0.1183,0.8493,
vît,1710-1720,1720-1730,94,50,,0.1181,,
appellées,1710-1720,1789-1802,163,174,,0.1181,0.7223,
nommées,1720-1730,1740-1750,138,422,,0.118,0.6559,
golfe,1700-1710,1780-1789,98,1442,,0.1178,0.7006,
ôta,1700-1710,1780-1789,83,285,,0.1174,,
secs,1720-1730,1760-1770,159,938,,0.117,,
requêtes,1720-1730,1789-1802,407,617,,0.1167,,
centum,1730-1740,1760-1770,227,78,,0.1164,0.9309,
liaisons,1700-1710,1760-1770,87,642,,0.1164,0.4929,
unde,1730-1740,1770-1780,1073,707,,0.1163,,
sombres,1710-1720,1740-1750,72,82,,0.1162,,
animus,1710-1720,1789-1802,145,57,,0.1157,,
contens,1710-1720,1730-1740,175,340,,0.1153,0.3957,
leges,1720-1730,1770-1780,162,319,,0.1153,0.1672,
hac,1710-1720,1770-1780,815,797,,0.1152,,
itaque,1710-1720,1730-1740,141,869,,0.1149,,
s'avance,1710-1720,1740-1750,181,412,,0.1147,,
violens,1710-1720,1780-1789,96,747,,0.1146,0.6307,
magna,1730-1740,1770-1780,530,602,,0.1145,,
verba,1730-1740,1770-1780,465,661,,0.1141,0.6598,
éte,1700-1710,1770-1780,131,404,,0.1139,,
liées,1700-1710,1789-1802,78,471,,0.1133,0.7458,
cessez,1720-1730,1789-1802,65,279,,0.1132,0.8302,
vidi,1740-1750,1780-1789,143,174,,0.1131,,
meum,1710-1720,1730-1740,359,294,,0.1129,,
voûte,1700-1710,1770-1780,53,978,,0.1128,0.5704,
préparatifs,1710-1720,1780-1789,90,957,,0.1127,0.3271,
plura,1770-1780,1780-1789,293,127,,0.1126,,
quare,1770-1780,1789-1802,370,141,,0.1123,,
prérogatives,1700-1710,1789-1802,83,1195,,0.1118,0.8568,
excuses,1700-1710,1760-1770,72,113,,0.1114,0.1976,
bonjour,1720-1730,1780-1789,63,183,,0.1113,,
battent,1710-1720,1730-1740,88,91,,0.111,0.5197,
épées,1710-1720,1760-1770,89,152,,0.1108,0.6062,
enlevée,1700-1710,1760-1770,74,366,,0.1104,0.4209,
domum,1710-1720,1720-1730,319,476,,0.1099,,
l'abondance,1710-1720,1770-1780,526,2239,,0.1095,,
nuds,1710-1720,1760-1770,90,237,,0.1094,,
flambeaux,1720-1730,1789-1802,145,379,,0.1093,,
divisée,1700-1710,1730-1740,162,124,,0.1092,0.9536,
corpore,1730-1740,1770-1780,304,387,,0.109,0.3053,
dirc,1710-1720,1730-1740,134,86,,0.1085,,
regni,1730-1740,1789-1802,721,302,,0.108,,
barques,1700-1710,1740-1750,124,1273,,0.1077,0.8752,
qu'eux,1700-1710,1750-1760,248,638,,0.1075,,
hanc,1730-1740,1770-1780,588,952,,0.1074,,
omni,1710-1720,1730-1740,154,740,,0.1072,,
appartenoient,1700-1710,1789-1802,67,340,,0.1072,0.9465,
concernent,1700-1710,1780-1789,106,437,,0.107,0.8326,
enregistrées,1730-1740,1789-1802,140,107,,0.1068,,
trouverons,1710-1720,1760-1770,74,321,,0.1067,,
semper,1730-1740,1740-1750,479,190,,0.1065,,
confirmée,1700-1710,1770-1780,91,577,,0.1062,0.6411,
vendues,1700-1710,1730-1740,205,211,,0.1062,,
donc,1710-1720,1760-1770,12544,40599,,0.106,0.3643,
dedit,1730-1740,1770-1780,427,491,,0.1059,0.5972,
aversion,1720-1730,1789-1802,120,355,,0.1058,0.9061,
arrivées,1700-1710,1760-1770,118,344,,0.1056,,
retirée,1710-1720,1760-1770,94,420,,0.1055,,
complimens,1700-1710,1720-1730,171,118,,0.1054,,
puisque,1710-1720,1750-1760,2970,6035,,0.1053,0.0405,
also,1720-1730,1789-1802,104,249,,0.1046,,
escadrons,1710-1720,1720-1730,57,233,,0.1042,,
populi,1730-1740,1770-1780,267,503,,0.1041,,
délicates,1710-1720,1789-1802,103,424,,0.1037,,
d'ennemis,1700-1710,1789-1802,105,578,,0.1034,,
vases,1720-1730,1760-1770,136,728,,0.1033,0.5545,
l'échéance,1700-1710,1770-1780,70,497,,0.103,,
legibus,1700-1710,1780-1789,54,99,,0.1026,0.6767,
payoient,1700-1710,1740-1750,54,160,,0.1023,0.8488,
n'êtes,1710-1720,1720-1730,306,232,,0.1018,,
ratio,1770-1780,1789-1802,501,142,,0.1016,0.9108,
privileges,1710-1720,1789-1802,1212,674,,0.1016,,
percé,1720-1730,1770-1780,209,836,,0.1015,,
bâtons,1710-1720,1760-1770,135,378,,0.1014,,
contrevenans,1710-1720,1789-1802,506,51,,0.1009,,
succéda,1700-1710,1789-1802,84,458,,0.1007,0.9053,
escalier,1700-1710,1770-1780,55,316,,0.0998,0.3118,
tremblante,1710-1720,1770-1780,78,429,,0.0995,0.8521,
ratione,1720-1730,1770-1780,443,479,,0.0993,0.4342,
surnommé,1710-1720,1730-1740,86,323,,0.0992,,
bellum,1770-1780,1789-1802,548,65,,0.099,,
homo,1730-1740,1740-1750,280,229,,0.0987,0.0988,
fuerit,1710-1720,1720-1730,150,627,,0.0985,0.8939,
possit,1760-1770,1789-1802,71,176,,0.0984,,
recevoient,1700-1710,1710-1720,51,97,,0.0983,0.6445,
tuo,1730-1740,1740-1750,331,362,,0.0981,,
conversations,1700-1710,1770-1780,79,390,,0.0981,0.279,
humeurs,1720-1730,1730-1740,451,664,,0.098,,
regardez,1720-1730,1789-1802,229,483,,0.0977,,
d'arbres,1730-1740,1760-1770,382,1101,,0.0972,,
priviléges,1700-1710,1730-1740,50,355,,0.0971,0.9352,
sécher,1720-1730,1760-1770,74,1063,,0.097,,
abondant,1700-1710,1730-1740,112,112,,0.0969,,
sujettes,1700-1710,1789-1802,168,512,,0.0967,0.847,
clause,1720-1730,1740-1750,264,263,,0.0967,,
illius,1700-1710,1770-1780,266,347,,0.0964,,
mais,1710-1720,1740-1750,56657,110154,,0.0962,0.0545,
tanti,1720-1730,1789-1802,56,50,,0.096,,
hominis,1730-1740,1770-1780,123,271,,0.096,,
s'opposer,1700-1710,1789-1802,197,1140,,0.0954,,
payeront,1730-1740,1780-1789,323,506,,0.0951,,
quorum,1730-1740,1770-1780,538,743,,0.0949,,
n'aurions,1720-1730,1789-1802,75,350,,0.0941,,
altera,1770-1780,1780-1789,288,109,,0.0938,,
alios,1730-1740,1789-1802,354,87,,0.0938,0.812,
mêlées,1720-1730,1760-1770,107,550,,0.0935,,
tuum,1720-1730,1730-1740,129,312,,0.0934,,
l'hiver,1730-1740,1780-1789,468,2710,,0.0924,,
s'étend,1710-1720,1760-1770,246,1526,,0.0924,,
jouiront,1700-1710,1780-1789,68,499,,0.0923,0.7576,
igitur,1700-1710,1750-1760,554,376,,0.0922,,
eam,1730-1740,1770-1780,497,883,,0.0921,,
chore,1730-1740,1780-1789,235,660,,0.0921,,
verbis,1700-1710,1730-1740,117,361,,0.0914,,
contestation,1700-1710,1720-1730,224,179,,0.0914,,
vinaigre,1720-1730,1770-1780,211,2074,,0.0909,,
l'hymen,1700-1710,1770-1780,133,618,,0.0907,,
olim,1770-1780,1789-1802,456,76,,0.0907,0.8054,
toto,1700-1710,1770-1780,226,344,,0.0906,,
deinde,1770-1780,1789-1802,870,59,,0.0903,,
nullo,1730-1740,1770-1780,219,400,,0.0903,,
remontrances,1740-1750,1750-1760,392,581,,0.0901,0.7379,
conjointement,1720-1730,1770-1780,379,563,,0.09,,
hunc,1730-1740,1770-1780,605,725,,0.0897,,
facit,1730-1740,1770-1780,243,466,,0.0896,0.4288,
opus,1720-1730,1770-1780,538,637,,0.0893,,
vim,1770-1780,1789-1802,393,74,,0.0891,,
sujette,1710-1720,1760-1770,192,816,,0.0889,,
l'histoire,1700-1710,1780-1789,1197,8565,,0.0886,,
pecunia,1780-1789,1789-1802,203,51,,0.0884,,
attributs,1700-1710,1789-1802,154,584,,0.0881,,
s'empêcher,1700-1710,1780-1789,259,915,,0.0877,,
enregistrer,1720-1730,1789-1802,144,210,,0.0876,,
fecit,1730-1740,1770-1780,522,553,,0.0875,,
hominum,1750-1760,1770-1780,313,623,,0.087,,
m'aime,1710-1720,1789-1802,67,316,,0.0868,,
oportet,1730-1740,1770-1780,175,285,,0.0867,0.3028,
emparé,1710-1720,1780-1789,54,600,,0.0866,0.7686,
bonis,1770-1780,1780-1789,251,119,,0.0864,,
nulla,1730-1740,1770-1780,478,585,,0.0854,,
fieri,1750-1760,1770-1780,195,641,,0.0851,,
garnie,1730-1740,1760-1770,138,829,,0.085,,
causée,1700-1710,1710-1720,119,104,,0.0848,,
ronds,1740-1750,1760-1770,231,688,,0.0835,,
multa,1720-1730,1770-1780,257,607,,0.0833,,
pardevant,1710-1720,1789-1802,1514,414,,0.0829,,
ipso,1730-1740,1789-1802,448,113,,0.0829,0.9898,
tempora,1700-1710,1730-1740,76,281,,0.0826,,
étoffe,1710-1720,1780-1789,78,451,,0.0822,,
alias,1730-1740,1740-1750,217,278,,0.082,,
illum,1700-1710,1770-1780,493,578,,0.0815,,
partagée,1700-1710,1789-1802,78,411,,0.0815,0.6321,
manus,1700-1710,1789-1802,78,145,,0.0812,0.7905,
s'écria,1720-1730,1760-1770,188,1621,,0.0812,,
rond,1720-1730,1789-1802,337,509,,0.0811,,
s'étendent,1700-1710,1770-1780,86,777,,0.0804,,
omne,1720-1730,1789-1802,171,127,,0.0799,0.9714,
dico,1730-1740,1770-1780,188,125,,0.0798,,
animo,1740-1750,1770-1780,415,508,,0.0792,,
dicitur,1730-1740,1770-1780,427,490,,0.0792,0.3701,
pointes,1710-1720,1760-1770,225,922,,0.079,,
seriez,1740-1750,1770-1780,165,356,,0.0787,,
situées,1720-1730,1780-1789,90,690,,0.078,0.9038,
eglises,1700-1710,1780-1789,703,1108,,0.0779,,
partem,1770-1780,1789-1802,438,95,,0.0778,,
unum,1720-1730,1770-1780,371,643,,0.0777,,
habere,1740-1750,1770-1780,408,532,,0.0776,,
alio,1770-1780,1789-1802,490,103,,0.0774,,
licet,1730-1740,1789-1802,407,155,,0.0772,,
notre,1710-1720,1789-1802,16226,46340,,0.0768,,
quittance,1740-1750,1789-1802,363,565,,0.0765,,
cujus,1720-1730,1770-1780,591,1140,,0.0763,,
redevable,1710-1720,1789-1802,151,479,,0.0761,,
pierreries,1710-1720,1789-1802,201,217,,0.0759,,
ergo,1770-1780,1780-1789,800,318,,0.0759,,
armis,1740-1750,1789-1802,291,108,,0.0758,,
nemo,1710-1720,1770-1780,192,493,,0.0756,,
vôtres,1720-1730,1770-1780,147,676,,0.0752,0.4766,
puisqu'ils,1700-1710,1760-1770,167,749,,0.075,,
cho,1740-1750,1789-1802,905,416,,0.0747,,
ardeurs,1720-1730,1789-1802,80,194,,0.0742,,
potest,1720-1730,1770-1780,348,683,,0.0741,,
monograph,1730-1740,1789-1802,74,1681,,0.0737,,
favez,1720-1730,1789-1802,120,637,,0.0735,,
c'elt,1710-1720,1730-1740,1140,852,,0.0732,,
unquam,1730-1740,1789-1802,286,52,,0.0731,,
contraints,1710-1720,1789-1802,652,424,,0.0729,,
fuyez,1720-1730,1780-1789,76,394,,0.0728,,
fortuna,1770-1780,1789-1802,303,78,,0.0727,,
tanta,1730-1740,1770-1780,275,360,,0.0726,,
l'europe,1710-1720,1789-1802,1362,10594,,0.0721,,
payens,1710-1720,1789-1802,431,274,,0.0719,,
quantum,1730-1740,1770-1780,503,435,,0.0714,,
tout,1720-1730,1780-1789,52087,187711,,0.071,0.1374,
debent,1700-1710,1730-1740,51,172,,0.0709,0.752,
unus,1720-1730,1770-1780,248,335,,0.0707,,
allée,1700-1710,1730-1740,124,213,,0.0699,,
hominem,1710-1720,1760-1770,316,59,,0.0698,,
sertiles,1730-1740,1760-1770,133,488,,0.0693,0.6252,
nos,1720-1730,1789-1802,20282,61219,,0.069,0.5694,
prions,1710-1720,1789-1802,142,398,,0.0687,,
lorsqu'elle,1700-1710,1789-1802,271,2078,,0.0685,,
l'épaule,1710-1720,1789-1802,90,316,,0.0682,,
interruption,1700-1710,1780-1789,72,536,,0.0681,0.8579,
parbleu,1720-1730,1750-1760,109,231,,0.068,,
l'appartement,1720-1730,1750-1760,129,263,,0.0678,,
concerts,1710-1720,1789-1802,57,227,,0.0675,,
prieres,1710-1720,1789-1802,655,410,,0.0674,,
debet,1700-1710,1730-1740,216,296,,0.067,,
lorsqu'il,1700-1710,1740-1750,1547,4329,,0.0669,,
dans,1710-1720,1760-1770,146011,470764,,0.0667,0.0531,
contestations,1700-1710,1770-1780,137,651,,0.066,,
legem,1700-1710,1780-1789,126,58,,0.0657,,
amore,1730-1740,1780-1789,283,146,,0.0654,0.5394,
illis,1750-1760,1770-1780,326,621,,0.0651,,
enterré,1710-1720,1740-1750,158,125,,0.0648,,
hujus,1710-1720,1730-1740,267,602,,0.0641,,
pretexte,1730-1740,1789-1802,572,148,,0.064,,
compliment,1710-1720,1789-1802,301,512,,0.0639,,
êre,1700-1710,1750-1760,70,162,,0.0638,,
devant,1720-1730,1789-1802,8601,23028,,0.0635,,
pintes,1720-1730,1780-1789,140,780,,0.0634,,
