word,drift_global,drift_moyen
donnerai,0.3177,0.3152
gouvernent,0.3176,0.2316
servit,0.3176,0.2693
interrompit,0.3176,0.4056
s'adresser,0.3175,0.3304
farine,0.3174,0.3167
dudit,0.3174,0.2504
excitent,0.3174,0.2599
craignent,0.3173,0.3325
vaincus,0.3172,0.2476
événement,0.3172,0.2964
remboursement,0.3172,0.3631
cil,0.3171,0.2566
absolument,0.3171,0.2538
partem,0.3171,0.2622
tablettes,0.3170,0.2804
sed,0.3170,0.3396
afrique,0.3170,0.2573
majeste,0.3170,0.2986
envers,0.3169,0.2355
payeront,0.3169,0.3498
n'etoit,0.3169,0.2808
vallée,0.3169,0.3395
parlerons,0.3169,0.3302
saurai,0.3168,0.2972
iin,0.3168,0.3476
courtisans,0.3168,0.2491
dieu,0.3167,0.3291
imputer,0.3167,0.2261
fondateur,0.3167,0.2671
composa,0.3166,0.2418
grec,0.3166,0.3592
pieds,0.3165,0.2350
hollande,0.3165,0.3596
esprit,0.3165,0.3098
appartiennent,0.3165,0.3617
l'effet,0.3165,0.2535
quae,0.3165,0.3753
bornes,0.3165,0.2367
voyoient,0.3164,0.3068
ingratitude,0.3164,0.2470
ke,0.3164,0.4264
vingr,0.3163,0.3269
abandonne,0.3163,0.2876
remède,0.3162,0.3330
iti,0.3162,0.2979
partis,0.3162,0.2277
princesses,0.3162,0.3819
legibus,0.3162,0.2218
philosophes,0.3161,0.3187
paiement,0.3161,0.3615
accorde,0.3160,0.3123
comparable,0.3160,0.2873
attentifs,0.3159,0.2329
excite,0.3159,0.2336
fairc,0.3158,0.3467
ça,0.3156,0.2967
nôtres,0.3156,0.2524
occupation,0.3156,0.2180
exerce,0.3156,0.2770
l'automne,0.3156,0.3105
tombant,0.3156,0.2395
livrer,0.3155,0.1958
tombée,0.3155,0.3153
foyez,0.3155,0.3294
vinaigre,0.3154,0.3382
fléchir,0.3154,0.2600
césar,0.3153,0.4781
dépendance,0.3153,0.2501
condamnée,0.3153,0.2455
ul,0.3152,0.3472
cic,0.3152,0.4099
soumettre,0.3151,0.1996
plûpart,0.3151,0.2352
tm,0.3151,0.3519
connoissancent,0.3150,0.3930
profond,0.3150,0.2937
espéce,0.3150,0.3045
ous,0.3149,0.2644
bt,0.3149,0.3774
l'aurois,0.3149,0.2150
nova,0.3149,0.3125
aprés,0.3149,0.3342
l'histoire,0.3148,0.2542
acquiert,0.3148,0.2887
rives,0.3148,0.2749
goldsmithsâ,0.3148,0.0938
enrichir,0.3147,0.3027
onr,0.3147,0.2853
obéir,0.3147,0.1996
n'cn,0.3146,0.2862
femme,0.3146,0.2791
colère,0.3146,0.2950
aurez,0.3145,0.3428
conserve,0.3145,0.2020
avoir,0.3144,0.3072
gris,0.3144,0.3351
n'osait,0.3143,0.3575
l'égard,0.3143,0.2217
n'ose,0.3142,0.3149
concilier,0.3142,0.2151
ancêtres,0.3141,0.3455
dames,0.3141,0.3275
d'olive,0.3140,0.3679
rv,0.3140,0.3147
vû,0.3140,0.2130
répondu,0.3140,0.3222
mâles,0.3140,0.3940
aller,0.3139,0.3310
craintes,0.3138,0.2056
pères,0.3138,0.3024
l'y,0.3138,0.2513
calomnies,0.3138,0.2392
muse,0.3137,0.2602
n'entend,0.3137,0.2919
frères,0.3137,0.2828
premieres,0.3136,0.2838
regi,0.3136,0.3598
affaire,0.3135,0.3631
inc,0.3134,0.3379
perfide,0.3134,0.2264
pleurant,0.3134,0.2524
vaisseaux,0.3133,0.2763
statues,0.3133,0.3207
plaira,0.3133,0.2980
yi,0.3133,0.3447
averti,0.3133,0.3442
appellées,0.3132,0.2589
tp,0.3132,0.3391
ombre,0.3132,0.2480
compatriotes,0.3131,0.3217
donnent,0.3131,0.2207
aii,0.3131,0.3426
devrait,0.3131,0.2952
oppose,0.3129,0.2466
purement,0.3129,0.3219
chargea,0.3129,0.3347
fumier,0.3128,0.3039
ailes,0.3127,0.2875
officio,0.3127,0.3141
tandem,0.3125,0.2194
nuages,0.3125,0.3605
générosité,0.3124,0.2249
oiseau,0.3124,0.3043
envoyent,0.3124,0.2460
n'aura,0.3124,0.2731
allerent,0.3123,0.2797
manqua,0.3123,0.3121
abuser,0.3121,0.2437
printemps,0.3120,0.2737
it,0.3120,0.2358
flambeaux,0.3119,0.2324
sembloient,0.3119,0.3080
parlerai,0.3119,0.3305
attribuée,0.3117,0.2858
l'occident,0.3117,0.2948
favent,0.3117,0.2970
soins,0.3116,0.2752
oser,0.3116,0.2456
d'augmenter,0.3115,0.2386
déterminer,0.3114,0.1974
verrai,0.3113,0.3409
grâces,0.3113,0.3306
oo,0.3112,0.2633
beurre,0.3111,0.3034
puits,0.3111,0.3243
allemagne,0.3111,0.3300
gré,0.3111,0.2266
répugnance,0.3111,0.2307
multiplier,0.3111,0.4173
recueille,0.3110,0.2114
arc,0.3110,0.2828
cendres,0.3110,0.2810
xxi,0.3109,0.3242
agité,0.3109,0.2221
hommages,0.3108,0.2948
contraires,0.3108,0.2039
atteindre,0.3107,0.2072
illo,0.3105,0.2419
impositions,0.3105,0.3368
domini,0.3105,0.3745
til,0.3104,0.4256
duc,0.3104,0.3200
dû,0.3103,0.1778
irs,0.3103,0.3220
alliés,0.3103,0.2433
élevée,0.3102,0.3678
modération,0.3101,0.2337
secours,0.3101,0.1892
venez,0.3101,0.3290
apparences,0.3100,0.2396
desdits,0.3100,0.2403
jusqu'alors,0.3099,0.2712
m'ait,0.3099,0.3066
hardiesse,0.3099,0.2441
quelles,0.3098,0.3178
troublent,0.3097,0.2767
isc,0.3097,0.4132
tendrement,0.3097,0.2525
ctc,0.3096,0.3440
ite,0.3096,0.3772
cinquième,0.3096,0.2561
iai,0.3095,0.3597
day,0.3095,0.3940
nommée,0.3094,0.2900
habits,0.3094,0.3532
nouveauté,0.3093,0.2975
before,0.3093,0.3143
étes,0.3092,0.3361
foible,0.3091,0.2553
mien,0.3090,0.2104
respect,0.3090,0.1914
vim,0.3090,0.2582
ri,0.3089,0.3868
nud,0.3089,0.3320
entr'autres,0.3088,0.2773
manger,0.3088,0.3316
récit,0.3088,0.3542
pauvreté,0.3087,0.2505
ressource,0.3087,0.1831
dimanche,0.3086,0.2755
fallut,0.3086,0.2917
traitée,0.3086,0.2268
dici,0.3085,0.2823
éclaire,0.3083,0.2500
heures,0.3082,0.3247
ovale,0.3081,0.3855
remplies,0.3081,0.2274
horrible,0.3080,0.2961
l'occasion,0.3079,0.2830
l'augmentation,0.3079,0.2661
privileges,0.3079,0.2498
l'amende,0.3079,0.3963
d'huile,0.3078,0.3715
d'animaux,0.3076,0.2725
retourné,0.3076,0.3389
bled,0.3075,0.3308
ellcs,0.3075,0.3271
perdue,0.3074,0.2464
i'c,0.3074,0.2763
rp,0.3072,0.3538
juste,0.3072,0.2641
d'établir,0.3072,0.2044
tonneau,0.3071,0.4210
souffrances,0.3071,0.2557
vaudroit,0.3071,0.3103
pénétré,0.3070,0.2376
n'aime,0.3070,0.2674
te,0.3069,0.1838
fuis,0.3069,0.2723
prendrez,0.3069,0.3248
attirer,0.3068,0.2123
pretexte,0.3068,0.3381
viennent,0.3068,0.3161
armée,0.3067,0.3104
éclat,0.3066,0.2716
quoiqu'elle,0.3065,0.2815
jeté,0.3064,0.2623
book,0.3064,0.2218
réussit,0.3063,0.2504
aversion,0.3063,0.2238
abbé,0.3062,0.4009
fassent,0.3062,0.3386
déjà,0.3061,0.2469
coquilles,0.3061,0.2930
terra,0.3061,0.3356
nomen,0.3060,0.2851
inutiles,0.3059,0.2358
raisonnable,0.3059,0.2550
environnée,0.3058,0.3076
centre,0.3057,0.2463
termine,0.3056,0.2268
procureurs,0.3055,0.3413
nièce,0.3055,0.2875
j'aie,0.3055,0.2727
manqueroit,0.3054,0.3092
archives,0.3054,0.3052
successeurs,0.3053,0.2559
histoires,0.3052,0.2246
cut,0.3052,0.3115
tombeau,0.3052,0.3335
saçon,0.3051,0.3586
lic,0.3051,0.3148
impossible,0.3050,0.2724
longtems,0.3050,0.3747
galanterie,0.3049,0.3011
payens,0.3049,0.3622
démonstrations,0.3047,0.3003
d'estime,0.3046,0.2332
aime,0.3046,0.2781
gl,0.3046,0.4037
parents,0.3046,0.2500
ouvertes,0.3046,0.2693
s'attacher,0.3046,0.2941
ferai,0.3045,0.2803
recevons,0.3045,0.3498
avons,0.3044,0.2863
obligées,0.3044,0.3531
fortuna,0.3044,0.2160
yc,0.3044,0.3639
voeux,0.3043,0.3445
xxii,0.3042,0.3626
promets,0.3042,0.3520
c'a,0.3042,0.3077
tremble,0.3041,0.2313
demandoient,0.3041,0.2206
quitte,0.3041,0.2442
prenoient,0.3040,0.2809
isle,0.3039,0.3279
seconde,0.3039,0.3376
navire,0.3038,0.2719
arma,0.3038,0.3354
deflus,0.3038,0.3076
assister,0.3037,0.3116
parens,0.3037,0.2579
combattu,0.3037,0.2223
ôta,0.3037,0.2592
froideur,0.3036,0.2773
expliqué,0.3036,0.2722
lc,0.3036,0.2724
mars,0.3035,0.2681
cloux,0.3034,0.3493
qs,0.3034,0.5494
comprends,0.3034,0.2698
n'eurent,0.3034,0.3147
bas,0.3034,0.2766
regardoit,0.3034,0.2493
chants,0.3033,0.3414
atque,0.3033,0.3837
flamme,0.3033,0.2036
troupes,0.3032,0.2995
raisins,0.3032,0.3080
payé,0.3032,0.2967
surpris,0.3031,0.2884
crédit,0.3031,0.2276
nombres,0.3030,0.2481
passa,0.3030,0.3009
hominis,0.3028,0.2295
fc,0.3028,0.4105
lits,0.3028,0.2855
icc,0.3028,0.3346
xix,0.3027,0.3421
misere,0.3027,0.2426
c'ell,0.3026,0.2724
productions,0.3026,0.2197
remedes,0.3026,0.2721
dépense,0.3026,0.3362
n'eus,0.3023,0.3210
prétendoit,0.3023,0.3431
lacs,0.3022,0.4601
vix,0.3022,0.2099
nul,0.3021,0.2123
flotte,0.3021,0.2766
dise,0.3020,0.3519
chapeau,0.3019,0.3184
voûte,0.3019,0.2347
scra,0.3019,0.3341
rti,0.3019,0.3197
pattes,0.3019,0.3377
aimoit,0.3018,0.3103
l'art,0.3018,0.2671
entendue,0.3017,0.2580
diamans,0.3016,0.2805
coupe,0.3016,0.2863
vendeur,0.3016,0.3109
m'est,0.3016,0.2813
plantes,0.3016,0.3471
decem,0.3016,0.3165
xi,0.3015,0.3433
huile,0.3015,0.3056
voudra,0.3014,0.2527
enfin,0.3013,0.2639
conduits,0.3013,0.2528
habitude,0.3013,0.2351
diminuée,0.3013,0.2921
sépare,0.3012,0.2863
iiu,0.3011,0.3628
avantures,0.3011,0.3015
dévotion,0.3010,0.3031
cci,0.3010,0.3343
receveur,0.3010,0.3448
éte,0.3009,0.2754
acheté,0.3009,0.2866
el,0.3008,0.3037
exciter,0.3008,0.2024
anni,0.3008,0.3656
desus,0.3007,0.2757
siecles,0.3006,0.2319
évidente,0.3006,0.3055
nam,0.3006,0.2924
héritiers,0.3005,0.3091
nymphes,0.3005,0.3509
proposa,0.3005,0.3108
étoir,0.3005,0.3017
illa,0.3004,0.2918
fécondité,0.3003,0.2461
lisant,0.3003,0.3134
printems,0.3003,0.2742
diminué,0.3003,0.3446
rends,0.3003,0.3474
lecteur,0.3002,0.2059
ardeurs,0.3002,0.2515
s'emparer,0.3001,0.2256
ravir,0.3000,0.2275
entendoit,0.3000,0.2976
courroux,0.3000,0.3326
loco,0.3000,0.3215
valoit,0.2999,0.2998
perce,0.2998,0.3063
especes,0.2997,0.3031
puisent,0.2997,0.2425
esset,0.2997,0.3702
menaces,0.2997,0.2124
peintures,0.2996,0.3204
choux,0.2992,0.3727
patience,0.2992,0.2261
faurois,0.2992,0.2131
capable,0.2992,0.3258
appellée,0.2992,0.2819
regles,0.2992,0.2857
lti,0.2991,0.3350
approbation,0.2991,0.2502
résolut,0.2990,0.2836
mirent,0.2989,0.3466
coté,0.2989,0.2379
nl,0.2988,0.3016
disciples,0.2987,0.3542
furent,0.2987,0.3003
pouvant,0.2987,0.2795
s'être,0.2986,0.2542
différence,0.2985,0.3130
dico,0.2984,0.2401
coupées,0.2984,0.2843
parle,0.2983,0.2799
respire,0.2983,0.2128
croyois,0.2983,0.3261
bonis,0.2982,0.2605
vais,0.2982,0.2766
plaintes,0.2981,0.1883
attente,0.2981,0.2165
ccs,0.2981,0.2831
tremblant,0.2981,0.2468
fosse,0.2980,0.3451
patria,0.2980,0.2587
ménagement,0.2979,0.2217
jeta,0.2979,0.3077
savoit,0.2978,0.3067
haïr,0.2977,0.2469
funt,0.2977,0.3576
vîmes,0.2976,0.2670
ignorance,0.2976,0.2048
substance,0.2975,0.2302
frayeurs,0.2975,0.2567
figues,0.2975,0.2966
greffiers,0.2975,0.3369
marquis,0.2975,0.3455
montagnes,0.2974,0.2933
amore,0.2974,0.2147
entra,0.2973,0.3101
tanta,0.2972,0.2518
mutuellement,0.2971,0.2296
cettc,0.2971,0.3172
imo,0.2970,0.3818
croyent,0.2969,0.2877
fermées,0.2969,0.2590
es,0.2968,0.1888
mît,0.2968,0.2295
manquera,0.2968,0.3090
lio,0.2967,0.3255
illius,0.2967,0.2342
chosc,0.2967,0.3632
règles,0.2967,0.2530
bello,0.2965,0.3388
sunt,0.2965,0.3781
ilt,0.2965,0.3170
tôt,0.2965,0.2309
enne,0.2964,0.2690
cherchent,0.2963,0.2627
nunc,0.2963,0.3652
solitude,0.2962,0.2326
vénération,0.2962,0.2208
îl,0.2962,0.4330
cn,0.2961,0.2542
l'ont,0.2960,0.2927
demandoit,0.2960,0.2739
l'avoine,0.2959,0.3339
evêques,0.2959,0.2767
seuls,0.2958,0.2088
lar,0.2957,0.4748
dissipe,0.2955,0.2377
mépris,0.2954,0.2111
illum,0.2954,0.2234
aurons,0.2953,0.3637
établis,0.2953,0.2055
lont,0.2952,0.2325
licet,0.2952,0.2337
auteur,0.2951,0.2647
cadix,0.2951,0.4822
deum,0.2950,0.3044
raison,0.2950,0.1895
hambourg,0.2950,0.3419
tenons,0.2949,0.4331
nourrit,0.2948,0.2032
diables,0.2947,0.3107
multiplient,0.2947,0.2106
vanité,0.2947,0.2254
ll,0.2947,0.3284
offrir,0.2945,0.2031
fleuves,0.2944,0.3537
disputer,0.2944,0.2445
violences,0.2943,0.2261
crut,0.2942,0.3004
après,0.2942,0.2629
malgré,0.2942,0.1902
succéda,0.2940,0.2220
plais,0.2939,0.2781
trésors,0.2939,0.1942
car,0.2939,0.1980
prenant,0.2938,0.3475
trouverons,0.2937,0.2727
disgrâce,0.2937,0.2858
répond,0.2936,0.2206
eurent,0.2936,0.3179
loo,0.2936,0.3070
venoient,0.2935,0.2863
jesus,0.2935,0.3012
prunes,0.2933,0.2912
goûte,0.2933,0.2482
neuvième,0.2932,0.2581
oeuf,0.2931,0.2578
contraint,0.2931,0.2730
dirc,0.2931,0.2745
théologiens,0.2930,0.3359
sud,0.2930,0.2380
renferme,0.2930,0.2023
occupée,0.2930,0.2505
remets,0.2930,0.2235
l'hyver,0.2929,0.2891
indignes,0.2929,0.2709
erant,0.2929,0.3351
empereurs,0.2929,0.3859
éroit,0.2928,0.2391
in,0.2928,0.3373
paroissoit,0.2928,0.3034
revinrent,0.2927,0.3274
enfans,0.2926,0.2437
s'opposer,0.2926,0.2041
navigation,0.2925,0.2402
neuf,0.2925,0.2805
jugera,0.2925,0.2959
voit,0.2924,0.3006
observera,0.2924,0.2834
cct,0.2923,0.2717
renonce,0.2923,0.2502
dc,0.2923,0.2076
graines,0.2923,0.3076
vaisseau,0.2922,0.2339
siécles,0.2922,0.2428
regarda,0.2920,0.2825
puise,0.2919,0.3028
lli,0.2918,0.2883
meis,0.2918,0.2684
plaines,0.2917,0.3238
rii,0.2917,0.3095
huitième,0.2917,0.2525
genere,0.2915,0.2898
occupées,0.2914,0.2727
fâchée,0.2914,0.2991
opposée,0.2911,0.2357
troubler,0.2911,0.2569
conforme,0.2910,0.1691
mettoit,0.2910,0.2908
choisis,0.2910,0.2163
voulût,0.2910,0.2885
ici,0.2909,0.2172
bagatelle,0.2908,0.2613
cochons,0.2907,0.3155
accuse,0.2907,0.2765
m'étois,0.2906,0.2813
vingt,0.2905,0.2549
mélange,0.2905,0.2014
l'étoient,0.2905,0.1891
d'infanterie,0.2904,0.3379
applique,0.2904,0.2582
octobre,0.2903,0.2114
ose,0.2903,0.1852
semblent,0.2903,0.2765
fîmes,0.2903,0.2379
garnison,0.2903,0.4198
rr,0.2902,0.3360
ls,0.2901,0.2444
humilité,0.2901,0.3319
rigueurs,0.2900,0.2179
six,0.2900,0.2648
cura,0.2900,0.2642
centum,0.2900,0.2739
invention,0.2900,0.2363
sert,0.2899,0.2291
complimens,0.2899,0.2378
animus,0.2899,0.2549
sûr,0.2899,0.2088
injustice,0.2898,0.1812
refus,0.2897,0.2157
inventer,0.2897,0.2822
surface,0.2897,0.2041
ferions,0.2896,0.2716
quem,0.2896,0.3225
tient,0.2895,0.2594
arrivés,0.2894,0.2325
n'aurez,0.2894,0.2567
iir,0.2893,0.3533
îi,0.2893,0.3719
résolu,0.2893,0.3106
fibi,0.2892,0.2794
m'appelle,0.2892,0.2816
acheta,0.2891,0.2982
témoins,0.2890,0.2662
comes,0.2890,0.3893
sine,0.2890,0.3464
s'agissoit,0.2889,0.2485
aprcs,0.2889,0.3282
vendues,0.2888,0.3285
prions,0.2886,0.2317
tante,0.2885,0.3299
etoient,0.2885,0.3184
plairoit,0.2885,0.3164
sacrifier,0.2885,0.2119
s'est,0.2885,0.2905
faisois,0.2884,0.2941
parut,0.2884,0.2858
jefus,0.2883,0.3164
débauches,0.2882,0.2320
flots,0.2882,0.3231
alla,0.2881,0.2526
patrie,0.2881,0.1694
barils,0.2881,0.3373
déclarer,0.2880,0.2251
feuilles,0.2880,0.3070
orientales,0.2878,0.3085
sertiles,0.2878,0.2078
faudrait,0.2876,0.2724
xxiii,0.2876,0.2769
divertir,0.2875,0.2395
avarice,0.2875,0.2280
arriva,0.2874,0.3487
savait,0.2874,0.3459
couverts,0.2872,0.1846
alloient,0.2872,0.2887
velours,0.2872,0.3162
arrivée,0.2872,0.2994
poëte,0.2871,0.3033
sienne,0.2871,0.2707
tenoit,0.2871,0.2752
altera,0.2870,0.2539
croyais,0.2870,0.2632
meo,0.2868,0.2592
minus,0.2866,0.2814
terns,0.2866,0.2502
vôtres,0.2865,0.2198
devions,0.2865,0.2274
sien,0.2863,0.2291
tuyau,0.2861,0.2547
bouillir,0.2859,0.3041
j'aurois,0.2857,0.2491
ruisseaux,0.2857,0.3253
books,0.2856,0.2357
itc,0.2856,0.2911
naturel,0.2856,0.2480
etre,0.2855,0.3433
lil,0.2855,0.3106
vitriol,0.2854,0.3777
dixi,0.2854,0.2663
refusé,0.2853,0.2689
confondent,0.2853,0.2492
différens,0.2852,0.2565
sujettes,0.2852,0.2175
good,0.2850,0.3696
qi,0.2849,0.2695
donnoient,0.2848,0.2179
alia,0.2848,0.3618
fermer,0.2848,0.3058
jure,0.2848,0.2592
nest,0.2847,0.2900
prima,0.2847,0.2848
douta,0.2847,0.2816
j'aimerois,0.2846,0.3163
rj,0.2846,0.2853
expressions,0.2845,0.1745
ia,0.2845,0.2171
dûs,0.2844,0.2379
promit,0.2843,0.2703
falloir,0.2841,0.2859
exposées,0.2841,0.2601
mettrez,0.2841,0.3002
fuyez,0.2840,0.2449
jolie,0.2839,0.2718
coule,0.2839,0.2247
iw,0.2837,0.3019
donc,0.2837,0.1869
villages,0.2835,0.2541
obligés,0.2834,0.2182
dernière,0.2832,0.2624
cuisine,0.2831,0.3437
apres,0.2831,0.2819
dis,0.2830,0.1802
détruit,0.2830,0.2383
croirois,0.2829,0.3109
bataillons,0.2828,0.2575
jugent,0.2828,0.2702
éloquence,0.2826,0.1811
nuds,0.2825,0.2702
hic,0.2824,0.3355
espagne,0.2824,0.3110
ôté,0.2824,0.1883
n'aiment,0.2823,0.2877
accablé,0.2821,0.2105
victime,0.2821,0.2293
ferez,0.2820,0.2679
victoires,0.2820,0.2010
servirent,0.2819,0.2879
hé,0.2818,0.2656
instructions,0.2818,0.2247
consiscation,0.2818,0.2574
suivoient,0.2817,0.2661
cruauté,0.2817,0.2067
modo,0.2817,0.3523
eûmes,0.2816,0.2611
peau,0.2815,0.3251
brusquement,0.2814,0.2711
renoncer,0.2813,0.1858
condamna,0.2812,0.3093
plaît,0.2812,0.2445
erre,0.2811,0.2685
veut,0.2811,0.2371
demanda,0.2810,0.2565
xii,0.2810,0.3423
égards,0.2810,0.1741
vous,0.2810,0.2900
irr,0.2809,0.3489
sertile,0.2809,0.3284
pleurs,0.2808,0.2269
appellons,0.2807,0.3336
find,0.2807,0.3006
joug,0.2807,0.2155
cas,0.2805,0.1638
immortelle,0.2804,0.2636
scs,0.2804,0.2353
rebus,0.2803,0.2874
factum,0.2802,0.3294
cté,0.2802,0.2916
épouse,0.2801,0.3235
toujours,0.2800,0.2111
tii,0.2800,0.3057
alléguer,0.2799,0.2478
l'avez,0.2799,0.2494
fatigues,0.2799,0.2013
soupçons,0.2798,0.1604
menace,0.2797,0.2346
fondée,0.2796,0.3050
ferais,0.2794,0.2790
manieres,0.2792,0.2860
affreux,0.2791,0.3138
couche,0.2791,0.2579
junon,0.2790,0.2974
négliger,0.2790,0.2593
degré,0.2790,0.2126
vapeurs,0.2789,0.2297
canelle,0.2789,0.2755
quot,0.2789,0.2778
cinquante,0.2788,0.2592
c'efi,0.2788,0.2670
guerres,0.2787,0.2566
vint,0.2786,0.2806
tj,0.2786,0.3167
aliquid,0.2785,0.2818
situé,0.2783,0.3218
l'herbe,0.2783,0.2508
duquel,0.2781,0.2904
m'être,0.2781,0.3056
muid,0.2781,0.3557
reproche,0.2780,0.1677
joie,0.2779,0.2577
igitur,0.2778,0.2611
aliud,0.2778,0.2792
blanches,0.2777,0.2894
partagé,0.2777,0.2055
foyons,0.2776,0.3198
momens,0.2773,0.2566
desirs,0.2772,0.2033
détruisent,0.2772,0.2435
préparatifs,0.2772,0.2033
poulets,0.2772,0.3896
mercredi,0.2772,0.2548
rencontrent,0.2772,0.2901
oui,0.2771,0.2080
déclarent,0.2771,0.2666
hollandois,0.2771,0.2913
perles,0.2771,0.2937
étions,0.2769,0.2736
bon,0.2769,0.2078
donnât,0.2768,0.3395
d'abandonner,0.2766,0.2427
conjointement,0.2766,0.2294
chanson,0.2765,0.4312
clt,0.2765,0.2302
courus,0.2765,0.2573
tamen,0.2764,0.2803
entendent,0.2763,0.3557
soin,0.2762,0.3113
l'auroit,0.2759,0.1906
legem,0.2759,0.2330
receveurs,0.2759,0.3257
habit,0.2759,0.2740
espérance,0.2758,0.2215
cho,0.2756,0.1813
l'ayant,0.2756,0.2962
liqueur,0.2756,0.3197
conjure,0.2754,0.2059
voulions,0.2754,0.2736
corpore,0.2753,0.2585
ferveur,0.2752,0.3569
réponses,0.2751,0.2289
verroit,0.2750,0.1955
plait,0.2750,0.2637
prît,0.2748,0.2861
espérances,0.2748,0.1909
dcux,0.2747,0.2852
capacité,0.2746,0.2378
dcs,0.2746,0.2299
nomme,0.2746,0.2433
voudriez,0.2746,0.2667
livrc,0.2744,0.4508
reçus,0.2744,0.2077
quibus,0.2744,0.3056
queje,0.2742,0.2460
matiere,0.2741,0.3165
davantage,0.2741,0.2340
dix,0.2741,0.2723
abandonner,0.2741,0.2017
détourner,0.2740,0.2170
perdroit,0.2740,0.2803
conduisit,0.2740,0.3023
prétendez,0.2739,0.2919
punit,0.2739,0.2313
exercent,0.2739,0.2275
m'imagine,0.2738,0.1893
ôte,0.2738,0.2133
tempora,0.2737,0.2283
venu,0.2737,0.2854
rouges,0.2737,0.2746
refuse,0.2735,0.2200
premières,0.2734,0.3094
els,0.2734,0.2035
pots,0.2734,0.2757
reprit,0.2733,0.3069
douze,0.2730,0.2284
iie,0.2729,0.3426
l'emporter,0.2728,0.2032
ouvrir,0.2728,0.2736
voudrois,0.2728,0.2635
cesse,0.2726,0.1623
protection,0.2726,0.1779
château,0.2726,0.2668
autem,0.2726,0.3434
rhin,0.2725,0.2591
sentoit,0.2725,0.2914
épaules,0.2725,0.2732
wi,0.2725,0.3446
manières,0.2723,0.2713
source,0.2723,0.2271
envoya,0.2720,0.2992
j'aurais,0.2719,0.2114
citadelle,0.2719,0.2776
domino,0.2718,0.4316
devront,0.2718,0.3152
durant,0.2716,0.3172
planter,0.2715,0.2975
videre,0.2715,0.3408
dangereuse,0.2715,0.2100
caput,0.2715,0.3446
concernent,0.2712,0.2186
m'avez,0.2712,0.2688
étonné,0.2711,0.2517
prenoit,0.2711,0.2524
commença,0.2710,0.2897
fauver,0.2710,0.2182
innocence,0.2710,0.1954
conservation,0.2710,0.1924
chrétiens,0.2708,0.3188
obscurité,0.2708,0.2541
bellum,0.2708,0.2609
guérir,0.2706,0.2464
honte,0.2706,0.1875
moment,0.2706,0.1517
montre,0.2705,0.2343
rubis,0.2704,0.3764
mouvement,0.2703,0.1929
rochers,0.2703,0.3011
souhaits,0.2702,0.3693
relevant,0.2702,0.3440
irc,0.2702,0.2908
affection,0.2702,0.3283
ui,0.2701,0.2647
occidentales,0.2701,0.3035
omnia,0.2700,0.3399
prenne,0.2700,0.2448
établir,0.2699,0.1748
montrent,0.2699,0.1951
prend,0.2698,0.2637
poètes,0.2698,0.3001
matière,0.2698,0.2305
bec,0.2697,0.2998
êre,0.2697,0.2231
peines,0.2696,0.2097
ressentiment,0.2695,0.1950
caresses,0.2695,0.1875
enim,0.2695,0.3572
ii,0.2695,0.2351
soyez,0.2694,0.2764
cependant,0.2692,0.1950
vaincre,0.2691,0.2355
flatte,0.2690,0.1762
rc,0.2689,0.2724
céder,0.2689,0.2054
études,0.2688,0.1979
omne,0.2687,0.2494
midi,0.2687,0.2865
s'étaient,0.2686,0.2686
payent,0.2686,0.3055
aurions,0.2686,0.2735
justice,0.2683,0.2070
manquoient,0.2682,0.2367
volumus,0.2680,0.2840
imprimeurs,0.2680,0.2228
spectacle,0.2680,0.2050
s'étoient,0.2678,0.2769
donné,0.2678,0.2679
illustres,0.2677,0.2186
familiarité,0.2676,0.2463
opération,0.2676,0.2299
fortune,0.2676,0.1655
aucun,0.2675,0.2713
tc,0.2675,0.3046
d'avril,0.2674,0.2185
entretiens,0.2673,0.2830
bâtie,0.2671,0.2755
payement,0.2671,0.2886
c'el,0.2670,0.2705
d'avoine,0.2670,0.3344
dirons,0.2669,0.2911
archevêque,0.2667,0.2476
voulus,0.2666,0.2587
d'ailleurs,0.2666,0.2327
libraires,0.2665,0.1890
l'ai,0.2664,0.2287
connus,0.2664,0.1935
n'el,0.2663,0.2252
puisqu'elle,0.2663,0.2344
ensuite,0.2663,0.2278
ami,0.2663,0.1664
zele,0.2662,0.2034
faiblesse,0.2661,0.2150
cher,0.2661,0.2555
bâties,0.2660,0.2585
unde,0.2658,0.2792
diminuer,0.2658,0.2013
richesses,0.2657,0.1955
apprennent,0.2656,0.1986
prétentions,0.2656,0.1769
voudrait,0.2656,0.2989
virent,0.2656,0.2931
vers,0.2656,0.2863
trouveroient,0.2655,0.2144
méritent,0.2654,0.1631
cùm,0.2654,0.2885
conclus,0.2654,0.2126
avertis,0.2653,0.2292
hac,0.2653,0.2802
sous,0.2653,0.2139
cs,0.2652,0.2193
l'endroit,0.2651,0.2002
oportet,0.2649,0.2327
ibi,0.2648,0.4023
dedit,0.2647,0.2603
sexe,0.2647,0.2305
vas,0.2646,0.2479
vît,0.2645,0.2384
dominus,0.2645,0.3061
désir,0.2645,0.2119
sua,0.2645,0.3631
divisent,0.2644,0.2001
