# Mots stables — candidats local anchors
# format: mot | drift_moyen | drift_global

auront	0.0027	0.1088
vaisseaux	0.0027	0.1022
fidelité	0.0027	0.0590
expiré	0.0027	0.0803
chore	0.0027	0.0724
entendement	0.0027	0.0783
lieu	0.0027	0.1143
experience	0.0027	0.0672
n'auroient	0.0027	0.1121
commanda	0.0027	0.0676
suivant	0.0027	0.1037
monde	0.0027	0.0997
correspondans	0.0027	0.0895
signifier	0.0027	0.0782
être	0.0027	0.1216
article	0.0027	0.1008
ouvrages	0.0027	0.1153
multiplie	0.0027	0.0947
honneurs	0.0027	0.1065
conseiller	0.0027	0.0837
scene	0.0027	0.1022
verra	0.0027	0.1120
autre	0.0027	0.1202
aux	0.0027	0.1367
romains	0.0027	0.0970
gneur	0.0027	0.0854
bouillons	0.0027	0.0831
très	0.0027	0.1265
tiers	0.0027	0.0928
dernier	0.0027	0.1053
vint	0.0027	0.0979
cueillir	0.0027	0.0880
escadrons	0.0027	0.0855
c'cft	0.0027	0.0815
première	0.0027	0.1079
quot	0.0027	0.1047
pro	0.0027	0.0903
cerf	0.0027	0.0796
l'execution	0.0027	0.0638
prétexte	0.0027	0.1050
beauté	0.0027	0.0980
chaud	0.0027	0.0854
trouver	0.0027	0.1029
ctre	0.0027	0.1001
mange	0.0027	0.0877
mangé	0.0027	0.0908
mesures	0.0027	0.0912
ladite	0.0027	0.0999
àdire	0.0027	0.0915
tous	0.0027	0.1333
commence	0.0027	0.1077
origine	0.0027	0.1040
manieres	0.0028	0.0988
fondée	0.0028	0.0957
fallut	0.0028	0.1006
fue	0.0028	0.0847
préference	0.0028	0.0632
payé	0.0028	0.1001
loin	0.0028	0.1022
structure	0.0028	0.0917
longues	0.0028	0.0894
mourir	0.0028	0.0954
avant	0.0028	0.1317
comment	0.0028	0.1122
tems	0.0028	0.1249
histoire	0.0028	0.1024
alloit	0.0028	0.1022
troupe	0.0028	0.0891
créateur	0.0028	0.1048
saints	0.0028	0.0868
copy	0.0028	0.1054
tres	0.0028	0.0978
vont	0.0028	0.1135
oncles	0.0028	0.0721
duchesse	0.0028	0.0859
passé	0.0028	0.1123
demeurera	0.0028	0.0800
parmi	0.0028	0.1223
libraires	0.0028	0.0994
êtrc	0.0028	0.0698
n'avions	0.0028	0.1010
cheveux	0.0028	0.0930
ton	0.0028	0.1099
mauvaise	0.0028	0.1037
armées	0.0028	0.1056
c'clt	0.0028	0.0810
cables	0.0028	0.0789
défendu	0.0028	0.0994
reine	0.0028	0.0899
j'avois	0.0028	0.1147
langue	0.0028	0.0982
droite	0.0028	0.0824
arbres	0.0028	0.1023
nommé	0.0028	0.0947
servoit	0.0028	0.0905
pouvaient	0.0028	0.0895
quelque	0.0028	0.1178
monter	0.0028	0.1023
devroient	0.0028	0.1094
diligences	0.0028	0.0801
nouvelle	0.0028	0.1166
pcr	0.0028	0.1070
étions	0.0028	0.1111
amsterdam	0.0028	0.0738
proprieté	0.0028	0.0437
état	0.0028	0.1151
jardin	0.0028	0.0953
parts	0.0028	0.1106
aver	0.0028	0.0850
presque	0.0028	0.1218
debet	0.0028	0.0948
souvent	0.0028	0.1216
parlant	0.0028	0.0894
saintes	0.0028	0.0824
étonnement	0.0028	0.1016
vis	0.0028	0.0869
père	0.0028	0.0962
arrivée	0.0028	0.1099
trouva	0.0028	0.1069
poura	0.0028	0.0745
ccux	0.0028	0.0912
close	0.0028	0.0887
revint	0.0028	0.0813
diffe	0.0028	0.0959
jeux	0.0028	0.1021
n'aurions	0.0028	0.1014
l'evangile	0.0028	0.0769
retira	0.0028	0.0863
pied	0.0028	0.0889
articles	0.0028	0.1112
voyons	0.0028	0.1063
dames	0.0028	0.1058
repliqua	0.0028	0.0852
apris	0.0028	0.0617
boiteux	0.0028	0.0703
fameux	0.0028	0.0947
souper	0.0028	0.0913
chretien	0.0028	0.0477
viennent	0.0028	0.1144
germain	0.0028	0.0684
lour	0.0028	0.0788
ques	0.0028	0.1084
recompense	0.0028	0.0666
lesquelles	0.0028	0.1251
sens	0.0028	0.0979
valoit	0.0028	0.1014
juges	0.0028	0.1034
plantes	0.0028	0.1010
chair	0.0028	0.0848
bel	0.0028	0.0984
relevée	0.0028	0.0901
cousin	0.0028	0.0757
pays	0.0028	0.1102
élevé	0.0028	0.1091
yous	0.0028	0.0817
about	0.0028	0.0871
envoya	0.0028	0.0903
aune	0.0028	0.0754
peril	0.0028	0.0588
fureur	0.0028	0.1003
fera	0.0028	0.1292
auroient	0.0028	0.1237
l'argent	0.0028	0.1042
demeurent	0.0028	0.0903
arriver	0.0028	0.1125
tcms	0.0028	0.0729
dura	0.0028	0.1141
divers	0.0028	0.0999
they	0.0028	0.0678
ordinaire	0.0028	0.0970
bois	0.0028	0.0932
manteau	0.0028	0.0907
conjointement	0.0028	0.0764
conful	0.0028	0.0786
ferai	0.0028	0.1104
supplie	0.0028	0.0875
contrat	0.0028	0.0773
payens	0.0028	0.0750
imaginables	0.0028	0.1011
caux	0.0028	0.0774
voulions	0.0028	0.0764
l'histoire	0.0028	0.1196
contenu	0.0028	0.0818
vingts	0.0028	0.0927
this	0.0028	0.0854
munitions	0.0028	0.0968
dix	0.0028	0.1090
notaire	0.0028	0.0834
rois	0.0028	0.1147
scait	0.0028	0.0733
frontin	0.0028	0.0615
surpris	0.0028	0.0998
vierge	0.0028	0.0880
demander	0.0028	0.1158
l'aune	0.0028	0.0909
l'année	0.0028	0.1094
d'eau	0.0028	0.1038
aime	0.0028	0.0937
victoire	0.0028	0.0884
tirer	0.0028	0.1097
parlement	0.0028	0.0945
tige	0.0028	0.0962
demeurer	0.0028	0.1023
lesdits	0.0028	0.0991
terres	0.0028	0.1002
avis	0.0028	0.1135
chaloupe	0.0028	0.0817
l'aller	0.0028	0.0738
instance	0.0028	0.0909
parthes	0.0028	0.0964
marquer	0.0028	0.0918
entend	0.0028	0.0974
temps	0.0028	0.1191
âge	0.0028	0.1135
cardinal	0.0028	0.0799
l'avons	0.0028	0.1246
dépendances	0.0028	0.0734
meo	0.0028	0.0813
plût	0.0028	0.0817
auteurs	0.0028	0.1190
nôtre	0.0029	0.0933
princesse	0.0029	0.1081
voulurent	0.0029	0.1027
demandons	0.0029	0.0769
procuration	0.0029	0.0840
voulant	0.0029	0.1099
exposez	0.0029	0.0713
those	0.0029	0.0770
pores	0.0029	0.0907
avoient	0.0029	0.1258
lire	0.0029	0.0968
joueur	0.0029	0.0822
qu'au	0.0029	0.1103
firent	0.0029	0.1173
comptes	0.0029	0.1033
indes	0.0029	0.0978
semaines	0.0029	0.1087
retourner	0.0029	0.1096
denier	0.0029	0.0914
compter	0.0029	0.1126
sea	0.0029	0.0756
mon	0.0029	0.1225
teneur	0.0029	0.1039
entendit	0.0029	0.0882
sçait	0.0029	0.0833
monsieur	0.0029	0.1089
mêmes	0.0029	0.1260
sto	0.0029	0.0908
luy	0.0029	0.0828
charge	0.0029	0.0970
fasse	0.0029	0.1104
doux	0.0029	0.0993
m'avoit	0.0029	0.1052
conviennent	0.0029	0.1009
outre	0.0029	0.1078
payemens	0.0029	0.0780
leva	0.0029	0.0813
gages	0.0029	0.0921
excellens	0.0029	0.0954
liqueur	0.0029	0.0977
verum	0.0029	0.0770
prescription	0.0029	0.0693
desespoir	0.0029	0.0762
maures	0.0029	0.0787
s'être	0.0029	0.1187
siège	0.0029	0.0854
paye	0.0029	0.0994
beaucoup	0.0029	0.1176
their	0.0029	0.0782
deniers	0.0029	0.0964
d'années	0.0029	0.1071
vouliez	0.0029	0.0897
l'air	0.0029	0.0949
interrompit	0.0029	0.0756
quart	0.0029	0.0974
primary	0.0029	0.1122
d'espagne	0.0029	0.0847
gains	0.0029	0.1066
n'avois	0.0029	0.1133
avois	0.0029	0.1073
l'armée	0.0029	0.1033
copie	0.0029	0.1020
syndic	0.0029	0.0962
lisbonne	0.0029	0.0750
fâché	0.0029	0.1010
magnifique	0.0029	0.0960
départ	0.0029	0.1178
rufien	0.0029	0.0777
ark	0.0029	0.1277
feroient	0.0029	0.1255
sieur	0.0029	0.0792
ami	0.0029	0.1152
suivante	0.0029	0.1017
tenu	0.0029	0.1042
semblant	0.0029	0.0966
voiles	0.0029	0.0952
vingt	0.0029	0.1157
importantes	0.0029	0.1077
tradition	0.0029	0.1088
manière	0.0029	0.1170
disgrâce	0.0029	0.0765
illustre	0.0029	0.1034
soit	0.0029	0.1266
enée	0.0029	0.0700
fed	0.0029	0.0681
rencontrent	0.0029	0.1046
eussent	0.0029	0.1303
graine	0.0029	0.0854
profit	0.0029	0.0974
aliquid	0.0029	0.0701
vendeur	0.0029	0.0779
ordonné	0.0029	0.1101
chacune	0.0029	0.0995
puis	0.0029	0.1168
entré	0.0029	0.1042
travaillé	0.0029	0.1021
nourriture	0.0029	0.1079
allait	0.0029	0.0808
contes	0.0029	0.0994
apporter	0.0029	0.0983
prieres	0.0029	0.0962
curion	0.0029	0.0838
qu'en	0.0029	0.1161
manquez	0.0029	0.0899
servit	0.0029	0.0965
feroit	0.0029	0.1209
gauche	0.0029	0.0995
courroux	0.0029	0.0928
herbes	0.0029	0.0915
too	0.0029	0.0950
l'acheteur	0.0029	0.0909
dorante	0.0029	0.0552
savait	0.0029	0.0752
figure	0.0029	0.0966
fleurs	0.0029	0.0986
envoyer	0.0029	0.1116
rohan	0.0029	0.0657
tombe	0.0029	0.1115
beurre	0.0029	0.0848
sainte	0.0029	0.0829
religion	0.0029	0.0901
pussent	0.0029	0.1171
autour	0.0029	0.1091
galanteries	0.0029	0.0792
labour	0.0029	0.0874
froid	0.0029	0.1073
illo	0.0029	0.0848
aviez	0.0029	0.1100
lequel	0.0029	0.1365
sentence	0.0029	0.0945
gêneurs	0.0029	0.0909
brutus	0.0029	0.0973
cris	0.0029	0.1193
certains	0.0029	0.1247
sonnes	0.0029	0.1093
faits	0.0029	0.1221
anciens	0.0029	0.1070
especes	0.0029	0.0976
d'esprit	0.0029	0.0979
vouloient	0.0029	0.1374
commencement	0.0029	0.1214
près	0.0029	0.1296
chargé	0.0029	0.1038
jetta	0.0029	0.0965
servi	0.0029	0.1153
temple	0.0029	0.0925
loo	0.0029	0.0814
copies	0.0029	0.1072
divines	0.0029	0.0846
compagnie	0.0029	0.1027
observer	0.0029	0.1073
prenoit	0.0029	0.1185
serons	0.0029	0.0987
animo	0.0029	0.0660
places	0.0029	0.1066
famille	0.0029	0.1172
n'et	0.0029	0.1024
desordres	0.0029	0.0745
quels	0.0029	0.1342
ligne	0.0029	0.0968
quinze	0.0029	0.1041
voici	0.0029	0.1245
apprentifs	0.0029	0.0721
pou	0.0029	0.1145
seront	0.0029	0.1052
travaillent	0.0029	0.1106
répons	0.0029	0.0663
amis	0.0029	0.1180
puifle	0.0029	0.0970
m'as	0.0029	0.0885
longtemps	0.0029	0.1118
mal	0.0029	0.1010
incommodé	0.0030	0.0874
pigeons	0.0030	0.0818
cause	0.0030	0.1070
personnes	0.0030	0.1418
fais	0.0030	0.1085
divertissemens	0.0030	0.0886
racines	0.0030	0.1042
contenté	0.0030	0.1141
ouvrir	0.0030	0.1112
bâton	0.0030	0.0945
l'aîné	0.0030	0.0738
laissez	0.0030	0.1138
l'avaient	0.0030	0.0866
amants	0.0030	0.0943
j'aurai	0.0030	0.1070
igitur	0.0030	0.0722
manuscrits	0.0030	0.0818
terme	0.0030	0.1041
gendre	0.0030	0.0945
labourer	0.0030	0.0844
fus	0.0030	0.1016
aucunes	0.0030	0.0989
eaux	0.0030	0.1119
diverses	0.0030	0.1034
regler	0.0030	0.0618
nature	0.0030	0.1074
laissent	0.0030	0.1284
cens	0.0030	0.1004
magnificence	0.0030	0.1014
multiplié	0.0030	0.0965
n'eût	0.0030	0.1324
voyoit	0.0030	0.1179
serez	0.0030	0.1091
derniere	0.0030	0.1099
caution	0.0030	0.1100
parce	0.0030	0.1155
loix	0.0030	0.1174
cene	0.0030	0.0684
arbitre	0.0030	0.1052
demeureront	0.0030	0.0929
catalogne	0.0030	0.0674
cartes	0.0030	0.1016
déesse	0.0030	0.0805
d'infanterie	0.0030	0.0922
habitans	0.0030	0.1238
vendu	0.0030	0.0933
fait	0.0030	0.1268
l'égard	0.0030	0.1139
agréable	0.0030	0.1067
hoirs	0.0030	0.0833
avaient	0.0030	0.1087
francfort	0.0030	0.0921
trouvèrent	0.0030	0.0915
provinces	0.0030	0.1136
mena	0.0030	0.0746
orage	0.0030	0.1015
douleur	0.0030	0.1044
servante	0.0030	0.0766
grosse	0.0030	0.0858
florin	0.0030	0.0876
palais	0.0030	0.0959
royaumes	0.0030	0.1092
huit	0.0030	0.1073
reaux	0.0030	0.0759
bouche	0.0030	0.1036
nous	0.0030	0.1302
reims	0.0030	0.0727
contrats	0.0030	0.0957
billet	0.0030	0.0978
plante	0.0030	0.1070
bataille	0.0030	0.1011
posseder	0.0030	0.0756
aucuns	0.0030	0.1049
audit	0.0030	0.0844
combat	0.0030	0.0992
contestation	0.0030	0.1002
éternelle	0.0030	0.1036
mettent	0.0030	0.1239
poudre	0.0030	0.0884
only	0.0030	0.1057
nord	0.0030	0.1047
couchant	0.0030	0.0907
tomba	0.0030	0.1003
coûté	0.0030	0.1149
substance	0.0030	0.1084
mauvais	0.0030	0.1144
peuple	0.0030	0.1078
combien	0.0030	0.1214
ducs	0.0030	0.0999
pourriez	0.0030	0.1052
ajouter	0.0030	0.1060
procureurs	0.0030	0.0865
accroire	0.0030	0.0928
savoir	0.0030	0.0981
vois	0.0030	0.1050
venez	0.0030	0.0996
obligée	0.0030	0.1290
plu	0.0030	0.1074
miserable	0.0030	0.0739
charges	0.0030	0.1058
condamné	0.0030	0.1100
tiré	0.0030	0.1070
allusion	0.0030	0.0939
fenêtre	0.0030	0.0986
palmes	0.0030	0.0831
aura	0.0030	0.1340
tamen	0.0030	0.0654
tou	0.0030	0.1113
forte	0.0030	0.1221
flotte	0.0030	0.1075
s'avança	0.0030	0.0935
divine	0.0030	0.0862
bons	0.0030	0.1162
régles	0.0030	0.0921
françois	0.0030	0.0920
laissé	0.0030	0.1210
consequences	0.0030	0.0669
évenemens	0.0030	0.0859
complimens	0.0030	0.1045
defrance	0.0030	0.0666
coutume	0.0030	0.1025
aimoit	0.0030	0.1077
l'entendement	0.0030	0.0911
disciples	0.0030	0.1134
queje	0.0030	0.0862
chercher	0.0030	0.1148
exemplaires	0.0030	0.1059
obtenu	0.0030	0.1110
épée	0.0030	0.1061
pierre	0.0030	0.1039
soeur	0.0030	0.0982
perc	0.0030	0.0819
remarqué	0.0030	0.1161
d'armée	0.0030	0.0894
rend	0.0030	0.1313
affaire	0.0030	0.1114
bouilli	0.0030	0.0876
gregoire	0.0030	0.0768
ôté	0.0030	0.0993
midi	0.0030	0.0979
s'appelloit	0.0030	0.0890
suivi	0.0030	0.1179
ennemis	0.0030	0.1187
voudrois	0.0030	0.1103
declare	0.0030	0.0627
celui	0.0030	0.1329
porté	0.0030	0.1210
chargez	0.0030	0.0783
iceux	0.0030	0.0747
signification	0.0030	0.0981
ner	0.0030	0.1095
ferez	0.0030	0.1169
fournir	0.0030	0.1168
decrets	0.0030	0.0627
quefois	0.0030	0.0943
paris	0.0030	0.0911
d'amende	0.0030	0.1092
frais	0.0030	0.1013
isabelle	0.0030	0.0654
poules	0.0030	0.0663
son	0.0030	0.1500
illustres	0.0030	0.1078
tire	0.0030	0.1157
mouvement	0.0030	0.1198
chancelier	0.0030	0.0825
êtes	0.0030	0.1380
d'honnêtes	0.0030	0.0963
aurai	0.0030	0.0940
dernieres	0.0030	0.1034
j'aime	0.0030	0.1011
tard	0.0030	0.1143
faisoient	0.0030	0.1342
contraint	0.0030	0.1088
refroidir	0.0030	0.0959
jugent	0.0030	0.1114
virgile	0.0030	0.0825
prier	0.0030	0.0975
ornemens	0.0030	0.1048
fua	0.0030	0.1054
donnent	0.0030	0.1469
retour	0.0030	0.1249
entendu	0.0030	0.1152
ordinairement	0.0030	0.1201
raport	0.0030	0.0716
achetées	0.0030	0.0950
sortit	0.0030	0.0944
nuits	0.0031	0.1062
raisins	0.0031	0.0973
pcut	0.0031	0.0890
quoique	0.0031	0.1384
first	0.0031	0.1105
jambes	0.0031	0.1024
jaunes	0.0031	0.0978
marchands	0.0031	0.0971
excellent	0.0031	0.1038
liront	0.0031	0.1167
dépense	0.0031	0.1000
desdits	0.0031	0.1058
demain	0.0031	0.1030
habile	0.0031	0.1002
catholique	0.0031	0.0867
trône	0.0031	0.1152
perfections	0.0031	0.0956
there	0.0031	0.0800
enfant	0.0031	0.1248
oiseau	0.0031	0.0935
oooo	0.0031	0.1057
tempête	0.0031	0.1025
tirée	0.0031	0.1027
hauteur	0.0031	0.1077
espéce	0.0031	0.0976
clt	0.0031	0.1023
pourquoi	0.0031	0.1175
vendues	0.0031	0.1084
aima	0.0031	0.1053
vidi	0.0031	0.0784
d'olive	0.0031	0.0903
promise	0.0031	0.0995
parole	0.0031	0.0958
serions	0.0031	0.0953
héritiers	0.0031	0.1059
heureux	0.0031	0.1079
proye	0.0031	0.0902
humides	0.0031	0.0985
verrons	0.0031	0.1169
c'elt	0.0031	0.1059
art	0.0031	0.0919
données	0.0031	0.1000
grace	0.0031	0.1188
tour	0.0031	0.1059
poitrine	0.0031	0.0870
grecs	0.0031	0.1233
hommes	0.0031	0.1315
applicable	0.0031	0.1014
nombres	0.0031	0.0932
monseigneur	0.0031	0.1061
tunc	0.0031	0.1174
huitaine	0.0031	0.0923
mangent	0.0031	0.1120
exquis	0.0031	0.1066
d'ours	0.0031	0.0912
canon	0.0031	0.1002
pouvois	0.0031	0.1185
perte	0.0031	0.1102
nouvelles	0.0031	0.1450
oncle	0.0031	0.1008
rapport	0.0031	0.1198
tes	0.0031	0.1339
éternité	0.0031	0.0907
posé	0.0031	0.0996
eux	0.0031	0.1337
notaires	0.0031	0.0904
preface	0.0031	0.0972
dame	0.0031	0.1041
bouts	0.0031	0.1204
dettes	0.0031	0.1034
testament	0.0031	0.0990
illam	0.0031	0.0873
héritier	0.0031	0.0790
relevent	0.0031	0.0866
trouveront	0.0031	0.1104
valet	0.0031	0.0940
poëtes	0.0031	0.1022
doctrine	0.0031	0.1035
endroits	0.0031	0.1280
devois	0.0031	0.1044
saisions	0.0031	0.0978
principales	0.0031	0.1118
requis	0.0031	0.0927
demande	0.0031	0.1153
pcre	0.0031	0.0828
multa	0.0031	0.0747
déja	0.0031	0.1302
d'icelles	0.0031	0.0924
reflexion	0.0031	0.0574
service	0.0031	0.1211
servent	0.0031	0.1157
pouroit	0.0031	0.0791
chevaux	0.0031	0.1121
d'heure	0.0031	0.0945
fum	0.0031	0.0865
m'ont	0.0031	0.1261
reçu	0.0031	0.1287
flots	0.0031	0.1126
choses	0.0031	0.1203
m'en	0.0031	0.1099
genie	0.0031	0.0921
embarquer	0.0031	0.0798
ornement	0.0031	0.1062
duquel	0.0031	0.1253
n'en	0.0031	0.1293
iooo	0.0031	0.1035
volaille	0.0031	0.0784
quidem	0.0031	0.0685
fenêtres	0.0031	0.0958
pleine	0.0031	0.1030
ferons	0.0031	0.1221
regne	0.0031	0.1220
esprit	0.0031	0.1133
c'et	0.0031	0.1062
meis	0.0031	0.0712
jetter	0.0031	0.1279
oiseaux	0.0031	0.1076
vaisselle	0.0031	0.0873
enterré	0.0031	0.1014
banque	0.0031	0.0800
t'en	0.0031	0.0866
doucement	0.0031	0.0882
fervi	0.0031	0.1122
laisser	0.0031	0.1124
autrefois	0.0031	0.1167
leger	0.0031	0.0771
gloire	0.0031	0.1111
nostre	0.0031	0.0732
mes	0.0031	0.1433
lait	0.0031	0.0919
dudit	0.0031	0.0996
naissance	0.0031	0.1163
côtes	0.0031	0.1177
avions	0.0031	0.1108
souhaité	0.0031	0.1000
parens	0.0031	0.1219
acte	0.0031	0.1010
entra	0.0031	0.1055
roy	0.0031	0.0790
examiné	0.0031	0.1155
espece	0.0031	0.1202
jugeront	0.0031	0.1170
champ	0.0031	0.1109
sauveur	0.0031	0.0733
presente	0.0031	0.0642
laver	0.0031	0.1105
doigts	0.0031	0.1156
comte	0.0031	0.0963
chevilles	0.0031	0.0928
parut	0.0031	0.1237
occasion	0.0031	0.1218
d'eux	0.0031	0.1239
legem	0.0031	0.1041
bouillon	0.0031	0.0826
verrez	0.0031	0.1175
tournant	0.0031	0.1011
quantum	0.0031	0.0706
doute	0.0031	0.1193
genes	0.0031	0.0626
hymen	0.0031	0.1071
souhaite	0.0031	0.0993
certaine	0.0031	0.1163
indirectement	0.0031	0.0824
éclat	0.0031	0.1142
telle	0.0031	0.1239
veuille	0.0031	0.1136
peines	0.0031	0.1170
necessairement	0.0031	0.0669
commença	0.0031	0.1225
saison	0.0031	0.1021
enim	0.0031	0.0793
passa	0.0031	0.1108
commencé	0.0031	0.1308
cavalerie	0.0031	0.1028
l'ordre	0.0031	0.1185
commencent	0.0031	0.1062
qu'une	0.0031	0.1402
qu'aux	0.0031	0.1345
versailles	0.0031	0.0805
freres	0.0031	0.1159
hollande	0.0031	0.0926
pauvres	0.0031	0.1052
l'arbre	0.0031	0.0968
meilleure	0.0031	0.1181
âgé	0.0031	0.1066
exemples	0.0031	0.1211
villars	0.0031	0.0683
n'as	0.0031	0.1003
nommez	0.0031	0.0902
riche	0.0031	0.1183
promis	0.0031	0.1138
affreux	0.0031	0.1093
écrites	0.0031	0.1212
mysteres	0.0031	0.1100
croyoit	0.0031	0.1194
j'y	0.0031	0.1213
solidairement	0.0031	0.1058
s'étoient	0.0031	0.1197
graces	0.0031	0.1206
rebus	0.0031	0.0777
peinture	0.0031	0.1096
necessité	0.0032	0.0837
président	0.0032	0.0969
epouse	0.0032	0.0744
sera	0.0032	0.1275
haute	0.0032	0.1046
quelqu'autre	0.0032	0.0994
discours	0.0032	0.1061
parlent	0.0032	0.1197
seroient	0.0032	0.1208
secours	0.0032	0.1261
tient	0.0032	0.1344
lit	0.0032	0.1092
s'écria	0.0032	0.1126
gardes	0.0032	0.0915
text	0.0032	0.0985
ambassadeurs	0.0032	0.0998
multiplication	0.0032	0.0984
oblige	0.0032	0.1090
content	0.0032	0.1177
bord	0.0032	0.0987
breuvage	0.0032	0.0805
autels	0.0032	0.1125
cheval	0.0032	0.0935
lieutenans	0.0032	0.0938
author	0.0032	0.1099
verité	0.0032	0.0779
donnât	0.0032	0.1096
ayez	0.0032	0.1211
retourné	0.0032	0.0868
grec	0.0032	0.0958
dites	0.0032	0.1116
incontinent	0.0032	0.0756
s'accommoder	0.0032	0.0797
c'était	0.0032	0.1001
causa	0.0032	0.0870
mener	0.0032	0.0930
chose	0.0032	0.1112
égale	0.0032	0.1197
montagnes	0.0032	0.1113
comptables	0.0032	0.1059
informé	0.0032	0.1049
grandeur	0.0032	0.1113
paru	0.0032	0.1238
multiplier	0.0032	0.1044
trop	0.0032	0.1172
propre	0.0032	0.1215
trou	0.0032	0.1075
opposez	0.0032	0.0839
colere	0.0032	0.0931
chrétiens	0.0032	0.1052
faisait	0.0032	0.1106
cru	0.0032	0.1245
l'on	0.0032	0.1445
maitres	0.0032	0.0975
reserve	0.0032	0.0631
demandé	0.0032	0.1330
moyen	0.0032	0.1280
assemblée	0.0032	0.1136
premiers	0.0032	0.1403
nations	0.0032	0.1299
m'aimez	0.0032	0.1007
fibres	0.0032	0.1100
hambourg	0.0032	0.0813
commis	0.0032	0.1021
exil	0.0032	0.1126
composé	0.0032	0.1101
voyant	0.0032	0.1138
poëte	0.0032	0.0943
aisé	0.0032	0.1179
pension	0.0032	0.0963
blanche	0.0032	0.0989
commandoit	0.0032	0.1009
may	0.0032	0.0721
cas	0.0032	0.1170
telles	0.0032	0.1252
seriez	0.0032	0.1052
signifie	0.0032	0.1039
n'elt	0.0032	0.1172
frères	0.0032	0.1147
incomparablement	0.0032	0.0752
curieux	0.0032	0.1091
salle	0.0032	0.0898
ati	0.0032	0.1068
foins	0.0032	0.1245
l'ait	0.0032	0.1124
produit	0.0032	0.1197
aurons	0.0032	0.1167
propres	0.0032	0.1407
enseigné	0.0032	0.0992
baptême	0.0032	0.0875
fairc	0.0032	0.0761
appellez	0.0032	0.0863
l'or	0.0032	0.1086
promit	0.0032	0.0976
absent	0.0032	0.0912
cerfs	0.0032	0.0942
dirai	0.0032	0.1054
etats	0.0032	0.1014
capables	0.0032	0.1435
malade	0.0032	0.1000
souhaits	0.0032	0.0990
religieuses	0.0032	0.1004
valets	0.0032	0.1003
pose	0.0032	0.1133
rayons	0.0032	0.1037
empereur	0.0032	0.1025
côte	0.0032	0.1044
témoignage	0.0032	0.1195
dommages	0.0032	0.1167
devions	0.0032	0.1096
goût	0.0032	0.1208
meilleur	0.0032	0.1151
jugera	0.0032	0.1134
vente	0.0032	0.0934
quam	0.0032	0.0773
ols	0.0032	0.1259
égard	0.0032	0.1242
secrétaire	0.0032	0.0923
etrangers	0.0032	0.0969
faux	0.0032	0.0984
habiles	0.0032	0.1360
sais	0.0032	0.1000
londres	0.0032	0.1089
siecles	0.0032	0.1168
isle	0.0032	0.1001
connu	0.0032	0.1144
coucher	0.0032	0.1254
expressement	0.0032	0.0844
laisse	0.0032	0.1350
trouvera	0.0032	0.1380
tuo	0.0032	0.0999
portes	0.0032	0.1199
tonneau	0.0032	0.0907
factum	0.0032	0.0830
protestans	0.0032	0.0862
fallait	0.0032	0.0982
plait	0.0032	0.0909
payée	0.0032	0.1112
ombres	0.0032	0.1118
poursuivit	0.0032	0.0898
lieutenant	0.0032	0.0976
pair	0.0032	0.0829
longueur	0.0032	0.1150
boutiques	0.0032	0.0992
minus	0.0032	0.0879
remarque	0.0032	0.1374
fauroit	0.0032	0.1211
condamnation	0.0032	0.0936
venait	0.0032	0.0920
anglois	0.0032	0.1046
triste	0.0032	0.1111
détail	0.0032	0.1210
crû	0.0032	0.1073
tireur	0.0032	0.0915
couler	0.0032	0.1196
couverte	0.0032	0.1232
marcher	0.0032	0.1188
j'eus	0.0032	0.1158
n'aurez	0.0032	0.1223
affranchi	0.0032	0.0827
douleurs	0.0032	0.1188
veuve	0.0032	0.1034
extremement	0.0032	0.0554
maréchal	0.0032	0.0959
conseils	0.0032	0.1189
auxdits	0.0032	0.0975
procès	0.0032	0.1152
calife	0.0032	0.0718
aborder	0.0032	0.0939
obliger	0.0032	0.0958
procédures	0.0032	0.0963
devroit	0.0032	0.1372
entendre	0.0032	0.1243
prise	0.0032	0.1093
contredits	0.0032	0.0638
notre	0.0032	0.1432
prevenir	0.0032	0.0801
larmes	0.0032	0.1315
hom	0.0032	0.1128
ainsi	0.0032	0.1409
affranchis	0.0032	0.1001
payement	0.0032	0.1183
monté	0.0032	0.1220
n'être	0.0032	0.1260
ravie	0.0032	0.0902
répondit	0.0032	0.1233
cujus	0.0032	0.0812
soin	0.0032	0.1198
serviteur	0.0032	0.1033
dirons	0.0032	0.1127
reposée	0.0032	0.0881
largeur	0.0032	0.1187
dès	0.0032	0.1460
rapporter	0.0032	0.1268
pensa	0.0033	0.0995
serait	0.0033	0.1054
route	0.0033	0.1292
prié	0.0033	0.1056
exposant	0.0033	0.1130
acquis	0.0033	0.1133
clairement	0.0033	0.1130
cctte	0.0033	0.1025
that	0.0033	0.0942
causent	0.0033	0.1268
rouge	0.0033	0.0961
peau	0.0033	0.0948
maris	0.0033	0.1183
certain	0.0033	0.1263
linge	0.0033	0.0914
sei	0.0033	0.0903
audience	0.0033	0.1015
servius	0.0033	0.0927
asseoir	0.0033	0.0930
crime	0.0033	0.1138
s'imaginer	0.0033	0.1058
genoux	0.0033	0.1240
épais	0.0033	0.1105
regarde	0.0033	0.1441
successions	0.0033	0.0906
qu'étant	0.0033	0.1079
soir	0.0033	0.1041
assis	0.0033	0.1095
d'honneur	0.0033	0.1121
lesdites	0.0033	0.1082
derniers	0.0033	0.1380
disoit	0.0033	0.1186
