word,modele,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,disponible
jupiter,dalembert,1710-1720,1740-1750,0.027069,0.972931,2705,1129,5705,True
perdus,camembert,1700-1710,1770-1780,0.013561,0.986439,180,923,5695,True
perdus,dalembert,1700-1710,1770-1780,0.017569,0.982431,180,923,5695,True
malice,camembert,1740-1750,1789-1802,0.028599,0.971401,409,630,5691,True
malice,dalembert,1740-1750,1789-1802,0.017129,0.982871,409,630,5691,True
vieilles,camembert,1730-1740,1789-1802,0.017241,0.982759,375,811,5694,True
vieilles,dalembert,1730-1740,1789-1802,0.021824,0.978176,375,811,5694,True
cst,camembert,1710-1720,1740-1750,0.026812,0.973188,306,2588,5670,True
cst,dalembert,1710-1720,1740-1750,0.075302,0.924698,306,2588,5670,True
bureaux,camembert,1730-1740,1789-1802,0.021466,0.978534,1056,2977,5675,True
bureaux,dalembert,1730-1740,1789-1802,0.033534,0.966466,1056,2977,5675,True
amante,camembert,1700-1710,1750-1760,0.020382,0.979618,59,435,5667,True
amante,dalembert,1700-1710,1750-1760,0.021318,0.978682,59,435,5667,True
suivis,camembert,1700-1710,1750-1760,0.009617,0.990383,194,503,5698,True
suivis,dalembert,1700-1710,1750-1760,0.017948,0.982052,194,503,5698,True
ell,camembert,1700-1710,1710-1720,0.034088,0.965912,960,2615,5699,True
ell,dalembert,1700-1710,1710-1720,0.035453,0.964547,960,2615,5699,True
convaincu,camembert,1710-1720,1730-1740,0.012474,0.987526,315,532,5707,True
convaincu,dalembert,1710-1720,1730-1740,0.01685,0.98315,315,532,5707,True
populace,camembert,1700-1710,1789-1802,0.061771,0.938229,114,1194,5674,True
populace,dalembert,1700-1710,1789-1802,0.028749,0.971251,114,1194,5674,True
embrasser,camembert,1700-1710,1740-1750,0.020389,0.979611,144,292,5703,True
embrasser,dalembert,1700-1710,1740-1750,0.016666,0.983334,144,292,5703,True
évêque,camembert,1700-1710,1789-1802,0.034546,0.965454,121,992,5636,True
évêque,dalembert,1700-1710,1789-1802,0.03609,0.96391,121,992,5636,True
unité,camembert,1720-1730,1770-1780,0.014662,0.985338,88,356,5696,True
unité,dalembert,1720-1730,1770-1780,0.016123,0.983877,88,356,5696,True
prières,camembert,1710-1720,1730-1740,0.022711,0.977289,288,380,5681,True
prières,dalembert,1710-1720,1730-1740,0.022069,0.977931,288,380,5681,True
excepté,camembert,1700-1710,1740-1750,0.004867,0.995133,548,1095,5711,True
excepté,dalembert,1700-1710,1740-1750,0.020184,0.979816,548,1095,5711,True
icur,camembert,1730-1740,1789-1802,0.010762,0.989238,216,1313,5537,True
icur,dalembert,1730-1740,1789-1802,0.055421,0.944579,216,1313,5537,True
entier,camembert,1700-1710,1750-1760,0.017,0.983,837,2739,5716,True
entier,dalembert,1700-1710,1750-1760,0.023037,0.976963,837,2739,5716,True
prodiges,camembert,1710-1720,1789-1802,0.028113,0.971887,225,642,5681,True
prodiges,dalembert,1710-1720,1789-1802,0.026628,0.973372,225,642,5681,True
campagnes,camembert,1720-1730,1789-1802,0.027445,0.972555,385,3941,5703,True
campagnes,dalembert,1720-1730,1789-1802,0.033058,0.966942,385,3941,5703,True
juf,camembert,1710-1720,1780-1789,0.016456,0.983544,136,1597,5667,True
juf,dalembert,1710-1720,1780-1789,0.045167,0.954833,136,1597,5667,True
vin,camembert,1730-1740,1760-1770,0.01388,0.98612,4216,9240,5714,True
vin,dalembert,1730-1740,1760-1770,0.023896,0.976104,4216,9240,5714,True
nourri,camembert,1700-1710,1720-1730,0.006051,0.993949,157,217,5692,True
nourri,dalembert,1700-1710,1720-1730,0.014287,0.985713,157,217,5692,True
montant,camembert,1730-1740,1789-1802,0.070372,0.929628,561,3739,5689,True
montant,dalembert,1730-1740,1789-1802,0.064875,0.935125,561,3739,5689,True
oiseau,camembert,1770-1780,1780-1789,0.00974,0.99026,1135,1598,5684,True
oiseau,dalembert,1770-1780,1780-1789,0.013745,0.986255,1135,1598,5684,True
naturel,camembert,1720-1730,1760-1770,0.028236,0.971764,1851,7254,5717,True
naturel,dalembert,1720-1730,1760-1770,0.028119,0.971881,1851,7254,5717,True
cctte,camembert,1700-1710,1740-1750,0.029244,0.970756,483,483,5627,True
cctte,dalembert,1700-1710,1740-1750,0.062689,0.937311,483,483,5627,True
trouvée,camembert,1700-1710,1730-1740,0.015133,0.984867,263,451,5704,True
trouvée,dalembert,1700-1710,1730-1740,0.018016,0.981984,263,451,5704,True
richelieu,camembert,1760-1770,1789-1802,0.020499,0.979501,612,1417,5666,True
richelieu,dalembert,1760-1770,1789-1802,0.025057,0.974943,612,1417,5666,True
troupeaux,camembert,1700-1710,1770-1780,0.014034,0.985966,165,2353,5690,True
troupeaux,dalembert,1700-1710,1770-1780,0.024395,0.975605,165,2353,5690,True
limites,camembert,1700-1710,1789-1802,0.018609,0.981391,148,2398,5700,True
limites,dalembert,1700-1710,1789-1802,0.026051,0.973949,148,2398,5700,True
départ,camembert,1720-1730,1760-1770,0.017871,0.982129,519,1918,5707,True
départ,dalembert,1720-1730,1760-1770,0.029215,0.970785,519,1918,5707,True
mirent,camembert,1740-1750,1750-1760,0.029689,0.970311,1170,736,5689,True
mirent,dalembert,1740-1750,1750-1760,0.020862,0.979138,1170,736,5689,True
mère,camembert,1730-1740,1750-1760,0.019426,0.980574,2032,3676,5705,True
mère,dalembert,1730-1740,1750-1760,0.020489,0.979511,2032,3676,5705,True
unique,camembert,1700-1710,1789-1802,0.013097,0.986903,668,3800,5712,True
unique,dalembert,1700-1710,1789-1802,0.02576,0.97424,668,3800,5712,True
ecclésiastiques,camembert,1710-1720,1789-1802,0.032338,0.967662,261,2104,5650,True
ecclésiastiques,dalembert,1710-1720,1789-1802,0.026507,0.973493,261,2104,5650,True
regrets,camembert,1770-1780,1780-1789,0.012612,0.987388,1417,2055,5693,True
regrets,dalembert,1770-1780,1780-1789,0.012368,0.987632,1417,2055,5693,True
éprouve,camembert,1720-1730,1789-1802,0.030687,0.969313,73,1500,5706,True
éprouve,dalembert,1720-1730,1789-1802,0.037758,0.962242,73,1500,5706,True
briser,camembert,1700-1710,1770-1780,0.018035,0.981965,121,926,5691,True
briser,dalembert,1700-1710,1770-1780,0.018022,0.981978,121,926,5691,True
fidélité,camembert,1700-1710,1789-1802,0.019979,0.980021,303,2634,5703,True
fidélité,dalembert,1700-1710,1789-1802,0.018291,0.981709,303,2634,5703,True
rejetter,camembert,1700-1710,1789-1802,0.023561,0.976439,174,671,5687,True
rejetter,dalembert,1700-1710,1789-1802,0.019903,0.980097,174,671,5687,True
envoya,camembert,1710-1720,1730-1740,0.016284,0.983716,634,1896,5693,True
envoya,dalembert,1710-1720,1730-1740,0.025125,0.974875,634,1896,5693,True
tache,camembert,1700-1710,1750-1760,0.010297,0.989703,153,553,5690,True
tache,dalembert,1700-1710,1750-1760,0.017889,0.982111,153,553,5690,True
effacer,camembert,1700-1710,1789-1802,0.015375,0.984625,84,510,5686,True
effacer,dalembert,1700-1710,1789-1802,0.019932,0.980068,84,510,5686,True
registres,camembert,1700-1710,1760-1770,0.024355,0.975645,345,1283,5676,True
registres,dalembert,1700-1710,1760-1770,0.021936,0.978064,345,1283,5676,True
distribution,camembert,1710-1720,1760-1770,0.016462,0.983538,414,1502,5701,True
distribution,dalembert,1710-1720,1760-1770,0.024024,0.975976,414,1502,5701,True
grain,camembert,1710-1720,1760-1770,0.017943,0.982057,1102,5311,5695,True
grain,dalembert,1710-1720,1760-1770,0.021848,0.978152,1102,5311,5695,True
ennemie,camembert,1730-1740,1789-1802,0.034714,0.965286,725,813,5687,True
ennemie,dalembert,1730-1740,1789-1802,0.028668,0.971332,725,813,5687,True
commettre,camembert,1720-1730,1789-1802,0.024255,0.975745,456,1525,5704,True
commettre,dalembert,1720-1730,1789-1802,0.027697,0.972303,456,1525,5704,True
cil,camembert,1730-1740,1750-1760,0.011414,0.988586,1040,1015,5699,True
cil,dalembert,1730-1740,1750-1760,0.017769,0.982231,1040,1015,5699,True
épaisseur,camembert,1730-1740,1760-1770,0.050925,0.949075,85,986,5667,True
épaisseur,dalembert,1730-1740,1760-1770,0.028281,0.971719,85,986,5667,True
répondis,camembert,1730-1740,1770-1780,0.034723,0.965277,787,403,5591,True
répondis,dalembert,1730-1740,1770-1780,0.03066,0.96934,787,403,5591,True
destinée,camembert,1710-1720,1760-1770,0.038362,0.961638,484,1597,5702,True
destinée,dalembert,1710-1720,1760-1770,0.033965,0.966035,484,1597,5702,True
mystère,camembert,1720-1730,1789-1802,0.011192,0.988808,126,1061,5661,True
mystère,dalembert,1720-1730,1789-1802,0.027519,0.972481,126,1061,5661,True
royales,camembert,1710-1720,1780-1789,0.022414,0.977586,325,971,5673,True
royales,dalembert,1710-1720,1780-1789,0.024341,0.975659,325,971,5673,True
révolte,camembert,1700-1710,1770-1780,0.011547,0.988453,86,1657,5690,True
révolte,dalembert,1700-1710,1770-1780,0.015011,0.984989,86,1657,5690,True
exécution,camembert,1710-1720,1789-1802,0.025629,0.974371,415,3481,5712,True
exécution,dalembert,1710-1720,1789-1802,0.02934,0.97066,415,3481,5712,True
deniers,camembert,1700-1710,1730-1740,0.071397,0.928603,3820,5857,5687,True
deniers,dalembert,1700-1710,1730-1740,0.11339,0.88661,3820,5857,5687,True
cux,camembert,1730-1740,1760-1770,0.012799,0.987201,148,227,5639,True
cux,dalembert,1730-1740,1760-1770,0.038941,0.961059,148,227,5639,True
favoriser,camembert,1700-1710,1730-1740,0.012993,0.987007,223,590,5696,True
favoriser,dalembert,1700-1710,1730-1740,0.020772,0.979228,223,590,5696,True
caprice,camembert,1700-1710,1789-1802,0.014376,0.985624,204,846,5695,True
caprice,dalembert,1700-1710,1789-1802,0.020169,0.979831,204,846,5695,True
négociations,camembert,1700-1710,1789-1802,0.029074,0.970926,182,1266,5678,True
négociations,dalembert,1700-1710,1789-1802,0.035884,0.964116,182,1266,5678,True
anciennement,camembert,1710-1720,1789-1802,0.027703,0.972297,261,615,5685,True
anciennement,dalembert,1710-1720,1789-1802,0.023888,0.976112,261,615,5685,True
icr,camembert,1720-1730,1789-1802,0.010875,0.989125,181,843,5628,True
icr,dalembert,1720-1730,1789-1802,0.033587,0.966413,181,843,5628,True
vue,camembert,1710-1720,1789-1802,0.018433,0.981567,1642,12444,5716,True
vue,dalembert,1710-1720,1789-1802,0.029231,0.970769,1642,12444,5716,True
mai,camembert,1700-1710,1740-1750,0.01179,0.98821,1287,3688,5718,True
mai,dalembert,1700-1710,1740-1750,0.04486,0.95514,1287,3688,5718,True
criminelles,camembert,1710-1720,1789-1802,0.027094,0.972906,150,845,5680,True
criminelles,dalembert,1710-1720,1789-1802,0.022667,0.977333,150,845,5680,True
politique,camembert,1700-1710,1789-1802,0.046014,0.953986,621,15650,5711,True
politique,dalembert,1700-1710,1789-1802,0.033551,0.966449,621,15650,5711,True
delà,camembert,1720-1730,1789-1802,0.017032,0.982968,1576,5964,5714,True
delà,dalembert,1720-1730,1789-1802,0.042975,0.957025,1576,5964,5714,True
ruine,camembert,1700-1710,1789-1802,0.024677,0.975323,428,3612,5705,True
ruine,dalembert,1700-1710,1789-1802,0.020246,0.979754,428,3612,5705,True
indigne,camembert,1750-1760,1789-1802,0.029625,0.970375,1110,1513,5705,True
indigne,dalembert,1750-1760,1789-1802,0.018549,0.981451,1110,1513,5705,True
infaillible,camembert,1720-1730,1789-1802,0.010933,0.989067,225,709,5685,True
infaillible,dalembert,1720-1730,1789-1802,0.022068,0.977932,225,709,5685,True
administration,camembert,1700-1710,1780-1789,0.029739,0.970261,109,3051,5697,True
administration,dalembert,1700-1710,1780-1789,0.035853,0.964147,109,3051,5697,True
sec,camembert,1700-1710,1720-1730,0.012503,0.987497,500,675,5707,True
sec,dalembert,1700-1710,1720-1730,0.02044,0.97956,500,675,5707,True
difficultés,camembert,1700-1710,1789-1802,0.019941,0.980059,182,2993,5706,True
difficultés,dalembert,1700-1710,1789-1802,0.022428,0.977572,182,2993,5706,True
disette,camembert,1700-1710,1760-1770,0.036617,0.963383,72,1272,5665,True
disette,dalembert,1700-1710,1760-1770,0.023267,0.976733,72,1272,5665,True
tribus,camembert,1710-1720,1789-1802,0.035325,0.964675,198,875,5661,True
tribus,dalembert,1710-1720,1789-1802,0.048816,0.951184,198,875,5661,True
suffisamment,camembert,1700-1710,1770-1780,0.020756,0.979244,221,1451,5693,True
suffisamment,dalembert,1700-1710,1770-1780,0.023118,0.976882,221,1451,5693,True
braver,camembert,1710-1720,1789-1802,0.026857,0.973143,68,925,5677,True
braver,dalembert,1710-1720,1789-1802,0.015157,0.984843,68,925,5677,True
alliances,camembert,1710-1720,1740-1750,0.033235,0.966765,170,418,5666,True
alliances,dalembert,1710-1720,1740-1750,0.022088,0.977912,170,418,5666,True
députés,camembert,1710-1720,1789-1802,0.028661,0.971339,229,6967,5683,True
députés,dalembert,1710-1720,1789-1802,0.028958,0.971042,229,6967,5683,True
constante,camembert,1700-1710,1750-1760,0.022716,0.977284,112,315,5671,True
constante,dalembert,1700-1710,1750-1760,0.027592,0.972408,112,315,5671,True
cut,camembert,1720-1730,1760-1770,0.017853,0.982147,458,255,5640,True
cut,dalembert,1720-1730,1760-1770,0.03692,0.96308,458,255,5640,True
réponses,camembert,1710-1720,1789-1802,0.025359,0.974641,557,813,5683,True
réponses,dalembert,1710-1720,1789-1802,0.036896,0.963104,557,813,5683,True
propriété,camembert,1700-1710,1789-1802,0.026109,0.973891,194,8014,5703,True
propriété,dalembert,1700-1710,1789-1802,0.033621,0.966379,194,8014,5703,True
fausse,camembert,1700-1710,1760-1770,0.021424,0.978576,353,1100,5700,True
fausse,dalembert,1700-1710,1760-1770,0.020459,0.979541,353,1100,5700,True
perles,camembert,1740-1750,1770-1780,0.012601,0.987399,707,771,5674,True
perles,dalembert,1740-1750,1770-1780,0.016628,0.983372,707,771,5674,True
cté,camembert,1700-1710,1730-1740,0.025389,0.974611,186,253,5653,True
cté,dalembert,1700-1710,1730-1740,0.047576,0.952424,186,253,5653,True
remplit,camembert,1720-1730,1789-1802,0.010038,0.989962,331,1397,5710,True
remplit,dalembert,1720-1730,1789-1802,0.019371,0.980629,331,1397,5710,True
rouges,camembert,1770-1780,1789-1802,0.015182,0.984818,1411,865,5679,True
rouges,dalembert,1770-1780,1789-1802,0.017509,0.982491,1411,865,5679,True
feroit,camembert,1700-1710,1720-1730,0.036029,0.963971,4905,8240,5714,True
feroit,dalembert,1700-1710,1720-1730,0.023426,0.976574,4905,8240,5714,True
tremblant,camembert,1700-1710,1720-1730,0.020925,0.979075,90,79,5673,True
tremblant,dalembert,1700-1710,1720-1730,0.019781,0.980219,90,79,5673,True
chargées,camembert,1700-1710,1789-1802,0.034242,0.965758,161,917,5690,True
chargées,dalembert,1700-1710,1789-1802,0.039268,0.960732,161,917,5690,True
fuis,camembert,1720-1730,1760-1770,0.025948,0.974052,3506,12271,5710,True
fuis,dalembert,1720-1730,1760-1770,0.02981,0.97019,3506,12271,5710,True
juste,camembert,1710-1720,1750-1760,0.011533,0.988467,2489,4999,5718,True
juste,dalembert,1710-1720,1750-1760,0.01766,0.98234,2489,4999,5718,True
avertit,camembert,1700-1710,1780-1789,0.020397,0.979603,133,624,5688,True
avertit,dalembert,1700-1710,1780-1789,0.016659,0.983341,133,624,5688,True
publié,camembert,1710-1720,1789-1802,0.038812,0.961188,608,1640,5693,True
publié,dalembert,1710-1720,1789-1802,0.049763,0.950237,608,1640,5693,True
hautement,camembert,1700-1710,1770-1780,0.010081,0.989919,192,931,5686,True
hautement,dalembert,1700-1710,1770-1780,0.015896,0.984104,192,931,5686,True
fignifie,camembert,1740-1750,1760-1770,0.019189,0.980811,461,625,5573,True
fignifie,dalembert,1740-1750,1760-1770,0.035246,0.964754,461,625,5573,True
irc,camembert,1730-1740,1789-1802,0.010945,0.989055,99,887,5430,True
irc,dalembert,1730-1740,1789-1802,0.046741,0.953259,99,887,5430,True
luxe,camembert,1700-1710,1770-1780,0.022511,0.977489,406,6587,5709,True
luxe,dalembert,1700-1710,1770-1780,0.021002,0.978998,406,6587,5709,True
contradiction,camembert,1700-1710,1780-1789,0.019938,0.980062,147,877,5700,True
contradiction,dalembert,1700-1710,1780-1789,0.028074,0.971926,147,877,5700,True
ties,camembert,1710-1720,1789-1802,0.012538,0.987462,168,838,5677,True
ties,dalembert,1710-1720,1789-1802,0.049944,0.950056,168,838,5677,True
cheveux,camembert,1750-1760,1760-1770,0.013408,0.986592,846,1681,5707,True
cheveux,dalembert,1750-1760,1760-1770,0.018526,0.981474,846,1681,5707,True
fortement,camembert,1700-1710,1789-1802,0.013803,0.986197,494,2016,5710,True
fortement,dalembert,1700-1710,1789-1802,0.022815,0.977185,494,2016,5710,True
excite,camembert,1710-1720,1789-1802,0.026109,0.973891,179,735,5706,True
excite,dalembert,1710-1720,1789-1802,0.019173,0.980827,179,735,5706,True
europe,camembert,1710-1720,1740-1750,0.02842,0.97158,681,1527,5718,True
europe,dalembert,1710-1720,1740-1750,0.035271,0.964729,681,1527,5718,True
ples,camembert,1700-1710,1780-1789,0.017719,0.982281,134,731,5655,True
ples,dalembert,1700-1710,1780-1789,0.02991,0.97009,134,731,5655,True
chrétien,camembert,1720-1730,1730-1740,0.010726,0.989274,410,878,5681,True
chrétien,dalembert,1720-1730,1730-1740,0.017006,0.982994,410,878,5681,True
attaque,camembert,1700-1710,1710-1720,0.007118,0.992882,170,179,5705,True
attaque,dalembert,1700-1710,1710-1720,0.014972,0.985028,170,179,5705,True
vus,camembert,1700-1710,1720-1730,0.009085,0.990915,162,230,5691,True
vus,dalembert,1700-1710,1720-1730,0.01882,0.98118,162,230,5691,True
nomination,camembert,1720-1730,1789-1802,0.0271,0.9729,505,1741,5667,True
nomination,dalembert,1720-1730,1789-1802,0.033622,0.966378,505,1741,5667,True
perfection,camembert,1700-1710,1780-1789,0.029133,0.970867,550,2522,5710,True
perfection,dalembert,1700-1710,1780-1789,0.024101,0.975899,550,2522,5710,True
other,camembert,1750-1760,1789-1802,0.040698,0.959302,501,749,782,True
other,dalembert,1750-1760,1789-1802,0.059525,0.940475,501,749,782,True
fidèle,camembert,1720-1730,1789-1802,0.0121,0.9879,226,2512,5694,True
fidèle,dalembert,1720-1730,1789-1802,0.020843,0.979157,226,2512,5694,True
absolu,camembert,1700-1710,1789-1802,0.013227,0.986773,235,2164,5699,True
absolu,dalembert,1700-1710,1789-1802,0.020955,0.979045,235,2164,5699,True
ordinaires,camembert,1700-1710,1789-1802,0.01687,0.98313,880,4054,5715,True
ordinaires,dalembert,1700-1710,1789-1802,0.032263,0.967737,880,4054,5715,True
machines,camembert,1720-1730,1789-1802,0.013367,0.986633,959,1039,5694,True
machines,dalembert,1720-1730,1789-1802,0.023488,0.976512,959,1039,5694,True
champs,camembert,1720-1730,1760-1770,0.031244,0.968756,1032,2576,5707,True
champs,dalembert,1720-1730,1760-1770,0.039036,0.960964,1032,2576,5707,True
fines,camembert,1710-1720,1780-1789,0.064502,0.935498,425,899,5690,True
fines,dalembert,1710-1720,1780-1789,0.058113,0.941887,425,899,5690,True
ilc,camembert,1760-1770,1789-1802,0.009528,0.990472,181,668,5369,True
ilc,dalembert,1760-1770,1789-1802,0.040385,0.959615,181,668,5369,True
banc,camembert,1740-1750,1789-1802,0.016107,0.983893,628,868,5682,True
banc,dalembert,1740-1750,1789-1802,0.025729,0.974271,628,868,5682,True
prit,camembert,1700-1710,1720-1730,0.009459,0.990541,2804,3247,5711,True
prit,dalembert,1700-1710,1720-1730,0.01587,0.98413,2804,3247,5711,True
ambitieux,camembert,1700-1710,1789-1802,0.012564,0.987436,104,1399,5682,True
ambitieux,dalembert,1700-1710,1789-1802,0.021814,0.978186,104,1399,5682,True
quant,camembert,1710-1720,1770-1780,0.016714,0.983286,1985,8502,5714,True
quant,dalembert,1710-1720,1770-1780,0.029661,0.970339,1985,8502,5714,True
