rank,word,drift_global,drift_moyen
4795,l'orgueil,0.5871,0.5037
4796,rs,0.5871,0.4493
4797,devienne,0.5871,0.5218
4798,scel,0.5871,0.5583
4799,quli,0.5870,0.5498
4800,sacrifie,0.5869,0.3530
4801,recommander,0.5868,0.6074
4802,tu,0.5868,0.4814
4803,sint,0.5868,0.4635
4804,boni,0.5866,0.4755
4805,d'ours,0.5866,0.5019
4806,l'être,0.5866,0.4777
4807,facilement,0.5866,0.6234
4808,i'on,0.5866,0.5191
4809,ravis,0.5865,0.4934
4810,profusion,0.5865,0.5046
4811,emporta,0.5865,0.5344
4812,proposoit,0.5865,0.5702
4813,pourvoir,0.5865,0.6104
4814,tenms,0.5865,0.4002
4815,fr,0.5864,0.5002
4816,dl,0.5863,0.5303
4817,battant,0.5863,0.5420
4818,constitution,0.5863,0.4315
4819,yo,0.5863,0.5712
4820,line,0.5863,0.6158
4821,fruit,0.5863,0.6402
4822,veilles,0.5863,0.5278
4823,étonnante,0.5862,0.4347
4824,flot,0.5861,0.5744
4825,ii,0.5861,0.5477
4826,aui,0.5860,0.5715
4827,incertaine,0.5860,0.5045
4828,marchandise,0.5859,0.6216
4829,dît,0.5859,0.4410
4830,christophe,0.5859,0.4943
4831,subtilité,0.5859,0.4955
4832,adrien,0.5859,0.4973
4833,décrire,0.5858,0.5367
4834,libéralité,0.5858,0.4601
4835,cabales,0.5858,0.4181
4836,jusqu'aux,0.5858,0.5567
4837,rapporta,0.5858,0.5102
4838,train,0.5857,0.5865
4839,l'arrêter,0.5857,0.5679
4840,ures,0.5857,0.5278
4841,l'univers,0.5856,0.5931
4842,trafic,0.5856,0.5725
4843,ilc,0.5856,0.4803
4844,motifs,0.5855,0.5615
4845,l'europe,0.5855,0.5581
4846,audacieux,0.5855,0.6030
4847,transportée,0.5855,0.5328
4848,presence,0.5854,0.4855
4849,estime,0.5854,0.5195
4850,portant,0.5854,0.4199
4851,pla,0.5854,0.5551
4852,bos,0.5853,0.5757
4853,ues,0.5853,0.5056
4854,calais,0.5853,0.5247
4855,chap,0.5853,0.5908
4856,dixme,0.5853,0.5190
4857,s'établir,0.5852,0.5029
4858,s'en,0.5852,0.4942
4859,reçût,0.5851,0.5819
4860,élus,0.5851,0.4209
4861,médiocres,0.5851,0.6365
4862,lx,0.5851,0.6212
4863,observée,0.5850,0.5064
4864,semaine,0.5850,0.5689
4865,systême,0.5850,0.4141
4866,l'audace,0.5850,0.4418
4867,aidé,0.5850,0.6173
4868,retirant,0.5850,0.4972
4869,l'hôtel,0.5849,0.5947
4870,médiocre,0.5849,0.6357
4871,discussion,0.5849,0.5781
4872,ert,0.5848,0.5542
4873,extravagant,0.5848,0.5232
4874,entendre,0.5848,0.5083
4875,d'aix,0.5848,0.6656
4876,vou,0.5847,0.5051
4877,excepter,0.5847,0.5885
4878,elus,0.5847,0.5500
4879,creuse,0.5847,0.4817
4880,li,0.5846,0.5756
4881,commettent,0.5846,0.5290
4882,i'c,0.5846,0.4383
4883,lot,0.5846,0.5402
4884,sam,0.5846,0.5799
4885,cassé,0.5846,0.5465
4886,épreuves,0.5846,0.4123
4887,terris,0.5845,0.5406
4888,lente,0.5845,0.5447
4889,germains,0.5845,0.4794
4890,partage,0.5845,0.6283
4891,succedent,0.5845,0.5331
4892,sortis,0.5845,0.4699
4893,tyr,0.5844,0.5225
4894,épargne,0.5844,0.4745
4895,conçut,0.5843,0.5877
4896,sejour,0.5842,0.5932
4897,lt,0.5842,0.4958
4898,périls,0.5842,0.5999
4899,choquer,0.5842,0.4785
4900,échange,0.5842,0.5845
4901,proue,0.5842,0.4891
4902,carriere,0.5841,0.4737
4903,rm,0.5841,0.4737
4904,lts,0.5841,0.5387
4905,nr,0.5841,0.4876
4906,raisin,0.5841,0.5091
4907,contrainte,0.5841,0.4681
4908,adam,0.5841,0.6861
4909,particuliers,0.5841,0.5251
4910,qu'ont,0.5841,0.5495
4911,perfe,0.5839,0.5863
4912,fd,0.5839,0.4854
4913,dcux,0.5839,0.5116
4914,i'r,0.5839,0.4648
4915,bs,0.5838,0.5002
4916,occupé,0.5838,0.6095
4917,importun,0.5838,0.5582
4918,étendre,0.5838,0.5386
4919,espagnol,0.5838,0.4830
4920,justes,0.5838,0.4534
4921,lumineux,0.5838,0.5772
4922,soutiennent,0.5838,0.5463
4923,prétention,0.5837,0.3657
4924,défendent,0.5837,0.6321
4925,lettrés,0.5837,0.4520
4926,occuper,0.5837,0.5599
4927,prudence,0.5836,0.4537
4928,conviendra,0.5836,0.5354
4929,lem,0.5836,0.5817
4930,tot,0.5836,0.4731
4931,incontestable,0.5835,0.4521
4932,sérieusement,0.5835,0.4943
4933,réel,0.5835,0.4450
4934,formellement,0.5835,0.4710
4935,og,0.5835,0.5621
4936,l'assemblée,0.5835,0.5202
4937,fidèle,0.5835,0.4171
4938,yen,0.5835,0.5736
4939,emprunter,0.5835,0.6075
4940,fade,0.5834,0.5165
4941,scc,0.5834,0.6015
4942,vins,0.5834,0.5863
4943,mare,0.5833,0.5370
4944,relation,0.5833,0.6017
4945,l'infante,0.5832,0.5947
4946,boulogne,0.5832,0.4683
4947,pauvreté,0.5832,0.4693
4948,ik,0.5831,0.6138
4949,ly,0.5831,0.6191
4950,causes,0.5831,0.5818
4951,dune,0.5831,0.5589
4952,corrige,0.5830,0.4889
4953,excita,0.5830,0.4759
4954,sage,0.5830,0.5738
4955,fuo,0.5829,0.3610
4956,quelconques,0.5829,0.4993
4957,nee,0.5829,0.5237
4958,séparée,0.5829,0.5432
4959,levure,0.5828,0.5341
4960,anciennes,0.5828,0.5723
4961,ets,0.5828,0.5663
4962,tl,0.5828,0.5022
4963,ample,0.5828,0.5569
4964,voici,0.5828,0.5388
4965,fer,0.5828,0.5803
4966,dignités,0.5827,0.5713
4967,rougir,0.5827,0.5828
4968,fauxbourg,0.5826,0.4418
4969,executer,0.5825,0.5726
4970,exercer,0.5824,0.5913
4971,bail,0.5824,0.4285
4972,voyageur,0.5824,0.4689
4973,l'honneur,0.5824,0.5313
4974,furieuse,0.5824,0.4888
4975,ili,0.5823,0.5364
4976,iso,0.5823,0.5556
4977,bertrand,0.5823,0.5495
4978,consolation,0.5823,0.5941
4979,influence,0.5822,0.3887
4980,priai,0.5822,0.5127
4981,convertit,0.5822,0.4935
4982,iic,0.5822,0.4700
4983,cod,0.5822,0.5360
4984,troye,0.5822,0.5673
4985,faisant,0.5822,0.5218
4986,efficace,0.5821,0.4563
4987,inconnues,0.5821,0.4179
4988,fortement,0.5821,0.4826
4989,fiut,0.5821,0.4644
4990,loin,0.5820,0.5822
4991,ferré,0.5820,0.5553
4992,aimables,0.5820,0.6065
4993,regarder,0.5819,0.5343
4994,sm,0.5818,0.5162
4995,arrivés,0.5817,0.4456
4996,dégoût,0.5817,0.4873
4997,yant,0.5817,0.6694
4998,étroit,0.5817,0.5601
4999,ida,0.5817,0.5779
5000,pls,0.5816,0.5659
5001,avance,0.5816,0.4441
5002,soustraire,0.5816,0.4200
5003,dépit,0.5816,0.4605
5004,diu,0.5816,0.5351
5005,ages,0.5816,0.5302
5006,tui,0.5816,0.5138
5007,fraude,0.5815,0.4262
5008,fil,0.5815,0.5070
5009,oir,0.5815,0.5142
5010,supposant,0.5815,0.4676
5011,muraille,0.5815,0.5430
5012,borné,0.5815,0.4401
5013,financier,0.5815,0.5928
5014,jusqu'en,0.5814,0.6042
5015,esclavage,0.5814,0.5006
5016,ide,0.5813,0.5323
5017,irrite,0.5813,0.5855
5018,oi,0.5813,0.4588
5019,unl,0.5813,0.5874
5020,millions,0.5813,0.5228
5021,retraite,0.5813,0.3790
5022,decider,0.5813,0.6200
5023,jonc,0.5812,0.4598
5024,paresseux,0.5812,0.5407
5025,dei,0.5812,0.5437
5026,sang,0.5812,0.4816
5027,sciences,0.5811,0.4540
5028,personnelle,0.5811,0.4954
5029,essentiellement,0.5811,0.4663
5030,tunc,0.5811,0.3828
5031,racine,0.5810,0.5558
5032,attira,0.5810,0.5406
5033,ig,0.5810,0.5153
5034,piés,0.5810,0.4494
5035,ccl,0.5809,0.5434
5036,suffisant,0.5809,0.6477
5037,j'ignore,0.5809,0.4826
5038,lance,0.5809,0.5951
5039,disposées,0.5809,0.4603
5040,égaler,0.5808,0.5737
5041,convoquer,0.5808,0.5461
5042,renvoi,0.5808,0.5096
5043,progrès,0.5808,0.4904
5044,délivrée,0.5807,0.4394
5045,tres,0.5807,0.7037
5046,vive,0.5807,0.5424
5047,désagréable,0.5807,0.5169
5048,ia,0.5807,0.4481
5049,perpétuelle,0.5806,0.4926
5050,prêtent,0.5806,0.4572
5051,habitants,0.5806,0.4674
5052,inc,0.5806,0.5029
5053,hier,0.5806,0.6035
5054,opposées,0.5805,0.5835
5055,vaine,0.5805,0.5973
5056,lâcher,0.5805,0.6586
5057,iour,0.5804,0.5927
5058,examinant,0.5804,0.5663
5059,beaumont,0.5804,0.4968
5060,lii,0.5804,0.5658
5061,ego,0.5804,0.4537
5062,théatre,0.5803,0.4040
5063,tr,0.5803,0.4727
5064,tellement,0.5802,0.5440
5065,priant,0.5802,0.5220
5066,d'ouvrages,0.5801,0.5287
5067,aie,0.5801,0.4584
5068,fine,0.5801,0.4542
5069,uc,0.5801,0.5047
5070,disposez,0.5801,0.6392
5071,admirables,0.5800,0.5491
5072,calomnie,0.5800,0.4140
5073,quittant,0.5800,0.6362
5074,aix,0.5800,0.5546
5075,fum,0.5800,0.3633
5076,bourreau,0.5800,0.5483
5077,comprens,0.5799,0.4311
5078,terminé,0.5799,0.4311
5079,nulles,0.5799,0.5729
5080,honore,0.5799,0.4030
5081,leçon,0.5799,0.5710
5082,baptême,0.5799,0.6177
5083,assurent,0.5798,0.5199
5084,d'avouer,0.5798,0.4526
5085,d'exprimer,0.5797,0.6006
5086,one,0.5796,0.4781
5087,polies,0.5796,0.5399
5088,loisir,0.5796,0.5958
5089,l'ouvrier,0.5795,0.5305
5090,lun,0.5795,0.4115
5091,cherchant,0.5795,0.5434
5092,l'héritier,0.5794,0.5547
5093,têtes,0.5794,0.5366
5094,guide,0.5793,0.4599
5095,al,0.5793,0.5790
5096,souffrit,0.5793,0.5785
5097,ooo,0.5792,0.4833
5098,haro,0.5792,0.2945
5099,l'océan,0.5792,0.4142
5100,empecher,0.5791,0.5252
5101,liste,0.5791,0.4917
5102,choc,0.5791,0.4159
5103,app,0.5791,0.5617
5104,tie,0.5790,0.4798
5105,content,0.5790,0.5911
5106,bourgogne,0.5789,0.4934
5107,angle,0.5789,0.4976
5108,sortifie,0.5789,0.5090
5109,occupés,0.5789,0.5021
5110,meilleur,0.5789,0.5641
5111,yr,0.5789,0.4774
5112,expofé,0.5789,0.5099
5113,dès,0.5788,0.4819
5114,jt,0.5788,0.4687
5115,complot,0.5787,0.4508
5116,vere,0.5787,0.5231
5117,tc,0.5787,0.5113
5118,march,0.5787,0.5949
5119,arte,0.5786,0.3893
5120,gl,0.5786,0.5130
5121,pointe,0.5786,0.5064
5122,valables,0.5786,0.5813
5123,eg,0.5785,0.5435
5124,l'avantage,0.5785,0.6696
5125,esclave,0.5784,0.5198
5126,réglé,0.5784,0.5206
5127,établies,0.5784,0.6512
5128,parvenu,0.5784,0.5902
5129,divertis,0.5784,0.6293
5130,infame,0.5784,0.5055
5131,culture,0.5784,0.4239
5132,icc,0.5783,0.5050
5133,trompeurs,0.5783,0.5129
5134,descendant,0.5783,0.5069
5135,bulle,0.5783,0.5869
5136,appliquée,0.5783,0.4859
5137,ari,0.5782,0.4934
5138,courant,0.5782,0.5052
5139,déterminée,0.5781,0.4372
5140,présage,0.5781,0.6033
5141,trs,0.5781,0.5036
5142,lisant,0.5781,0.5032
5143,intelligible,0.5781,0.4956
5144,singulier,0.5781,0.5331
5145,reconnus,0.5780,0.4400
5146,infidèle,0.5780,0.6265
5147,dépouilles,0.5780,0.5605
5148,mille,0.5780,0.5013
5149,refsource,0.5780,0.4284
5150,devoir,0.5780,0.5386
5151,ccc,0.5779,0.6011
5152,présomption,0.5779,0.4970
5153,ous,0.5779,0.5099
5154,genres,0.5778,0.3874
5155,salutaire,0.5778,0.5231
5156,clovis,0.5778,0.6222
5157,fatigué,0.5778,0.6077
5158,superflus,0.5778,0.5458
5159,longe,0.5778,0.5269
5160,tienne,0.5777,0.5696
5161,uine,0.5777,0.5623
5162,redevable,0.5777,0.5824
5163,repent,0.5777,0.5752
5164,députation,0.5776,0.4685
5165,cede,0.5776,0.4359
5166,importe,0.5776,0.5636
5167,bt,0.5775,0.5127
5168,gaieté,0.5774,0.4557
5169,déposition,0.5774,0.4350
5170,préjugé,0.5774,0.4449
5171,hist,0.5773,0.6818
5172,d'hommes,0.5773,0.4892
5173,dii,0.5773,0.5018
5174,carême,0.5773,0.5030
5175,bourbon,0.5773,0.4725
5176,froidement,0.5773,0.4770
5177,dépens,0.5772,0.5182
5178,croi,0.5772,0.4504
5179,connoissances,0.5772,0.5189
5180,exposés,0.5771,0.4139
5181,commerces,0.5771,0.4799
5182,nl,0.5770,0.4814
5183,inutilement,0.5770,0.5409
5184,constance,0.5770,0.4803
5185,trefles,0.5769,0.4854
5186,hs,0.5769,0.5670
5187,couvrant,0.5769,0.4695
5188,gal,0.5769,0.4911
5189,soutien,0.5769,0.4708
5190,injustes,0.5769,0.4102
5191,quelqu'autre,0.5769,0.5486
5192,poussant,0.5768,0.5082
5193,roc,0.5768,0.4406
5194,obtenues,0.5768,0.4434
5195,inventé,0.5768,0.5391
5196,irriter,0.5768,0.5399
5197,protecteur,0.5768,0.6281
5198,j'y,0.5767,0.4897
5199,courante,0.5767,0.5410
5200,incommode,0.5767,0.5600
5201,espagnole,0.5766,0.5214
5202,charitable,0.5766,0.5215
5203,promet,0.5766,0.4941
5204,regi,0.5765,0.4621
5205,incessamment,0.5765,0.4609
5206,lut,0.5765,0.5339
5207,participation,0.5765,0.5637
5208,will,0.5765,0.3932
5209,expresse,0.5765,0.6210
5210,l'aune,0.5765,0.4828
5211,lti,0.5764,0.5061
5212,vénérable,0.5764,0.5494
5213,consideré,0.5764,0.5543
5214,fale,0.5763,0.5492
5215,âgée,0.5763,0.5688
5216,eri,0.5762,0.6297
5217,citoyens,0.5762,0.5241
5218,attribué,0.5762,0.5928
5219,assura,0.5761,0.5290
5220,déguisement,0.5761,0.4558
5221,fignifier,0.5761,0.4750
5222,ilt,0.5761,0.4793
5223,bona,0.5761,0.4067
5224,ibid,0.5760,0.6292
5225,présente,0.5760,0.4170
5226,aides,0.5760,0.6373
5227,déclarée,0.5760,0.5428
5228,pareil,0.5760,0.5538
5229,occasion,0.5760,0.4935
5230,place,0.5760,0.5710
5231,quite,0.5759,0.6580
5232,d'alliance,0.5759,0.5937
5233,caligula,0.5759,0.5108
5234,gravé,0.5759,0.5805
5235,lic,0.5759,0.5027
5236,ving,0.5759,0.4955
5237,yc,0.5758,0.4864
5238,sincere,0.5758,0.5499
5239,xli,0.5757,0.6398
5240,tome,0.5757,0.5928
5241,mandemens,0.5757,0.5633
5242,sentier,0.5757,0.4710
5243,achevez,0.5757,0.6160
5244,iu,0.5757,0.4884
5245,originaire,0.5757,0.4600
5246,écrivant,0.5756,0.5284
5247,temporels,0.5755,0.6451
5248,piquant,0.5754,0.5781
5249,liu,0.5754,0.5877
5250,charlemagne,0.5754,0.5483
5251,avantageuse,0.5754,0.5922
5252,qi,0.5754,0.4502
5253,diligences,0.5754,0.4880
5254,iix,0.5753,0.4975
5255,bruxelles,0.5753,0.5614
5256,proposez,0.5753,0.5213
5257,l'engager,0.5753,0.5082
5258,publiquement,0.5753,0.4356
5259,ria,0.5753,0.4803
5260,étend,0.5753,0.5726
5261,bouillon,0.5752,0.4763
5262,bouches,0.5752,0.4402
5263,mises,0.5751,0.5396
5264,criminel,0.5751,0.5360
5265,grossir,0.5751,0.4925
5266,appuyer,0.5751,0.4828
5267,recevant,0.5750,0.5193
5268,thomas,0.5750,0.5046
5269,d'orange,0.5749,0.4874
5270,iil,0.5749,0.6110
5271,signé,0.5749,0.4482
5272,excellence,0.5749,0.6444
5273,sentes,0.5748,0.5637
5274,perdus,0.5748,0.4292
5275,égalité,0.5747,0.5015
5276,redoubler,0.5747,0.4635
5277,quan,0.5747,0.5963
5278,égards,0.5747,0.4169
5279,mail,0.5747,0.6202
5280,iq,0.5747,0.4893
5281,dixieme,0.5747,0.5957
5282,parvenir,0.5746,0.5615
5283,pavé,0.5746,0.4885
5284,présentée,0.5746,0.5682
5285,ya,0.5746,0.5281
5286,réduits,0.5746,0.4371
5287,noms,0.5746,0.5487
5288,conservez,0.5745,0.5821
5289,cyrus,0.5745,0.5395
5290,déchiré,0.5745,0.5643
5291,relief,0.5745,0.5459
5292,racheter,0.5744,0.5462
5293,c'c,0.5743,0.5809
5294,etoiles,0.5743,0.4949
5295,payez,0.5743,0.4072
5296,collation,0.5743,0.5365
5297,mil,0.5742,0.4937
5298,iant,0.5742,0.6323
5299,voyez,0.5742,0.6473
5300,promenant,0.5741,0.4372
5301,bruit,0.5741,0.5253
5302,contenu,0.5740,0.5543
5303,mathieu,0.5739,0.5037
5304,avo,0.5739,0.4795
5305,doute,0.5739,0.4561
5306,l'ombre,0.5739,0.6213
5307,perdez,0.5739,0.4210
5308,compagnies,0.5738,0.6016
5309,données,0.5738,0.5526
5310,d'horreur,0.5738,0.5488
5311,dz,0.5738,0.5740
5312,portées,0.5738,0.5604
5313,j'a,0.5737,0.5237
5314,s'ils,0.5737,0.5737
5315,liée,0.5737,0.4619
5316,jaloufie,0.5737,0.4605
5317,our,0.5737,0.5037
5318,dépouillé,0.5737,0.6349
5319,précipiter,0.5736,0.3986
5320,vieillard,0.5736,0.5236
5321,secrets,0.5736,0.4796
5322,existe,0.5735,0.3562
5323,gt,0.5735,0.4703
5324,pente,0.5734,0.6322
5325,soutenu,0.5734,0.5668
5326,gardé,0.5734,0.5774
5327,pratiqué,0.5734,0.5318
5328,tâchent,0.5734,0.4525
5329,malice,0.5734,0.4695
5330,vaisselle,0.5733,0.4867
5331,bagage,0.5733,0.4950
5332,ict,0.5733,0.4919
5333,trafiquer,0.5732,0.6187
5334,rions,0.5732,0.6835
5335,oj,0.5732,0.4650
5336,parer,0.5732,0.6353
5337,autrc,0.5732,0.5558
5338,fiit,0.5731,0.4893
5339,lorsqu'un,0.5731,0.5484
5340,abusé,0.5731,0.3562
5341,représente,0.5731,0.4901
5342,motte,0.5730,0.5929
5343,ellcs,0.5730,0.4983
5344,anime,0.5730,0.4206
5345,sacrement,0.5730,0.5231
5346,dce,0.5729,0.5152
5347,galante,0.5727,0.6222
5348,posées,0.5727,0.3964
5349,filer,0.5726,0.6082
5350,essuyer,0.5726,0.4827
5351,incompatible,0.5726,0.5591
5352,cei,0.5726,0.5608
5353,malgré,0.5724,0.4377
5354,consternation,0.5724,0.4194
5355,aperçu,0.5724,0.4464
5356,eloge,0.5723,0.4879
5357,satire,0.5723,0.4986
5358,err,0.5723,0.6229
5359,suivies,0.5723,0.4086
5360,hc,0.5723,0.4492
5361,d'acheter,0.5723,0.5460
5362,inscription,0.5722,0.5232
5363,fendre,0.5722,0.5573
5364,lettres,0.5722,0.5380
5365,ouvertures,0.5722,0.4587
5366,populace,0.5722,0.4301
5367,diamètre,0.5722,0.3985
5368,l'île,0.5721,0.4672
5369,connétable,0.5721,0.5705
5370,revoir,0.5721,0.6050
5371,conclue,0.5721,0.5439
5372,d'estime,0.5721,0.4764
5373,réduite,0.5721,0.5563
5374,insulte,0.5720,0.4600
5375,vrage,0.5720,0.6008
5376,noblesse,0.5719,0.5586
5377,pont,0.5719,0.6022
5378,durer,0.5719,0.5539
5379,eve,0.5719,0.6458
5380,erc,0.5719,0.3578
5381,profonde,0.5718,0.5556
5382,malade,0.5718,0.5848
5383,juré,0.5718,0.5419
5384,ss,0.5718,0.5430
5385,pc,0.5717,0.5011
5386,messieurs,0.5717,0.4406
5387,vl,0.5717,0.5467
5388,aveugles,0.5716,0.5750
5389,d'application,0.5716,0.6100
5390,enfin,0.5715,0.4738
5391,méditerranée,0.5715,0.5405
5392,conful,0.5715,0.4046
5393,sat,0.5713,0.4659
5394,l'amant,0.5712,0.4760
5395,hâte,0.5712,0.4710
5396,st,0.5712,0.3848
5397,sauva,0.5712,0.5763
5398,décision,0.5712,0.5074
5399,sembla,0.5712,0.5606
5400,trer,0.5711,0.4834
5401,ruse,0.5711,0.4618
5402,concours,0.5710,0.3945
5403,reduire,0.5710,0.5739
5404,reprend,0.5710,0.4791
5405,resolu,0.5710,0.4556
5406,écouter,0.5709,0.5134
5407,pins,0.5709,0.5101
5408,résoudre,0.5709,0.4374
5409,approchant,0.5708,0.5349
5410,efj,0.5707,0.4677
5411,pleine,0.5707,0.5654
5412,particulièrement,0.5707,0.5480
5413,guérison,0.5707,0.4684
5414,vision,0.5707,0.5153
5415,desirer,0.5707,0.4585
5416,harangue,0.5706,0.5626
5417,funt,0.5706,0.4641
5418,continue,0.5706,0.5793
5419,rendre,0.5705,0.5935
5420,consommé,0.5705,0.5353
5421,convenable,0.5705,0.5839
5422,triomphe,0.5704,0.5536
5423,rendoient,0.5704,0.5607
5424,chrétien,0.5704,0.4538
5425,allemand,0.5704,0.5657
5426,diverfité,0.5704,0.4185
5427,rai,0.5704,0.4837
5428,l'enfant,0.5704,0.6345
5429,oo,0.5704,0.4516
5430,misérables,0.5704,0.5821
5431,afin,0.5704,0.5663
5432,renvoie,0.5703,0.5065
5433,fondement,0.5703,0.5514
5434,monceaux,0.5702,0.4594
5435,venit,0.5702,0.3775
5436,culte,0.5701,0.5310
5437,prouve,0.5701,0.5202
5438,mécontent,0.5701,0.5140
5439,geneve,0.5700,0.6030
5440,unique,0.5700,0.4343
5441,ut,0.5700,0.5306
5442,anno,0.5700,0.5013
5443,ieu,0.5700,0.5476
5444,sos,0.5699,0.5838
5445,sources,0.5699,0.5638
5446,fidelles,0.5699,0.5827
5447,conduites,0.5699,0.4684
5448,coffres,0.5698,0.5642
5449,ln,0.5698,0.4877
5450,voler,0.5697,0.5214
5451,brillantes,0.5697,0.4365
5452,vingts,0.5697,0.4462
5453,juris,0.5696,0.4899
5454,jc,0.5696,0.4870
5455,mensonges,0.5696,0.4046
5456,dal,0.5696,0.5496
5457,relie,0.5696,0.4981
5458,supérieur,0.5696,0.4617
5459,balle,0.5695,0.4324
5460,privé,0.5695,0.4623
5461,adieu,0.5695,0.6101
5462,roit,0.5695,0.5352
5463,er,0.5695,0.4832
5464,voleur,0.5695,0.5666
5465,posse,0.5694,0.4257
5466,toto,0.5694,0.3657
5467,battus,0.5694,0.4201
5468,examine,0.5693,0.5316
5469,juif,0.5692,0.5653
5470,valablement,0.5691,0.5184
5471,d'imprimer,0.5691,0.6099
5472,hom,0.5691,0.5157
5473,jouissance,0.5691,0.5502
5474,malignes,0.5690,0.4968
5475,profitant,0.5690,0.5685
5476,assignations,0.5689,0.4608
5477,breuvage,0.5689,0.6641
5478,oubliez,0.5689,0.4421
5479,qa,0.5689,0.4951
5480,luc,0.5688,0.4581
5481,marin,0.5688,0.5793
5482,ers,0.5688,0.5193
5483,plan,0.5688,0.4281
5484,ule,0.5688,0.5697
5485,obligent,0.5688,0.5644
5486,éleve,0.5688,0.4079
5487,touts,0.5687,0.7436
5488,marques,0.5687,0.5865
5489,menoit,0.5687,0.5307
5490,avoué,0.5687,0.4844
5491,habiller,0.5686,0.6333
5492,chairs,0.5686,0.5309
5493,jam,0.5685,0.5070
5494,italien,0.5685,0.6407
5495,rendront,0.5685,0.5223
5496,preface,0.5684,0.4696
5497,refusent,0.5684,0.4997
5498,séduit,0.5684,0.4972
5499,jeunesse,0.5684,0.5012
5500,habite,0.5684,0.4263
5501,violer,0.5683,0.4138
5502,dr,0.5683,0.5390
5503,spirituelle,0.5682,0.5460
5504,chaffe,0.5682,0.5609
5505,bulles,0.5682,0.4711
5506,frappée,0.5682,0.5788
5507,instruite,0.5681,0.4494
5508,tiere,0.5681,0.5063
5509,vraisemblance,0.5681,0.6498
5510,turin,0.5681,0.5934
5511,tonnes,0.5681,0.5147
5512,simplement,0.5680,0.6166
5513,accepta,0.5680,0.5702
5514,gages,0.5679,0.4637
5515,né,0.5679,0.5067
5516,rui,0.5679,0.5991
5517,communs,0.5679,0.4473
5518,capital,0.5679,0.4272
5519,nette,0.5679,0.4611
5520,recu,0.5677,0.4007
5521,droites,0.5677,0.5321
5522,l'enfance,0.5677,0.5372
5523,ol,0.5677,0.5354
5524,roma,0.5677,0.4456
5525,purs,0.5676,0.5649
5526,intervenu,0.5676,0.4102
5527,d'enlever,0.5675,0.4717
5528,fausse,0.5675,0.4416
5529,l'election,0.5674,0.5224
5530,qul,0.5674,0.5672
5531,mortes,0.5674,0.5566
5532,annoncer,0.5674,0.5465
5533,tombera,0.5674,0.5307
5534,modération,0.5673,0.4715
5535,casse,0.5673,0.5131
5536,soif,0.5673,0.4904
5537,soutenue,0.5673,0.4533
5538,rendant,0.5673,0.5174
5539,exciter,0.5672,0.4134
5540,douces,0.5672,0.5393
5541,folides,0.5672,0.5141
5542,contraintes,0.5672,0.4786
5543,ul,0.5671,0.5244
5544,extrême,0.5670,0.5360
5545,versailles,0.5670,0.4793
5546,doucement,0.5670,0.5946
5547,canon,0.5670,0.4789
5548,poe,0.5669,0.5674
5549,of,0.5669,0.5279
5550,d'attendre,0.5669,0.4151
5551,encor,0.5668,0.5744
5552,l'entretenir,0.5668,0.5551
5553,parti,0.5667,0.4987
5554,elle,0.5667,0.5804
5555,possesseur,0.5666,0.6196
5556,abondant,0.5666,0.4408
5557,villa,0.5666,0.5630
5558,l'interêt,0.5666,0.5305
5559,patrimoine,0.5666,0.4662
5560,honneurs,0.5665,0.4780
5561,regni,0.5665,0.3896
5562,exceptions,0.5664,0.4064
5563,misère,0.5664,0.4185
5564,injustement,0.5664,0.5093
5565,flor,0.5664,0.5426
5566,agite,0.5664,0.4807
5567,liens,0.5663,0.4295
5568,nain,0.5663,0.5743
5569,parts,0.5662,0.6514
5570,soumis,0.5662,0.4161
5571,construit,0.5662,0.4413
5572,dissipé,0.5661,0.5653
5573,estimation,0.5661,0.4475
5574,chent,0.5661,0.6667
5575,boulanger,0.5661,0.5426
5576,romans,0.5660,0.5507
5577,chagrine,0.5660,0.5359
5578,diversité,0.5660,0.5459
5579,attacher,0.5659,0.3636
5580,s'ouvre,0.5659,0.4463
5581,musique,0.5659,0.5913
5582,oz,0.5659,0.5007
5583,zèle,0.5659,0.5177
5584,flit,0.5659,0.5507
5585,up,0.5658,0.5325
5586,amuser,0.5658,0.5596
5587,reprenant,0.5657,0.6021
5588,brûler,0.5657,0.5581
5589,expriment,0.5657,0.6087
5590,ril,0.5657,0.4928
5591,joue,0.5656,0.4163
5592,principauté,0.5656,0.4067
5593,l'agneau,0.5656,0.5775
5594,l'obscurité,0.5655,0.4609
5595,ports,0.5655,0.5680
5596,infamie,0.5655,0.4261
5597,te,0.5655,0.4352
5598,car,0.5655,0.4575
5599,dresser,0.5654,0.5333
5600,deviendroit,0.5654,0.4260
5601,bourgeois,0.5653,0.5694
5602,boi,0.5653,0.5139
5603,profane,0.5653,0.5104
